Prompt	Ans	Candidate	Ans	Subject
阿爾巴尤利亞是<mask>的首都。	阿爾巴縣	索马里, 黑森, 瑞典, 印度尼西亚, 阿曼, 乌克兰, 塔斯馬尼亞州, 希腊, 波兰, 阿爾巴縣	阿爾巴尤利亞
博伊西是<mask>的首都。	爱达荷州	卢旺达, 盧森堡省, 羅德西亞, 牛津郡, 白俄罗斯, 乌克兰, 伊拉克, 巴拿马, 佛罗里达州, 爱达荷州	博伊西
纳什维尔是<mask>的首都。	田纳西州	奈及利亞, 巴伐利亚, 魁北克, 孟加拉国, 荷蘭, 英格兰王国, 旁遮普邦, 埃塞俄比亚, 黎巴嫩, 田纳西州	纳什维尔
阿爾隆是<mask>的首都。	盧森堡省	希腊, 波札那, 奧克拉荷馬州, 诺曼底, 加泰罗尼亚, 猶大王國, 巴巴多斯, 卡纳塔克邦, 巴基斯坦, 盧森堡省	阿爾隆
萨尔茨堡是<mask>的首都。	萨尔茨堡州	加泰罗尼亚, 加利福尼亚州, 迦納, 坦桑尼亚, 奈及利亞, 威爾斯, 诺尔省, 特伦甘纳邦, 古吉拉特邦, 萨尔茨堡州	萨尔茨堡
奧斯汀是<mask>的首都。	得克萨斯州	辛巴威, 阿富汗, 比哈尔邦, 塔吉克斯坦, 阿根廷, 魁北克, 路易斯安那州, 乌克兰, 印第安纳州, 得克萨斯州	奧斯汀
圣保罗是<mask>的首都。	明尼蘇達州	萨克森自由州, 黑森, 巴拿马, 猶他州, 利比里亚, 南斯拉夫, 斯洛伐克, 丹麦, 捷克斯洛伐克, 明尼蘇達州	圣保罗
马斯喀特是<mask>的首都。	阿曼	保加利亚, 挪威, 坦桑尼亚, 加利福尼亚州, 英格兰, 巴林, 乌干达, 汶莱, 納瓦拉, 阿曼	马斯喀特
塔拉哈西是<mask>的首都。	佛罗里达州	伊拉克, 沙巴, 匈牙利, 阿塞拜疆, 加拿大, 拉脫維亞, 巴林, 喀拉拉邦, 塞尔维亚, 佛罗里达州	塔拉哈西
第比利斯是<mask>的首都。	格鲁吉亚	肯尼亚, 印度, 泰国, 捷克斯洛伐克, 印第安纳州, 巴林, 叙利亚, 艾伯塔省, 斐濟, 格鲁吉亚	第比利斯
布鲁塞尔市是<mask>的首都。	法兰德斯	喀拉拉邦, 安哥拉, 克罗地亚, 云南省, 阿尔及利亚, 加拿大, 魁北克, 秘鲁, 麻薩諸塞州, 法兰德斯	布鲁塞尔市
希伯仑是<mask>的首都。	猶大王國	撒丁岛, 智利, 危地马拉, 巴伐利亚, 托斯卡纳, 萨克森自由州, 玻利維亞, 夏威夷州, 安大略省, 猶大王國	希伯仑
里尔是<mask>的首都。	诺尔省	哈里亚纳邦, 爱沙尼亚, 奥地利, 科羅拉多州, 巴巴多斯, 辛巴威, 毛里求斯, 萨克森自由州, 伯利兹, 诺尔省	里尔
托皮卡是<mask>的首都。	堪薩斯州	亞美尼亞, 南斯拉夫, 西班牙, 奥地利, 古巴, 安哥拉, 加蓬, 柬埔寨, 阿富汗, 堪薩斯州	托皮卡
圣地亚哥－德孔波斯特拉是<mask>的首都。	加利西亚	利比亚, 萨尔茨堡州, 挪威, 突尼西亞, 特伦甘纳邦, 阿拉斯加州, 拉贾斯坦邦, 伯利兹, 托斯卡纳, 加利西亚	圣地亚哥－德孔波斯特拉
阿克萨清真寺位于<mask>中。	耶路撒冷	米德爾斯伯勒, 溫哥華, 马里兰州, 卢顿, 瑞典, 俄罗斯, 伊拉克, 博洛尼亚, 也门, 耶路撒冷	阿克萨清真寺
第五大道位于<mask>中。	曼哈頓	蒙古国, 加拿大, 卢顿, 西班牙, 荷蘭, 阿肯色州, 西雅圖, 耶路撒冷, 溫哥華, 曼哈頓	第五大道
萨拉赫丁省位于<mask>中。	伊拉克	博洛尼亚, 佛罗里达州, 俄罗斯, 美茵河畔法蘭克福, 英格兰王国, 塞尔维亚, 阿爾巴縣, 耶路撒冷, 萨克森自由州, 伊拉克	萨拉赫丁省
阿布歇隆區位于<mask>中。	阿塞拜疆	叙利亚, 约旦, 乌克兰, 阿拉贡, 萨克森自由州, 也门, 米德爾斯伯勒, 美茵河畔法蘭克福, 密蘇里州, 阿塞拜疆	阿布歇隆區
拉夫金位于<mask>中。	得克萨斯州	西班牙, 蒙古国, 達拉斯, 印度, 意大利, 美茵河畔法蘭克福, 叙利亚, 埃塞俄比亚, 约旦, 得克萨斯州	拉夫金
索馬里州位于<mask>中。	埃塞俄比亚	阿拉贡, 達拉斯, 萨克森自由州, 西班牙, 蒙大拿州, 伊拉克, 也门, 意大利, 阿肯色州, 埃塞俄比亚	索馬里州
北荷兰省位于<mask>中。	荷蘭	撒丁岛, 伊拉克, 密蘇里州, 佛罗里达州, 普罗维登斯, 乌克兰, 俄罗斯, 得克萨斯州, 印度, 荷蘭	北荷兰省
霍普位于<mask>中。	阿肯色州	萨克森自由州, 西班牙, 意大利, 西雅圖, 巴伐利亚, 约旦, 乌克兰, 蒙古国, 塞尔维亚, 阿肯色州	霍普
肯尼迪遇刺案位于<mask>中。	達拉斯	蒙古国, 阿爾巴縣, 蒙大拿州, 阿拉贡, 巴伐利亚, 博洛尼亚, 密蘇里州, 溫哥華, 俄罗斯, 達拉斯	肯尼迪遇刺案
约翰·霍普金斯大学位于<mask>中。	马里兰州	美茵河畔法蘭克福, 蘇格蘭, 博洛尼亚, 普罗维登斯, 達拉斯, 曼哈頓, 荷蘭, 阿爾巴縣, 英格兰王国, 马里兰州	约翰·霍普金斯大学
北意大利位于<mask>中。	意大利	马里兰州, 乌克兰, 達拉斯, 约旦, 耶路撒冷, 美茵河畔法蘭克福, 溫哥華, 英格兰王国, 博洛尼亚, 意大利	北意大利
薩拉戈薩省位于<mask>中。	阿拉贡	约旦, 埃塞俄比亚, 也门, 伊斯坦堡, 蒙大拿州, 溫哥華, 塞尔维亚, 博洛尼亚, 阿塞拜疆, 阿拉贡	薩拉戈薩省
2010年冬季奥林匹克运动会位于<mask>中。	溫哥華	達拉斯, 阿肯色州, 乌克兰, 塞尔维亚, 印度, 西雅圖, 埃塞俄比亚, 博洛尼亚, 也门, 溫哥華	2010年冬季奥林匹克运动会
布朗大学位于<mask>中。	普罗维登斯	印度, 也门, 撒丁岛, 密蘇里州, 阿肯色州, 阿爾巴縣, 埃塞俄比亚, 巴伐利亚, 意大利, 普罗维登斯	布朗大学
博登湖位于<mask>中。	巴伐利亚	阿拉贡, 阿塞拜疆, 密蘇里州, 约旦, 曼哈頓, 蒙古国, 乌克兰, 阿爾巴縣, 也门, 巴伐利亚	博登湖
巴倫西亞自治區位于<mask>中。	西班牙	米德爾斯伯勒, 溫哥華, 佛罗里达州, 蒙古国, 英格兰王国, 意大利, 得克萨斯州, 乌克兰, 阿肯色州, 西班牙	巴倫西亞自治區
華盛頓大學位于<mask>中。	西雅圖	俄罗斯, 马里兰州, 荷蘭, 得克萨斯州, 英格兰王国, 萨克森自由州, 伊拉克, 達拉斯, 塞尔维亚, 西雅圖	華盛頓大學
米德尔斯堡足球俱乐部位于<mask>中。	米德爾斯伯勒	阿肯色州, 阿拉贡, 西班牙, 叙利亚, 達拉斯, 西雅圖, 博洛尼亚, 溫哥華, 意大利, 米德爾斯伯勒	米德尔斯堡足球俱乐部
锡金邦位于<mask>中。	印度	萨克森自由州, 伊拉克, 曼哈頓, 蒙古国, 普罗维登斯, 耶路撒冷, 佛罗里达州, 埃塞俄比亚, 伊斯坦堡, 印度	锡金邦
穆薩納省位于<mask>中。	伊拉克	马里兰州, 佛罗里达州, 蘇格蘭, 阿爾巴縣, 荷蘭, 撒丁岛, 阿拉贡, 西班牙, 達拉斯, 伊拉克	穆薩納省
德意志国家图书馆位于<mask>中。	美茵河畔法蘭克福	博洛尼亚, 约旦, 撒丁岛, 马里兰州, 阿拉贡, 伊斯坦堡, 西雅圖, 米德爾斯伯勒, 得克萨斯州, 美茵河畔法蘭克福	德意志国家图书馆
魁北克位于<mask>中。	加拿大	伊拉克, 密蘇里州, 蒙古国, 阿爾巴縣, 巴伐利亚, 阿肯色州, 達拉斯, 耶路撒冷, 伊斯坦堡, 加拿大	魁北克
博洛尼亚大学位于<mask>中。	博洛尼亚	美茵河畔法蘭克福, 達拉斯, 也门, 溫哥華, 撒丁岛, 意大利, 西雅圖, 埃塞俄比亚, 塞尔维亚, 博洛尼亚	博洛尼亚大学
捷爾諾波爾州位于<mask>中。	乌克兰	耶路撒冷, 印度, 俄罗斯, 加拿大, 卢顿, 博洛尼亚, 伊拉克, 也门, 密蘇里州, 乌克兰	捷爾諾波爾州
开姆尼茨位于<mask>中。	萨克森自由州	英格兰王国, 西班牙, 阿爾巴縣, 意大利, 密蘇里州, 撒丁岛, 巴伐利亚, 也门, 溫哥華, 萨克森自由州	开姆尼茨
萨拉托夫州位于<mask>中。	俄罗斯	伊斯坦堡, 叙利亚, 也门, 溫哥華, 蘇格蘭, 加拿大, 美茵河畔法蘭克福, 约旦, 阿爾巴縣, 俄罗斯	萨拉托夫州
阿爾巴尤利亞位于<mask>中。	阿爾巴縣	得克萨斯州, 伊斯坦堡, 意大利, 保加利亚, 埃塞俄比亚, 耶路撒冷, 印度, 英格兰王国, 佛罗里达州, 阿爾巴縣	阿爾巴尤利亞
设德兰群岛位于<mask>中。	蘇格蘭	瑞典, 得克萨斯州, 埃塞俄比亚, 卢顿, 伊拉克, 西雅圖, 達拉斯, 萨克森自由州, 约旦, 蘇格蘭	设德兰群岛
赫茨爾山位于<mask>中。	耶路撒冷	卢顿, 俄罗斯, 阿塞拜疆, 加拿大, 阿爾巴縣, 得克萨斯州, 普罗维登斯, 意大利, 乌克兰, 耶路撒冷	赫茨爾山
扎爾卡省位于<mask>中。	约旦	印度, 伊斯坦堡, 西班牙, 普罗维登斯, 西雅圖, 米德爾斯伯勒, 達拉斯, 也门, 耶路撒冷, 约旦	扎爾卡省
十三个殖民地位于<mask>中。	英格兰王国	印度, 加拿大, 蘇格蘭, 博洛尼亚, 乌克兰, 巴伐利亚, 溫哥華, 马里兰州, 瑞典, 英格兰王国	十三个殖民地
米佐拉姆邦位于<mask>中。	印度	阿塞拜疆, 得克萨斯州, 叙利亚, 俄罗斯, 西雅圖, 卢顿, 曼哈頓, 加拿大, 塞尔维亚, 印度	米佐拉姆邦
肯特省位于<mask>中。	蒙古国	曼哈頓, 也门, 乌克兰, 耶路撒冷, 達拉斯, 瑞典, 西雅圖, 蒙大拿州, 巴伐利亚, 蒙古国	肯特省
马里卜省位于<mask>中。	也门	马里兰州, 曼哈頓, 保加利亚, 博洛尼亚, 密蘇里州, 印度, 普罗维登斯, 阿爾巴縣, 卢顿, 也门	马里卜省
斯德哥爾摩省位于<mask>中。	瑞典	得克萨斯州, 约旦, 蒙大拿州, 美茵河畔法蘭克福, 阿拉贡, 蘇格蘭, 米德爾斯伯勒, 也门, 保加利亚, 瑞典	斯德哥爾摩省
奧爾比亞-坦皮奧省位于<mask>中。	撒丁岛	萨克森自由州, 伊斯坦堡, 乌克兰, 意大利, 阿爾巴縣, 博洛尼亚, 叙利亚, 達拉斯, 耶路撒冷, 撒丁岛	奧爾比亞-坦皮奧省
倫敦盧頓機場位于<mask>中。	卢顿	阿肯色州, 叙利亚, 乌克兰, 耶路撒冷, 伊拉克, 佛罗里达州, 埃塞俄比亚, 達拉斯, 保加利亚, 卢顿	倫敦盧頓機場
哈馬省位于<mask>中。	叙利亚	马里兰州, 英格兰王国, 伊斯坦堡, 美茵河畔法蘭克福, 保加利亚, 伊拉克, 荷蘭, 也门, 加拿大, 叙利亚	哈馬省
黃石國家公園位于<mask>中。	蒙大拿州	西班牙, 巴伐利亚, 加拿大, 荷蘭, 博洛尼亚, 西雅圖, 乌克兰, 得克萨斯州, 瑞典, 蒙大拿州	黃石國家公園
蘇丹艾哈邁德清真寺位于<mask>中。	伊斯坦堡	叙利亚, 塞尔维亚, 蒙古国, 巴伐利亚, 美茵河畔法蘭克福, 博洛尼亚, 瑞典, 保加利亚, 乌克兰, 伊斯坦堡	蘇丹艾哈邁德清真寺
尼古拉耶夫州位于<mask>中。	乌克兰	意大利, 阿爾巴縣, 俄罗斯, 加拿大, 英格兰王国, 卢顿, 叙利亚, 西雅圖, 溫哥華, 乌克兰	尼古拉耶夫州
丘斯滕迪爾州位于<mask>中。	保加利亚	伊斯坦堡, 耶路撒冷, 普罗维登斯, 瑞典, 佛罗里达州, 埃塞俄比亚, 溫哥華, 蘇格蘭, 英格兰王国, 保加利亚	丘斯滕迪爾州
那加兰邦位于<mask>中。	印度	阿爾巴縣, 塞尔维亚, 佛罗里达州, 乌克兰, 荷蘭, 意大利, 卢顿, 萨克森自由州, 美茵河畔法蘭克福, 印度	那加兰邦
茲拉提波爾州位于<mask>中。	塞尔维亚	耶路撒冷, 西雅圖, 米德爾斯伯勒, 得克萨斯州, 美茵河畔法蘭克福, 印度, 伊斯坦堡, 阿塞拜疆, 博洛尼亚, 塞尔维亚	茲拉提波爾州
圣路易斯位于<mask>中。	密蘇里州	马里兰州, 阿肯色州, 巴伐利亚, 蒙大拿州, 卢顿, 乌克兰, 達拉斯, 博洛尼亚, 蘇格蘭, 密蘇里州	圣路易斯
肯尼迪航天中心位于<mask>中。	佛罗里达州	印度, 塞尔维亚, 阿爾巴縣, 约旦, 米德爾斯伯勒, 密蘇里州, 意大利, 溫哥華, 普罗维登斯, 佛罗里达州	肯尼迪航天中心
泰晤士河位于<mask>中。	牛津郡	叙利亚, 蒙大拿州, 巴伐利亚, 美茵河畔法蘭克福, 荷蘭, 得克萨斯州, 卢顿, 约旦, 英格兰王国, 牛津郡	泰晤士河
查尔斯·布朗森用于在<mask>中进行交流。	英语	匈牙利语, 希伯来语, 俄语, 德语, 瑞典語, 意大利语, 埃及语, 挪威语, 波兰语, 英语	查尔斯·布朗森
威廉·詹姆士用于在<mask>中进行交流。	英语	匈牙利语, 印尼语, 挪威语, 埃及语, 法语, 波斯语, 瑞典語, 羅馬尼亞語, 意大利语, 英语	威廉·詹姆士
埃尔娜·索尔伯格用于在<mask>中进行交流。	挪威语	拉丁语, 埃及语, 印尼语, 波斯语, 阿塞拜疆语, 德语, 英语, 朝鮮語, 法语, 挪威语	埃尔娜·索尔伯格
伊弗雷姆·卡齐尔用于在<mask>中进行交流。	希伯来语	朝鮮語, 西班牙语, 瑞典語, 意大利语, 羅馬尼亞語, 英语, 波兰语, 拉丁语, 汉语, 希伯来语	伊弗雷姆·卡齐尔
朴贊郁用于在<mask>中进行交流。	朝鮮語	法语, 汉语, 德语, 西班牙语, 埃及语, 羅馬尼亞語, 拉丁语, 波斯语, 阿塞拜疆语, 朝鮮語	朴贊郁
纳撒尼尔·霍桑用于在<mask>中进行交流。	英语	汉语, 荷蘭語, 法语, 匈牙利语, 印尼语, 埃及语, 拉丁语, 瑞典語, 俄语, 英语	纳撒尼尔·霍桑
詹姆士·厄爾·瓊斯用于在<mask>中进行交流。	英语	挪威语, 希伯来语, 印尼语, 西班牙语, 匈牙利语, 荷蘭語, 拉丁语, 法语, 芬兰语, 英语	詹姆士·厄爾·瓊斯
托尔·海尔达尔用于在<mask>中进行交流。	挪威语	拉丁语, 荷蘭語, 法语, 瑞典語, 朝鮮語, 埃及语, 英语, 俄语, 印尼语, 挪威语	托尔·海尔达尔
杰森·斯坦森用于在<mask>中进行交流。	英语	德语, 意大利语, 汉语, 挪威语, 朝鮮語, 荷蘭語, 羅馬尼亞語, 希伯来语, 拉丁语, 英语	杰森·斯坦森
玛丽·沃斯通克拉夫特用于在<mask>中进行交流。	法语	匈牙利语, 意大利语, 芬兰语, 英语, 印尼语, 荷蘭語, 埃及语, 俄语, 挪威语, 法语	玛丽·沃斯通克拉夫特
芙烈達·卡蘿用于在<mask>中进行交流。	西班牙语	波兰语, 埃及语, 匈牙利语, 汉语, 挪威语, 意大利语, 波斯语, 俄语, 希伯来语, 西班牙语	芙烈達·卡蘿
珍妮·摩露用于在<mask>中进行交流。	法语	挪威语, 羅馬尼亞語, 俄语, 希伯来语, 瑞典語, 荷蘭語, 朝鮮語, 拉丁语, 德语, 法语	珍妮·摩露
娜迪亚·布朗热用于在<mask>中进行交流。	法语	羅馬尼亞語, 俄语, 拉丁语, 印尼语, 汉语, 希伯来语, 荷蘭語, 芬兰语, 波兰语, 法语	娜迪亚·布朗热
維多利亞·希斯特德用于在<mask>中进行交流。	法语	汉语, 西班牙语, 德语, 希伯来语, 英语, 匈牙利语, 挪威语, 意大利语, 拉丁语, 法语	維多利亞·希斯特德
阿尔弗雷德·拉塞尔·华莱士用于在<mask>中进行交流。	英语	意大利语, 德语, 挪威语, 埃及语, 羅馬尼亞語, 汉语, 印尼语, 阿塞拜疆语, 拉丁语, 英语	阿尔弗雷德·拉塞尔·华莱士
拉美西斯二世用于在<mask>中进行交流。	埃及语	德语, 英语, 瑞典語, 波兰语, 朝鮮語, 希伯来语, 俄语, 波斯语, 芬兰语, 埃及语	拉美西斯二世
克里斯托夫·维利巴尔德·格鲁克用于在<mask>中进行交流。	德语	法语, 芬兰语, 拉丁语, 埃及语, 汉语, 英语, 意大利语, 挪威语, 俄语, 德语	克里斯托夫·维利巴尔德·格鲁克
亞伯拉罕·棣莫弗用于在<mask>中进行交流。	英语	西班牙语, 荷蘭語, 匈牙利语, 印尼语, 希伯来语, 意大利语, 德语, 羅馬尼亞語, 瑞典語, 英语	亞伯拉罕·棣莫弗
埃胡德·巴拉克用于在<mask>中进行交流。	英语	朝鮮語, 羅馬尼亞語, 匈牙利语, 芬兰语, 法语, 拉丁语, 波斯语, 西班牙语, 印尼语, 英语	埃胡德·巴拉克
亚科夫·斯维尔德洛夫用于在<mask>中进行交流。	俄语	汉语, 波兰语, 芬兰语, 英语, 法语, 羅馬尼亞語, 西班牙语, 瑞典語, 埃及语, 俄语	亚科夫·斯维尔德洛夫
克拉苏用于在<mask>中进行交流。	拉丁语	法语, 羅馬尼亞語, 阿塞拜疆语, 波兰语, 芬兰语, 挪威语, 汉语, 西班牙语, 瑞典語, 拉丁语	克拉苏
讓-雅克·阿諾用于在<mask>中进行交流。	法语	拉丁语, 羅馬尼亞語, 波兰语, 英语, 印尼语, 阿塞拜疆语, 意大利语, 瑞典語, 德语, 法语	讓-雅克·阿諾
维吉尔用于在<mask>中进行交流。	拉丁语	德语, 印尼语, 波兰语, 波斯语, 朝鮮語, 埃及语, 阿塞拜疆语, 西班牙语, 法语, 拉丁语	维吉尔
真福加爾各答的德肋撒用于在<mask>中进行交流。	英语	埃及语, 朝鮮語, 印尼语, 汉语, 挪威语, 芬兰语, 波斯语, 西班牙语, 波兰语, 英语	真福加爾各答的德肋撒
史蒂夫·比科用于在<mask>中进行交流。	英语	荷蘭語, 芬兰语, 俄语, 挪威语, 阿塞拜疆语, 波斯语, 波兰语, 拉丁语, 瑞典語, 英语	史蒂夫·比科
克里斯蒂安·惠更斯用于在<mask>中进行交流。	拉丁语	瑞典語, 汉语, 西班牙语, 印尼语, 法语, 埃及语, 波兰语, 英语, 德语, 拉丁语	克里斯蒂安·惠更斯
克勞德·昂列·聖西門用于在<mask>中进行交流。	法语	朝鮮語, 芬兰语, 拉丁语, 希伯来语, 波斯语, 挪威语, 汉语, 羅馬尼亞語, 意大利语, 法语	克勞德·昂列·聖西門
乔治·迈克尔用于在<mask>中进行交流。	英语	埃及语, 德语, 波兰语, 意大利语, 印尼语, 希伯来语, 朝鮮語, 波斯语, 芬兰语, 英语	乔治·迈克尔
朱塞佩·皮亞諾用于在<mask>中进行交流。	意大利语	芬兰语, 希伯来语, 瑞典語, 羅馬尼亞語, 法语, 拉丁语, 挪威语, 荷蘭語, 朝鮮語, 意大利语	朱塞佩·皮亞諾
威廉-亚历山大用于在<mask>中进行交流。	荷蘭語	俄语, 英语, 瑞典語, 西班牙语, 法语, 印尼语, 意大利语, 希伯来语, 芬兰语, 荷蘭語	威廉-亚历山大
卓斯坦·查拉用于在<mask>中进行交流。	法语	西班牙语, 挪威语, 希伯来语, 拉丁语, 瑞典語, 荷蘭語, 印尼语, 朝鮮語, 汉语, 法语	卓斯坦·查拉
理查·阿克莱特用于在<mask>中进行交流。	英语	拉丁语, 挪威语, 意大利语, 印尼语, 芬兰语, 荷蘭語, 法语, 俄语, 瑞典語, 英语	理查·阿克莱特
何塞普·瓜迪奥拉用于在<mask>中进行交流。	西班牙语	汉语, 印尼语, 荷蘭語, 阿塞拜疆语, 埃及语, 俄语, 法语, 拉丁语, 意大利语, 西班牙语	何塞普·瓜迪奥拉
纳吉·伊姆雷用于在<mask>中进行交流。	匈牙利语	英语, 意大利语, 德语, 希伯来语, 芬兰语, 羅馬尼亞語, 荷蘭語, 瑞典語, 法语, 匈牙利语	纳吉·伊姆雷
威廉·埃因托芬用于在<mask>中进行交流。	荷蘭語	德语, 意大利语, 英语, 匈牙利语, 俄语, 印尼语, 波斯语, 朝鮮語, 波兰语, 荷蘭語	威廉·埃因托芬
瑪格麗特二世用于在<mask>中进行交流。	瑞典語	希伯来语, 波兰语, 羅馬尼亞語, 阿塞拜疆语, 意大利语, 埃及语, 法语, 汉语, 西班牙语, 瑞典語	瑪格麗特二世
薩特延德拉·納特·玻色用于在<mask>中进行交流。	英语	羅馬尼亞語, 拉丁语, 希伯来语, 西班牙语, 阿塞拜疆语, 印尼语, 意大利语, 埃及语, 芬兰语, 英语	薩特延德拉·納特·玻色
欧内斯特·沙克尔顿用于在<mask>中进行交流。	英语	拉丁语, 印尼语, 匈牙利语, 西班牙语, 意大利语, 法语, 希伯来语, 德语, 波斯语, 英语	欧内斯特·沙克尔顿
萨尔瓦多·阿连德用于在<mask>中进行交流。	西班牙语	印尼语, 荷蘭語, 意大利语, 羅馬尼亞語, 阿塞拜疆语, 拉丁语, 匈牙利语, 瑞典語, 挪威语, 西班牙语	萨尔瓦多·阿连德
尼古拉·谢苗诺维奇·列斯科夫用于在<mask>中进行交流。	俄语	汉语, 德语, 羅馬尼亞語, 挪威语, 英语, 意大利语, 希伯来语, 印尼语, 西班牙语, 俄语	尼古拉·谢苗诺维奇·列斯科夫
维托里奥·埃马努埃莱二世用于在<mask>中进行交流。	意大利语	波兰语, 埃及语, 荷蘭語, 希伯来语, 德语, 英语, 朝鮮語, 芬兰语, 羅馬尼亞語, 意大利语	维托里奥·埃马努埃莱二世
乔治·埃内斯库用于在<mask>中进行交流。	羅馬尼亞語	荷蘭語, 法语, 意大利语, 阿塞拜疆语, 埃及语, 挪威语, 印尼语, 俄语, 朝鮮語, 羅馬尼亞語	乔治·埃内斯库
格洛丽亚·埃斯特凡用于在<mask>中进行交流。	西班牙语	俄语, 瑞典語, 印尼语, 波斯语, 法语, 芬兰语, 波兰语, 挪威语, 朝鮮語, 西班牙语	格洛丽亚·埃斯特凡
麥可·摩爾用于在<mask>中进行交流。	英语	汉语, 希伯来语, 阿塞拜疆语, 拉丁语, 匈牙利语, 印尼语, 西班牙语, 芬兰语, 朝鮮語, 英语	麥可·摩爾
博马舍用于在<mask>中进行交流。	法语	羅馬尼亞語, 汉语, 意大利语, 阿塞拜疆语, 希伯来语, 朝鮮語, 波兰语, 德语, 西班牙语, 法语	博马舍
贝内德托·克罗齐用于在<mask>中进行交流。	意大利语	俄语, 匈牙利语, 挪威语, 波斯语, 西班牙语, 拉丁语, 瑞典語, 朝鮮語, 埃及语, 意大利语	贝内德托·克罗齐
拉维·香卡用于在<mask>中进行交流。	英语	埃及语, 挪威语, 印尼语, 匈牙利语, 德语, 朝鮮語, 希伯来语, 波兰语, 拉丁语, 英语	拉维·香卡
山姆·曼德斯用于在<mask>中进行交流。	英语	法语, 芬兰语, 瑞典語, 印尼语, 希伯来语, 羅馬尼亞語, 波兰语, 波斯语, 朝鮮語, 英语	山姆·曼德斯
伊凡·阿列克谢耶维奇·蒲宁用于在<mask>中进行交流。	俄语	德语, 拉丁语, 羅馬尼亞語, 荷蘭語, 波斯语, 波兰语, 英语, 法语, 西班牙语, 俄语	伊凡·阿列克谢耶维奇·蒲宁
阿布－哈桑·巴尼萨德尔用于在<mask>中进行交流。	波斯语	德语, 波兰语, 埃及语, 挪威语, 匈牙利语, 俄语, 阿塞拜疆语, 羅馬尼亞語, 英语, 波斯语	阿布－哈桑·巴尼萨德尔
安谷用于在<mask>中进行交流。	印尼语	俄语, 朝鮮語, 波兰语, 拉丁语, 阿塞拜疆语, 挪威语, 德语, 荷蘭語, 芬兰语, 印尼语	安谷
克拉克·盖博用于在<mask>中进行交流。	英语	瑞典語, 阿塞拜疆语, 芬兰语, 埃及语, 印尼语, 朝鮮語, 俄语, 匈牙利语, 挪威语, 英语	克拉克·盖博
雅各·拉岡用于在<mask>中进行交流。	法语	阿塞拜疆语, 芬兰语, 西班牙语, 羅馬尼亞語, 波斯语, 匈牙利语, 印尼语, 英语, 汉语, 法语	雅各·拉岡
詹姆斯·加纳用于在<mask>中进行交流。	英语	羅馬尼亞語, 波兰语, 朝鮮語, 法语, 挪威语, 西班牙语, 德语, 芬兰语, 埃及语, 英语	詹姆斯·加纳
曼纽尔·瓦尔斯用于在<mask>中进行交流。	西班牙语	荷蘭語, 波斯语, 印尼语, 朝鮮語, 匈牙利语, 意大利语, 埃及语, 法语, 瑞典語, 西班牙语	曼纽尔·瓦尔斯
阿巴斯·基亚罗斯塔米用于在<mask>中进行交流。	波斯语	匈牙利语, 希伯来语, 阿塞拜疆语, 拉丁语, 荷蘭語, 西班牙语, 波兰语, 法语, 朝鮮語, 波斯语	阿巴斯·基亚罗斯塔米
奥利弗·克伦威尔用于在<mask>中进行交流。	英语	印尼语, 挪威语, 瑞典語, 荷蘭語, 法语, 汉语, 德语, 希伯来语, 匈牙利语, 英语	奥利弗·克伦威尔
奥古斯托·皮诺切特用于在<mask>中进行交流。	西班牙语	朝鮮語, 拉丁语, 俄语, 德语, 法语, 印尼语, 波兰语, 匈牙利语, 波斯语, 西班牙语	奥古斯托·皮诺切特
弗朗西斯·普朗克用于在<mask>中进行交流。	法语	希伯来语, 英语, 西班牙语, 俄语, 波兰语, 印尼语, 瑞典語, 汉语, 朝鮮語, 法语	弗朗西斯·普朗克
儒勒·马斯内用于在<mask>中进行交流。	法语	意大利语, 希伯来语, 荷蘭語, 匈牙利语, 挪威语, 芬兰语, 阿塞拜疆语, 波兰语, 汉语, 法语	儒勒·马斯内
卡洛斯·马切纳用于在<mask>中进行交流。	西班牙语	波斯语, 印尼语, 汉语, 波兰语, 法语, 瑞典語, 阿塞拜疆语, 拉丁语, 德语, 西班牙语	卡洛斯·马切纳
柴门霍夫用于在<mask>中进行交流。	英语	朝鮮語, 埃及语, 拉丁语, 俄语, 希伯来语, 匈牙利语, 羅馬尼亞語, 波兰语, 德语, 英语	柴门霍夫
穆罕默德·阿里用于在<mask>中进行交流。	英语	德语, 埃及语, 朝鮮語, 西班牙语, 汉语, 拉丁语, 匈牙利语, 印尼语, 法语, 英语	穆罕默德·阿里
安娜·马格纳尼用于在<mask>中进行交流。	意大利语	英语, 印尼语, 瑞典語, 荷蘭語, 德语, 埃及语, 西班牙语, 波兰语, 波斯语, 意大利语	安娜·马格纳尼
ABBA用于在<mask>中进行交流。	瑞典語	希伯来语, 汉语, 挪威语, 俄语, 波兰语, 拉丁语, 羅馬尼亞語, 英语, 意大利语, 瑞典語	ABBA
耶稣用于在<mask>中进行交流。	希伯来语	波斯语, 俄语, 挪威语, 德语, 波兰语, 西班牙语, 阿塞拜疆语, 法语, 芬兰语, 希伯来语	耶稣
朱賽貝·托納多雷用于在<mask>中进行交流。	意大利语	芬兰语, 匈牙利语, 朝鮮語, 西班牙语, 羅馬尼亞語, 希伯来语, 瑞典語, 德语, 汉语, 意大利语	朱賽貝·托納多雷
