Prompt	Ans	Candidate Ans	Subject
Despotaat Epirus bevindt zich in <mask>.	Europa	Oceanië, Amerika, Azië, Afrika, Antarctica, Europa	Despotaat Epirus
Engeland bevindt zich in <mask>.	Europa	Antarctica, Afrika, Amerika, Oceanië, Azië, Europa	Engeland
France métropolitaine bevindt zich in <mask>.	Europa	Afrika, Oceanië, Amerika, Azië, Antarctica, Europa	France métropolitaine
Comoren bevindt zich in <mask>.	Afrika	Antarctica, Europa, Oceanië, Amerika, Azië, Afrika	Comoren
Oost-Frankische Rijk bevindt zich in <mask>.	Europa	Oceanië, Amerika, Antarctica, Afrika, Azië, Europa	Oost-Frankische Rijk
Koninkrijk der Nederlanden bevindt zich in <mask>.	Europa	Antarctica, Afrika, Amerika, Azië, Oceanië, Europa	Koninkrijk der Nederlanden
Marshalleilanden bevindt zich in <mask>.	Oceanië	Antarctica, Azië, Afrika, Amerika, Europa, Oceanië	Marshalleilanden
Daman en Diu bevindt zich in <mask>.	Azië	Oceanië, Europa, Afrika, Amerika, Antarctica, Azië	Daman en Diu
Lesotho bevindt zich in <mask>.	Afrika	Amerika, Antarctica, Azië, Europa, Oceanië, Afrika	Lesotho
Loire bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Azië, Amerika, Afrika, Europa	Loire
Mayotte bevindt zich in <mask>.	Afrika	Antarctica, Amerika, Europa, Azië, Oceanië, Afrika	Mayotte
Micronesia bevindt zich in <mask>.	Oceanië	Amerika, Antarctica, Azië, Afrika, Europa, Oceanië	Micronesia
Noord-Holland bevindt zich in <mask>.	Europa	Antarctica, Azië, Afrika, Oceanië, Amerika, Europa	Noord-Holland
Noord-Macedonië bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Azië, Amerika, Afrika, Europa	Noord-Macedonië
Liberia bevindt zich in <mask>.	Afrika	Oceanië, Azië, Amerika, Antarctica, Europa, Afrika	Liberia
Elbe bevindt zich in <mask>.	Europa	Afrika, Antarctica, Azië, Amerika, Oceanië, Europa	Elbe
Vanuatu bevindt zich in <mask>.	Oceanië	Afrika, Azië, Europa, Amerika, Antarctica, Oceanië	Vanuatu
Craiova bevindt zich in <mask>.	Europa	Azië, Antarctica, Oceanië, Afrika, Amerika, Europa	Craiova
Himachal Pradesh bevindt zich in <mask>.	Azië	Afrika, Oceanië, Amerika, Europa, Antarctica, Azië	Himachal Pradesh
Cookeilanden bevindt zich in <mask>.	Oceanië	Antarctica, Afrika, Amerika, Europa, Azië, Oceanië	Cookeilanden
Antarctische Plaat bevindt zich in <mask>.	Antarctica	Azië, Afrika, Oceanië, Europa, Amerika, Antarctica	Antarctische Plaat
Hongkong bevindt zich in <mask>.	Azië	Europa, Afrika, Antarctica, Oceanië, Amerika, Azië	Hongkong
Sint-Petersburg bevindt zich in <mask>.	Europa	Azië, Afrika, Antarctica, Amerika, Oceanië, Europa	Sint-Petersburg
Tadzjikistan bevindt zich in <mask>.	Azië	Europa, Antarctica, Oceanië, Amerika, Afrika, Azië	Tadzjikistan
Kalahari bevindt zich in <mask>.	Afrika	Azië, Oceanië, Amerika, Europa, Antarctica, Afrika	Kalahari
Turkmenistan bevindt zich in <mask>.	Azië	Afrika, Antarctica, Oceanië, Amerika, Europa, Azië	Turkmenistan
Oude Griekenland bevindt zich in <mask>.	Europa	Amerika, Azië, Afrika, Antarctica, Oceanië, Europa	Oude Griekenland
Moskou bevindt zich in <mask>.	Europa	Azië, Amerika, Antarctica, Afrika, Oceanië, Europa	Moskou
Goa bevindt zich in <mask>.	Azië	Europa, Afrika, Antarctica, Amerika, Oceanië, Azië	Goa
Thailand bevindt zich in <mask>.	Azië	Amerika, Europa, Oceanië, Afrika, Antarctica, Azië	Thailand
Eufraat bevindt zich in <mask>.	Azië	Europa, Afrika, Antarctica, Oceanië, Amerika, Azië	Eufraat
Schelde bevindt zich in <mask>.	Europa	Afrika, Azië, Antarctica, Oceanië, Amerika, Europa	Schelde
Schotland bevindt zich in <mask>.	Europa	Amerika, Azië, Afrika, Oceanië, Antarctica, Europa	Schotland
Koninkrijk Bourgondië bevindt zich in <mask>.	Europa	Azië, Oceanië, Antarctica, Amerika, Afrika, Europa	Koninkrijk Bourgondië
Kangchenjunga bevindt zich in <mask>.	Azië	Afrika, Europa, Amerika, Antarctica, Oceanië, Azië	Kangchenjunga
Slowakije bevindt zich in <mask>.	Europa	Afrika, Antarctica, Oceanië, Azië, Amerika, Europa	Slowakije
Kameroen bevindt zich in <mask>.	Afrika	Europa, Oceanië, Antarctica, Azië, Amerika, Afrika	Kameroen
Rubicon bevindt zich in <mask>.	Europa	Azië, Afrika, Oceanië, Amerika, Antarctica, Europa	Rubicon
Oostenrijk-Hongarije bevindt zich in <mask>.	Europa	Azië, Oceanië, Afrika, Antarctica, Amerika, Europa	Oostenrijk-Hongarije
Verenigd Koninkrijk van Groot-Brittannië en Ierland bevindt zich in <mask>.	Europa	Antarctica, Azië, Amerika, Oceanië, Afrika, Europa	Verenigd Koninkrijk van Groot-Brittannië en Ierland
Vostokmeer bevindt zich in <mask>.	Antarctica	Azië, Amerika, Europa, Afrika, Oceanië, Antarctica	Vostokmeer
Equatoriaal-Guinea bevindt zich in <mask>.	Afrika	Europa, Oceanië, Antarctica, Azië, Amerika, Afrika	Equatoriaal-Guinea
Spanje bevindt zich in <mask>.	Europa	Antarctica, Afrika, Azië, Oceanië, Amerika, Europa	Spanje
Nigeria bevindt zich in <mask>.	Afrika	Europa, Oceanië, Antarctica, Azië, Amerika, Afrika	Nigeria
Swaziland bevindt zich in <mask>.	Afrika	Antarctica, Europa, Amerika, Oceanië, Azië, Afrika	Swaziland
Vinsonmassief bevindt zich in <mask>.	Antarctica	Oceanië, Afrika, Europa, Amerika, Azië, Antarctica	Vinsonmassief
Seychellen bevindt zich in <mask>.	Afrika	Azië, Antarctica, Oceanië, Europa, Amerika, Afrika	Seychellen
Niger bevindt zich in <mask>.	Afrika	Azië, Europa, Antarctica, Oceanië, Amerika, Afrika	Niger
Portugal bevindt zich in <mask>.	Europa	Azië, Oceanië, Amerika, Afrika, Antarctica, Europa	Portugal
Niue bevindt zich in <mask>.	Oceanië	Azië, Amerika, Europa, Afrika, Antarctica, Oceanië	Niue
Ierse Vrijstaat bevindt zich in <mask>.	Europa	Oceanië, Azië, Antarctica, Afrika, Amerika, Europa	Ierse Vrijstaat
Tisza bevindt zich in <mask>.	Europa	Oceanië, Azië, Antarctica, Afrika, Amerika, Europa	Tisza
Bosnië en Herzegovina bevindt zich in <mask>.	Europa	Oceanië, Amerika, Azië, Afrika, Antarctica, Europa	Bosnië en Herzegovina
Midden-Oosten bevindt zich in <mask>.	Afrika	Azië, Oceanië, Amerika, Antarctica, Europa, Afrika	Midden-Oosten
kalifaat van de Abbasiden bevindt zich in <mask>.	Afrika	Azië, Oceanië, Europa, Antarctica, Amerika, Afrika	kalifaat van de Abbasiden
Palau bevindt zich in <mask>.	Oceanië	Antarctica, Amerika, Afrika, Azië, Europa, Oceanië	Palau
Melilla bevindt zich in <mask>.	Afrika	Amerika, Antarctica, Europa, Azië, Oceanië, Afrika	Melilla
Montenegro bevindt zich in <mask>.	Europa	Azië, Amerika, Oceanië, Antarctica, Afrika, Europa	Montenegro
Manipur bevindt zich in <mask>.	Azië	Europa, Oceanië, Afrika, Antarctica, Amerika, Azië	Manipur
Wellington bevindt zich in <mask>.	Oceanië	Azië, Europa, Amerika, Antarctica, Afrika, Oceanië	Wellington
Djibouti bevindt zich in <mask>.	Afrika	Europa, Oceanië, Amerika, Azië, Antarctica, Afrika	Djibouti
Benin bevindt zich in <mask>.	Afrika	Europa, Amerika, Antarctica, Azië, Oceanië, Afrika	Benin
Iran bevindt zich in <mask>.	Azië	Afrika, Europa, Amerika, Oceanië, Antarctica, Azië	Iran
Großglockner bevindt zich in <mask>.	Europa	Antarctica, Azië, Amerika, Oceanië, Afrika, Europa	Großglockner
Gibraltar bevindt zich in <mask>.	Europa	Afrika, Azië, Amerika, Antarctica, Oceanië, Europa	Gibraltar
Mont Blanc bevindt zich in <mask>.	Europa	Afrika, Antarctica, Azië, Amerika, Oceanië, Europa	Mont Blanc
Ierland bevindt zich in <mask>.	Europa	Afrika, Antarctica, Amerika, Oceanië, Azië, Europa	Ierland
Koeweit bevindt zich in <mask>.	Azië	Antarctica, Oceanië, Europa, Amerika, Afrika, Azië	Koeweit
Thimphu bevindt zich in <mask>.	Azië	Oceanië, Afrika, Europa, Antarctica, Amerika, Azië	Thimphu
Jangtsekiang bevindt zich in <mask>.	Azië	Oceanië, Europa, Amerika, Antarctica, Afrika, Azië	Jangtsekiang
Kazachstan bevindt zich in <mask>.	Europa	Antarctica, Afrika, Oceanië, Amerika, Azië, Europa	Kazachstan
Koninkrijk Saksen bevindt zich in <mask>.	Europa	Azië, Oceanië, Antarctica, Amerika, Afrika, Europa	Koninkrijk Saksen
Irrawaddy bevindt zich in <mask>.	Azië	Afrika, Oceanië, Antarctica, Amerika, Europa, Azië	Irrawaddy
Laos bevindt zich in <mask>.	Azië	Oceanië, Afrika, Amerika, Antarctica, Europa, Azië	Laos
Zwitserland bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Azië, Afrika, Amerika, Europa	Zwitserland
Gdynia bevindt zich in <mask>.	Europa	Afrika, Azië, Oceanië, Amerika, Antarctica, Europa	Gdynia
Dnjestr bevindt zich in <mask>.	Europa	Amerika, Afrika, Azië, Oceanië, Antarctica, Europa	Dnjestr
Poona bevindt zich in <mask>.	Azië	Afrika, Amerika, Europa, Oceanië, Antarctica, Azië	Poona
Rajkot bevindt zich in <mask>.	Azië	Europa, Afrika, Amerika, Antarctica, Oceanië, Azië	Rajkot
Kryvy Rih bevindt zich in <mask>.	Europa	Oceanië, Amerika, Antarctica, Afrika, Azië, Europa	Kryvy Rih
Inn bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Azië, Afrika, Amerika, Europa	Inn
Tasjkent bevindt zich in <mask>.	Azië	Afrika, Amerika, Oceanië, Antarctica, Europa, Azië	Tasjkent
Westelijke Dvina bevindt zich in <mask>.	Europa	Antarctica, Afrika, Azië, Oceanië, Amerika, Europa	Westelijke Dvina
Jammu en Kasjmir bevindt zich in <mask>.	Azië	Oceanië, Europa, Antarctica, Afrika, Amerika, Azië	Jammu en Kasjmir
Maleisië bevindt zich in <mask>.	Azië	Europa, Amerika, Afrika, Oceanië, Antarctica, Azië	Maleisië
Uttar Pradesh bevindt zich in <mask>.	Azië	Oceanië, Europa, Antarctica, Amerika, Afrika, Azië	Uttar Pradesh
Warta bevindt zich in <mask>.	Europa	Antarctica, Afrika, Amerika, Azië, Oceanië, Europa	Warta
Tamil Nadu bevindt zich in <mask>.	Azië	Europa, Afrika, Amerika, Antarctica, Oceanië, Azië	Tamil Nadu
Libanon bevindt zich in <mask>.	Azië	Antarctica, Afrika, Oceanië, Europa, Amerika, Azië	Libanon
Burundi bevindt zich in <mask>.	Afrika	Europa, Oceanië, Amerika, Azië, Antarctica, Afrika	Burundi
Trivandrum bevindt zich in <mask>.	Azië	Antarctica, Amerika, Afrika, Europa, Oceanië, Azië	Trivandrum
Republiek der Zeven Verenigde Nederlanden bevindt zich in <mask>.	Europa	Oceanië, Afrika, Amerika, Antarctica, Azië, Europa	Republiek der Zeven Verenigde Nederlanden
Qatar bevindt zich in <mask>.	Azië	Oceanië, Amerika, Europa, Antarctica, Afrika, Azië	Qatar
Afghanistan bevindt zich in <mask>.	Azië	Oceanië, Amerika, Afrika, Antarctica, Europa, Azië	Afghanistan
Het Kanaal bevindt zich in <mask>.	Europa	Afrika, Azië, Oceanië, Amerika, Antarctica, Europa	Het Kanaal
Kraj Primorski bevindt zich in <mask>.	Azië	Afrika, Amerika, Antarctica, Oceanië, Europa, Azië	Kraj Primorski
Verenigde Arabische Emiraten bevindt zich in <mask>.	Azië	Amerika, Oceanië, Europa, Antarctica, Afrika, Azië	Verenigde Arabische Emiraten
Baikalmeer bevindt zich in <mask>.	Azië	Afrika, Antarctica, Amerika, Oceanië, Europa, Azië	Baikalmeer
Aconcagua bevindt zich in <mask>.	Amerika	Azië, Afrika, Europa, Oceanië, Antarctica, Amerika	Aconcagua
Basel bevindt zich in <mask>.	Europa	Amerika, Afrika, Oceanië, Antarctica, Azië, Europa	Basel
Alexandereiland bevindt zich in <mask>.	Antarctica	Amerika, Azië, Afrika, Europa, Oceanië, Antarctica	Alexandereiland
Ojos del Salado bevindt zich in <mask>.	Amerika	Antarctica, Azië, Europa, Oceanië, Afrika, Amerika	Ojos del Salado
Moldavië bevindt zich in <mask>.	Europa	Amerika, Oceanië, Afrika, Antarctica, Azië, Europa	Moldavië
Macquarie-eiland bevindt zich in <mask>.	Antarctica	Afrika, Oceanië, Europa, Azië, Amerika, Antarctica	Macquarie-eiland
Bombay bevindt zich in <mask>.	Azië	Antarctica, Europa, Oceanië, Amerika, Afrika, Azië	Bombay
Catalonië bevindt zich in <mask>.	Europa	Amerika, Oceanië, Afrika, Azië, Antarctica, Europa	Catalonië
Madagaskar bevindt zich in <mask>.	Afrika	Amerika, Europa, Azië, Antarctica, Oceanië, Afrika	Madagaskar
Neva bevindt zich in <mask>.	Europa	Azië, Afrika, Oceanië, Amerika, Antarctica, Europa	Neva
Centraal-Afrikaanse Republiek bevindt zich in <mask>.	Afrika	Europa, Amerika, Antarctica, Azië, Oceanië, Afrika	Centraal-Afrikaanse Republiek
Egypte bevindt zich in <mask>.	Afrika	Oceanië, Antarctica, Europa, Azië, Amerika, Afrika	Egypte
Elzas-Lotharingen bevindt zich in <mask>.	Europa	Afrika, Antarctica, Amerika, Azië, Oceanië, Europa	Elzas-Lotharingen
Angola bevindt zich in <mask>.	Afrika	Antarctica, Azië, Oceanië, Amerika, Europa, Afrika	Angola
Midden-Oosten bevindt zich in <mask>.	Europa	Antarctica, Afrika, Amerika, Oceanië, Azië, Europa	Midden-Oosten
Britse Rijk bevindt zich in <mask>.	Amerika	Antarctica, Azië, Oceanië, Europa, Afrika, Amerika	Britse Rijk
Athene bevindt zich in <mask>.	Europa	Antarctica, Oceanië, Azië, Amerika, Afrika, Europa	Athene
Tigris bevindt zich in <mask>.	Azië	Antarctica, Afrika, Europa, Amerika, Oceanië, Azië	Tigris
Cambodja bevindt zich in <mask>.	Azië	Europa, Amerika, Afrika, Oceanië, Antarctica, Azië	Cambodja
Wolga-Bulgarije bevindt zich in <mask>.	Europa	Afrika, Azië, Amerika, Antarctica, Oceanië, Europa	Wolga-Bulgarije
Mali bevindt zich in <mask>.	Afrika	Oceanië, Amerika, Antarctica, Azië, Europa, Afrika	Mali
Vantaa bevindt zich in <mask>.	Europa	Azië, Oceanië, Amerika, Afrika, Antarctica, Europa	Vantaa
Tsjoekotka bevindt zich in <mask>.	Azië	Antarctica, Europa, Amerika, Afrika, Oceanië, Azië	Tsjoekotka
Guinee-Bissau bevindt zich in <mask>.	Afrika	Amerika, Azië, Antarctica, Oceanië, Europa, Afrika	Guinee-Bissau
Finland bevindt zich in <mask>.	Europa	Afrika, Oceanië, Azië, Antarctica, Amerika, Europa	Finland
Waals Gewest bevindt zich in <mask>.	Europa	Oceanië, Azië, Amerika, Afrika, Antarctica, Europa	Waals Gewest
Marokko bevindt zich in <mask>.	Afrika	Azië, Europa, Amerika, Oceanië, Antarctica, Afrika	Marokko
Maharashtra bevindt zich in <mask>.	Azië	Afrika, Oceanië, Europa, Antarctica, Amerika, Azië	Maharashtra
Nijl bevindt zich in <mask>.	Afrika	Amerika, Azië, Antarctica, Europa, Oceanië, Afrika	Nijl
geschiedenis van Europa bevindt zich in <mask>.	Europa	Azië, Afrika, Oceanië, Antarctica, Amerika, Europa	geschiedenis van Europa
Demavend bevindt zich in <mask>.	Azië	Antarctica, Amerika, Oceanië, Europa, Afrika, Azië	Demavend
kalifaat van de Omajjaden bevindt zich in <mask>.	Europa	Amerika, Oceanië, Antarctica, Afrika, Azië, Europa	kalifaat van de Omajjaden
Katowice bevindt zich in <mask>.	Europa	Azië, Antarctica, Amerika, Oceanië, Afrika, Europa	Katowice
Rijn bevindt zich in <mask>.	Europa	Afrika, Oceanië, Azië, Antarctica, Amerika, Europa	Rijn
Gelderland bevindt zich in <mask>.	Europa	Amerika, Oceanië, Afrika, Antarctica, Azië, Europa	Gelderland
Mauritius bevindt zich in <mask>.	Afrika	Amerika, Europa, Azië, Antarctica, Oceanië, Afrika	Mauritius
Oostblok bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Amerika, Afrika, Azië, Europa	Oostblok
Auckland bevindt zich in <mask>.	Oceanië	Amerika, Azië, Europa, Antarctica, Afrika, Oceanië	Auckland
geschiedenis van de Vikingen bevindt zich in <mask>.	Europa	Oceanië, Amerika, Afrika, Antarctica, Azië, Europa	geschiedenis van de Vikingen
Niger bevindt zich in <mask>.	Afrika	Azië, Oceanië, Europa, Amerika, Antarctica, Afrika	Niger
Zuidwest-Azië bevindt zich in <mask>.	Azië	Europa, Amerika, Antarctica, Oceanië, Afrika, Azië	Zuidwest-Azië
Tokelau-eilanden bevindt zich in <mask>.	Oceanië	Afrika, Amerika, Europa, Azië, Antarctica, Oceanië	Tokelau-eilanden
Bihar bevindt zich in <mask>.	Azië	Amerika, Afrika, Europa, Antarctica, Oceanië, Azië	Bihar
Estland bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Afrika, Azië, Amerika, Europa	Estland
Franse Zuidelijke en Antarctische Gebieden bevindt zich in <mask>.	Antarctica	Europa, Amerika, Oceanië, Afrika, Azië, Antarctica	Franse Zuidelijke en Antarctische Gebieden
Soedan bevindt zich in <mask>.	Afrika	Antarctica, Amerika, Europa, Azië, Oceanië, Afrika	Soedan
Sealand bevindt zich in <mask>.	Europa	Oceanië, Azië, Amerika, Afrika, Antarctica, Europa	Sealand
Antarctisch Verdrag bevindt zich in <mask>.	Antarctica	Amerika, Azië, Afrika, Europa, Oceanië, Antarctica	Antarctisch Verdrag
Nepal bevindt zich in <mask>.	Azië	Europa, Afrika, Amerika, Antarctica, Oceanië, Azië	Nepal
Juan de Nova bevindt zich in <mask>.	Afrika	Oceanië, Antarctica, Europa, Azië, Amerika, Afrika	Juan de Nova
Verenigde Staten van Amerika bevindt zich in <mask>.	Oceanië	Europa, Antarctica, Amerika, Afrika, Azië, Oceanië	Verenigde Staten van Amerika
Japan bevindt zich in <mask>.	Azië	Oceanië, Europa, Antarctica, Afrika, Amerika, Azië	Japan
Mozambique bevindt zich in <mask>.	Afrika	Azië, Oceanië, Europa, Antarctica, Amerika, Afrika	Mozambique
Shimla bevindt zich in <mask>.	Azië	Europa, Antarctica, Oceanië, Amerika, Afrika, Azië	Shimla
Helsinki bevindt zich in <mask>.	Europa	Antarctica, Afrika, Oceanië, Azië, Amerika, Europa	Helsinki
San Marino bevindt zich in <mask>.	Europa	Antarctica, Azië, Afrika, Oceanië, Amerika, Europa	San Marino
Shenzhen bevindt zich in <mask>.	Azië	Europa, Oceanië, Afrika, Antarctica, Amerika, Azië	Shenzhen
Kongo-Vrijstaat bevindt zich in <mask>.	Afrika	Oceanië, Amerika, Azië, Europa, Antarctica, Afrika	Kongo-Vrijstaat
Arabische Liga bevindt zich in <mask>.	Azië	Europa, Amerika, Afrika, Antarctica, Oceanië, Azië	Arabische Liga
Wisła bevindt zich in <mask>.	Europa	Oceanië, Antarctica, Amerika, Azië, Afrika, Europa	Wisła
Douro bevindt zich in <mask>.	Europa	Afrika, Azië, Antarctica, Oceanië, Amerika, Europa	Douro
Zuid-Afrika bevindt zich in <mask>.	Afrika	Antarctica, Azië, Amerika, Europa, Oceanië, Afrika	Zuid-Afrika
Fiji bevindt zich in <mask>.	Oceanië	Europa, Afrika, Antarctica, Azië, Amerika, Oceanië	Fiji
Guadalquivir bevindt zich in <mask>.	Europa	Oceanië, Amerika, Azië, Afrika, Antarctica, Europa	Guadalquivir
Somalië bevindt zich in <mask>.	Afrika	Europa, Antarctica, Oceanië, Azië, Amerika, Afrika	Somalië
macOS is ontwikkeld door <mask>.	Apple Inc.	Boeing, IBM, Google Inc., Adobe, Nokia, Intel, Nintendo, Microsoft, Airbus, Apple Inc.	macOS
iOS is ontwikkeld door <mask>.	Apple Inc.	IBM, Google Inc., Adobe, Nintendo, Boeing, Airbus, Nokia, Intel, Microsoft, Apple Inc.	iOS
Safari is ontwikkeld door <mask>.	Apple Inc.	Nokia, Airbus, Boeing, Nintendo, Adobe, Google Inc., Intel, IBM, Microsoft, Apple Inc.	Safari
PostScript is ontwikkeld door <mask>.	Adobe	Intel, Airbus, Boeing, Nokia, Google Inc., IBM, Apple Inc., Microsoft, Nintendo, Adobe	PostScript
Windows Vista is ontwikkeld door <mask>.	Microsoft	Nintendo, Nokia, Google Inc., Adobe, Apple Inc., Boeing, Intel, Airbus, IBM, Microsoft	Windows Vista
Windows Internet Explorer is ontwikkeld door <mask>.	Microsoft	Apple Inc., Google Inc., Boeing, IBM, Nintendo, Airbus, Adobe, Nokia, Intel, Microsoft	Windows Internet Explorer
B-17 Flying Fortress is ontwikkeld door <mask>.	Boeing	Apple Inc., Airbus, Nintendo, Nokia, Google Inc., Intel, Microsoft, Adobe, IBM, Boeing	B-17 Flying Fortress
Microsoft DirectX is ontwikkeld door <mask>.	Microsoft	Apple Inc., Nintendo, Boeing, Adobe, IBM, Google Inc., Airbus, Nokia, Intel, Microsoft	Microsoft DirectX
Microsoft Windows is ontwikkeld door <mask>.	Microsoft	Nintendo, Intel, Adobe, Airbus, Apple Inc., Google Inc., Nokia, IBM, Boeing, Microsoft	Microsoft Windows
Xbox 360 is ontwikkeld door <mask>.	Microsoft	Apple Inc., Google Inc., Nintendo, Adobe, Airbus, Nokia, Boeing, IBM, Intel, Microsoft	Xbox 360
Xbox One is ontwikkeld door <mask>.	Microsoft	Airbus, Adobe, Boeing, Nokia, Nintendo, Apple Inc., Intel, Google Inc., IBM, Microsoft	Xbox One
MS-DOS is ontwikkeld door <mask>.	Microsoft	Adobe, Nokia, Apple Inc., Google Inc., Boeing, Airbus, Nintendo, IBM, Intel, Microsoft	MS-DOS
Fortran is ontwikkeld door <mask>.	IBM	Adobe, Airbus, Google Inc., Apple Inc., Intel, Nintendo, Microsoft, Nokia, Boeing, IBM	Fortran
Windows 1.0 is ontwikkeld door <mask>.	Microsoft	Boeing, Nintendo, Nokia, Intel, Google Inc., IBM, Apple Inc., Airbus, Adobe, Microsoft	Windows 1.0
Nintendo 3DS is ontwikkeld door <mask>.	Nintendo	Nokia, Airbus, Boeing, Microsoft, Intel, Apple Inc., Adobe, IBM, Google Inc., Nintendo	Nintendo 3DS
Intel 80386 is ontwikkeld door <mask>.	Intel	Apple Inc., IBM, Nokia, Airbus, Nintendo, Google Inc., Microsoft, Boeing, Adobe, Intel	Intel 80386
Windows 10 is ontwikkeld door <mask>.	Microsoft	Nokia, Nintendo, IBM, Apple Inc., Intel, Boeing, Airbus, Adobe, Google Inc., Microsoft	Windows 10
Microsoft Office Excel is ontwikkeld door <mask>.	Microsoft	Nokia, Intel, Boeing, Apple Inc., Adobe, Nintendo, IBM, Google Inc., Airbus, Microsoft	Microsoft Office Excel
Microsoft Office is ontwikkeld door <mask>.	Microsoft	Intel, Apple Inc., Adobe, Google Inc., Nintendo, Boeing, Airbus, Nokia, IBM, Microsoft	Microsoft Office
Microsoft Word is ontwikkeld door <mask>.	Microsoft	Adobe, Boeing, Intel, Airbus, IBM, Nintendo, Nokia, Google Inc., Apple Inc., Microsoft	Microsoft Word
Mac OS is ontwikkeld door <mask>.	Apple Inc.	Nokia, Nintendo, Microsoft, Airbus, IBM, Adobe, Intel, Boeing, Google Inc., Apple Inc.	Mac OS
Windows 95 is ontwikkeld door <mask>.	Microsoft	IBM, Adobe, Intel, Google Inc., Nokia, Airbus, Apple Inc., Nintendo, Boeing, Microsoft	Windows 95
Microsoft Visual Studio is ontwikkeld door <mask>.	Microsoft	Apple Inc., Adobe, IBM, Boeing, Nintendo, Intel, Google Inc., Airbus, Nokia, Microsoft	Microsoft Visual Studio
Windows 98 is ontwikkeld door <mask>.	Microsoft	Boeing, IBM, Apple Inc., Nintendo, Nokia, Airbus, Adobe, Google Inc., Intel, Microsoft	Windows 98
Adobe Acrobat is ontwikkeld door <mask>.	Adobe	Nokia, Apple Inc., Microsoft, Boeing, Airbus, IBM, Google Inc., Intel, Nintendo, Adobe	Adobe Acrobat
Portable Document Format is ontwikkeld door <mask>.	Adobe	IBM, Nintendo, Intel, Microsoft, Nokia, Google Inc., Apple Inc., Boeing, Airbus, Adobe	Portable Document Format
Intel Core 2 is ontwikkeld door <mask>.	Intel	Nokia, Boeing, Google Inc., Nintendo, Adobe, Apple Inc., IBM, Airbus, Microsoft, Intel	Intel Core 2
Adobe Flash is ontwikkeld door <mask>.	Adobe	Airbus, Apple Inc., Boeing, Nintendo, Nokia, Intel, IBM, Google Inc., Microsoft, Adobe	Adobe Flash
Symbian is ontwikkeld door <mask>.	Nokia	Airbus, Microsoft, Apple Inc., IBM, Intel, Google Inc., Nintendo, Boeing, Adobe, Nokia	Symbian
Windows Phone is ontwikkeld door <mask>.	Microsoft	Google Inc., Airbus, IBM, Nintendo, Boeing, Apple Inc., Intel, Adobe, Nokia, Microsoft	Windows Phone
Pentium is ontwikkeld door <mask>.	Intel	Microsoft, IBM, Boeing, Google Inc., Nintendo, Airbus, Apple Inc., Adobe, Nokia, Intel	Pentium
Adobe Photoshop is ontwikkeld door <mask>.	Adobe	Apple Inc., Intel, Boeing, Nintendo, Nokia, Microsoft, Airbus, IBM, Google Inc., Adobe	Adobe Photoshop
QuickTime is ontwikkeld door <mask>.	Apple Inc.	Boeing, IBM, Intel, Adobe, Google Inc., Airbus, Nintendo, Nokia, Microsoft, Apple Inc.	QuickTime
Wii U is ontwikkeld door <mask>.	Nintendo	IBM, Apple Inc., Google Inc., Boeing, Intel, Nokia, Microsoft, Airbus, Adobe, Nintendo	Wii U
Windows XP is ontwikkeld door <mask>.	Microsoft	Nokia, Boeing, Nintendo, Intel, Google Inc., IBM, Apple Inc., Airbus, Adobe, Microsoft	Windows XP
Windows 2000 is ontwikkeld door <mask>.	Microsoft	Adobe, Nintendo, Intel, Airbus, Nokia, Apple Inc., Google Inc., Boeing, IBM, Microsoft	Windows 2000
New Technology File System is ontwikkeld door <mask>.	Microsoft	Intel, Boeing, Apple Inc., Adobe, Nintendo, Airbus, Nokia, Google Inc., IBM, Microsoft	New Technology File System
Windows 8 is ontwikkeld door <mask>.	Microsoft	Intel, Google Inc., Adobe, Nokia, Nintendo, Airbus, Boeing, Apple Inc., IBM, Microsoft	Windows 8
iPod is ontwikkeld door <mask>.	Apple Inc.	Microsoft, Google Inc., IBM, Intel, Adobe, Airbus, Nokia, Nintendo, Boeing, Apple Inc.	iPod
Gmail is ontwikkeld door <mask>.	Google Inc.	Boeing, Airbus, Microsoft, Nokia, Apple Inc., Intel, IBM, Adobe, Nintendo, Google Inc.	Gmail
Google Maps is ontwikkeld door <mask>.	Google Inc.	Apple Inc., Nokia, IBM, Airbus, Nintendo, Microsoft, Adobe, Boeing, Intel, Google Inc.	Google Maps
Windows Live Messenger is ontwikkeld door <mask>.	Microsoft	Boeing, Intel, Adobe, Apple Inc., IBM, Google Inc., Airbus, Nintendo, Nokia, Microsoft	Windows Live Messenger
Google Street View is ontwikkeld door <mask>.	Google Inc.	Boeing, Adobe, Nokia, Microsoft, Airbus, Intel, IBM, Nintendo, Apple Inc., Google Inc.	Google Street View
Windows Media Player is ontwikkeld door <mask>.	Microsoft	Intel, Nintendo, Airbus, Adobe, Boeing, IBM, Nokia, Apple Inc., Google Inc., Microsoft	Windows Media Player
