Prompt	Ans	Candidate Ans	Subject
Guinea-Bissau is located in <mask>.	Africa	Americas, Asia, Antarctica, Oceania, Europe, Africa	Guinea-Bissau
Finland is located in <mask>.	Europe	Africa, Oceania, Asia, Antarctica, Americas, Europe	Finland
Wallonia is located in <mask>.	Europe	Oceania, Asia, Americas, Africa, Antarctica, Europe	Wallonia
Morocco is located in <mask>.	Africa	Asia, Europe, Americas, Oceania, Antarctica, Africa	Morocco
Maharashtra is located in <mask>.	Asia	Africa, Oceania, Europe, Antarctica, Americas, Asia	Maharashtra
Nile is located in <mask>.	Africa	Americas, Asia, Antarctica, Europe, Oceania, Africa	Nile
history of Europe is located in <mask>.	Europe	Asia, Africa, Oceania, Antarctica, Americas, Europe	history of Europe
Damavand is located in <mask>.	Asia	Antarctica, Americas, Oceania, Europe, Africa, Asia	Damavand
Umayyad Caliphate is located in <mask>.	Europe	Americas, Oceania, Antarctica, Africa, Asia, Europe	Umayyad Caliphate
Katowice is located in <mask>.	Europe	Asia, Antarctica, Americas, Oceania, Africa, Europe	Katowice
Rhine is located in <mask>.	Europe	Africa, Oceania, Asia, Antarctica, Americas, Europe	Rhine
Gelderland is located in <mask>.	Europe	Americas, Oceania, Africa, Antarctica, Asia, Europe	Gelderland
Mauritius is located in <mask>.	Africa	Americas, Europe, Asia, Antarctica, Oceania, Africa	Mauritius
Eastern Bloc is located in <mask>.	Europe	Oceania, Antarctica, Americas, Africa, Asia, Europe	Eastern Bloc
Auckland is located in <mask>.	Oceania	Americas, Asia, Europe, Antarctica, Africa, Oceania	Auckland
Viking Age is located in <mask>.	Europe	Oceania, Americas, Africa, Antarctica, Asia, Europe	Viking Age
Niger River is located in <mask>.	Africa	Asia, Oceania, Europe, Americas, Antarctica, Africa	Niger River
Western Asia is located in <mask>.	Asia	Europe, Americas, Antarctica, Oceania, Africa, Asia	Western Asia
Tokelau is located in <mask>.	Oceania	Africa, Americas, Europe, Asia, Antarctica, Oceania	Tokelau
Bihar is located in <mask>.	Asia	Americas, Africa, Europe, Antarctica, Oceania, Asia	Bihar
Estonia is located in <mask>.	Europe	Oceania, Antarctica, Africa, Asia, Americas, Europe	Estonia
French Southern and Antarctic Lands is located in <mask>.	Antarctica	Europe, Americas, Oceania, Africa, Asia, Antarctica	French Southern and Antarctic Lands
Sudan is located in <mask>.	Africa	Antarctica, Americas, Europe, Asia, Oceania, Africa	Sudan
Principality of Sealand is located in <mask>.	Europe	Oceania, Asia, Americas, Africa, Antarctica, Europe	Principality of Sealand
Antarctic Treaty System is located in <mask>.	Antarctica	Americas, Asia, Africa, Europe, Oceania, Antarctica	Antarctic Treaty System
Nepal is located in <mask>.	Asia	Europe, Africa, Americas, Antarctica, Oceania, Asia	Nepal
Juan de Nova Island is located in <mask>.	Africa	Oceania, Antarctica, Europe, Asia, Americas, Africa	Juan de Nova Island
United States of America is located in <mask>.	Oceania	Europe, Antarctica, Americas, Africa, Asia, Oceania	United States of America
Japan is located in <mask>.	Asia	Oceania, Europe, Antarctica, Africa, Americas, Asia	Japan
Mozambique is located in <mask>.	Africa	Asia, Oceania, Europe, Antarctica, Americas, Africa	Mozambique
Shimla is located in <mask>.	Asia	Europe, Antarctica, Oceania, Americas, Africa, Asia	Shimla
Helsinki is located in <mask>.	Europe	Antarctica, Africa, Oceania, Asia, Americas, Europe	Helsinki
San Marino is located in <mask>.	Europe	Antarctica, Asia, Africa, Oceania, Americas, Europe	San Marino
Shenzhen is located in <mask>.	Asia	Europe, Oceania, Africa, Antarctica, Americas, Asia	Shenzhen
Congo Free State is located in <mask>.	Africa	Oceania, Americas, Asia, Europe, Antarctica, Africa	Congo Free State
Arab League is located in <mask>.	Asia	Europe, Americas, Africa, Antarctica, Oceania, Asia	Arab League
Vistula is located in <mask>.	Europe	Oceania, Antarctica, Americas, Asia, Africa, Europe	Vistula
Douro River is located in <mask>.	Europe	Africa, Asia, Antarctica, Oceania, Americas, Europe	Douro River
South Africa is located in <mask>.	Africa	Antarctica, Asia, Americas, Europe, Oceania, Africa	South Africa
Fiji is located in <mask>.	Oceania	Europe, Africa, Antarctica, Asia, Americas, Oceania	Fiji
Guadalquivir is located in <mask>.	Europe	Oceania, Americas, Asia, Africa, Antarctica, Europe	Guadalquivir
Somalia is located in <mask>.	Africa	Europe, Antarctica, Oceania, Asia, Americas, Africa	Somalia
macOS is developed by <mask>.	Apple Inc.	Boeing, IBM, Google, Adobe, Nokia, Intel, Nintendo, Microsoft, Airbus basic, Apple Inc.	macOS
iOS is developed by <mask>.	Apple Inc.	IBM, Google, Adobe, Nintendo, Boeing, Airbus basic, Nokia, Intel, Microsoft, Apple Inc.	iOS
Safari is developed by <mask>.	Apple Inc.	Nokia, Airbus basic, Boeing, Nintendo, Adobe, Google, Intel, IBM, Microsoft, Apple Inc.	Safari
PostScript is developed by <mask>.	Adobe	Intel, Airbus basic, Boeing, Nokia, Google, IBM, Apple Inc., Microsoft, Nintendo, Adobe	PostScript
Windows Vista is developed by <mask>.	Microsoft	Nintendo, Nokia, Google, Adobe, Apple Inc., Boeing, Intel, Airbus basic, IBM, Microsoft	Windows Vista
Internet Explorer is developed by <mask>.	Microsoft	Apple Inc., Google, Boeing, IBM, Nintendo, Airbus basic, Adobe, Nokia, Intel, Microsoft	Internet Explorer
B-17 Flying Fortress is developed by <mask>.	Boeing	Apple Inc., Airbus basic, Nintendo, Nokia, Google, Intel, Microsoft, Adobe, IBM, Boeing	B-17 Flying Fortress
DirectX is developed by <mask>.	Microsoft	Apple Inc., Nintendo, Boeing, Adobe, IBM, Google, Airbus basic, Nokia, Intel, Microsoft	DirectX
Microsoft Windows is developed by <mask>.	Microsoft	Nintendo, Intel, Adobe, Airbus basic, Apple Inc., Google, Nokia, IBM, Boeing, Microsoft	Microsoft Windows
Xbox 360 is developed by <mask>.	Microsoft	Apple Inc., Google, Nintendo, Adobe, Airbus basic, Nokia, Boeing, IBM, Intel, Microsoft	Xbox 360
Xbox One is developed by <mask>.	Microsoft	Airbus basic, Adobe, Boeing, Nokia, Nintendo, Apple Inc., Intel, Google, IBM, Microsoft	Xbox One
MS-DOS is developed by <mask>.	Microsoft	Adobe, Nokia, Apple Inc., Google, Boeing, Airbus basic, Nintendo, IBM, Intel, Microsoft	MS-DOS
Fortran is developed by <mask>.	IBM	Adobe, Airbus basic, Google, Apple Inc., Intel, Nintendo, Microsoft, Nokia, Boeing, IBM	Fortran
Windows 1.0 is developed by <mask>.	Microsoft	Boeing, Nintendo, Nokia, Intel, Google, IBM, Apple Inc., Airbus basic, Adobe, Microsoft	Windows 1.0
Nintendo 3DS is developed by <mask>.	Nintendo	Nokia, Airbus basic, Boeing, Microsoft, Intel, Apple Inc., Adobe, IBM, Google, Nintendo	Nintendo 3DS
Intel 80386 is developed by <mask>.	Intel	Apple Inc., IBM, Nokia, Airbus basic, Nintendo, Google, Microsoft, Boeing, Adobe, Intel	Intel 80386
Windows 10 is developed by <mask>.	Microsoft	Nokia, Nintendo, IBM, Apple Inc., Intel, Boeing, Airbus basic, Adobe, Google, Microsoft	Windows 10
Microsoft Excel is developed by <mask>.	Microsoft	Nokia, Intel, Boeing, Apple Inc., Adobe, Nintendo, IBM, Google, Airbus basic, Microsoft	Microsoft Excel
Microsoft Office is developed by <mask>.	Microsoft	Intel, Apple Inc., Adobe, Google, Nintendo, Boeing, Airbus basic, Nokia, IBM, Microsoft	Microsoft Office
Microsoft Word is developed by <mask>.	Microsoft	Adobe, Boeing, Intel, Airbus basic, IBM, Nintendo, Nokia, Google, Apple Inc., Microsoft	Microsoft Word
Mac OS is developed by <mask>.	Apple Inc.	Nokia, Nintendo, Microsoft, Airbus basic, IBM, Adobe, Intel, Boeing, Google, Apple Inc.	Mac OS
Windows 95 is developed by <mask>.	Microsoft	IBM, Adobe, Intel, Google, Nokia, Airbus basic, Apple Inc., Nintendo, Boeing, Microsoft	Windows 95
Microsoft Visual Studio is developed by <mask>.	Microsoft	Apple Inc., Adobe, IBM, Boeing, Nintendo, Intel, Google, Airbus basic, Nokia, Microsoft	Microsoft Visual Studio
Windows 98 is developed by <mask>.	Microsoft	Boeing, IBM, Apple Inc., Nintendo, Nokia, Airbus basic, Adobe, Google, Intel, Microsoft	Windows 98
Adobe Acrobat is developed by <mask>.	Adobe	Nokia, Apple Inc., Microsoft, Boeing, Airbus basic, IBM, Google, Intel, Nintendo, Adobe	Adobe Acrobat
Portable Document Format is developed by <mask>.	Adobe	IBM, Nintendo, Intel, Microsoft, Nokia, Google, Apple Inc., Boeing, Airbus basic, Adobe	Portable Document Format
Core 2 is developed by <mask>.	Intel	Nokia, Boeing, Google, Nintendo, Adobe, Apple Inc., IBM, Airbus basic, Microsoft, Intel	Core 2
Adobe Flash is developed by <mask>.	Adobe	Airbus basic, Apple Inc., Boeing, Nintendo, Nokia, Intel, IBM, Google, Microsoft, Adobe	Adobe Flash
Symbian is developed by <mask>.	Nokia	Airbus basic, Microsoft, Apple Inc., IBM, Intel, Google, Nintendo, Boeing, Adobe, Nokia	Symbian
Windows Phone is developed by <mask>.	Microsoft	Google, Airbus basic, IBM, Nintendo, Boeing, Apple Inc., Intel, Adobe, Nokia, Microsoft	Windows Phone
Pentium is developed by <mask>.	Intel	Microsoft, IBM, Boeing, Google, Nintendo, Airbus basic, Apple Inc., Adobe, Nokia, Intel	Pentium
Adobe Photoshop is developed by <mask>.	Adobe	Apple Inc., Intel, Boeing, Nintendo, Nokia, Microsoft, Airbus basic, IBM, Google, Adobe	Adobe Photoshop
QuickTime is developed by <mask>.	Apple Inc.	Boeing, IBM, Intel, Adobe, Google, Airbus basic, Nintendo, Nokia, Microsoft, Apple Inc.	QuickTime
Wii U is developed by <mask>.	Nintendo	IBM, Apple Inc., Google, Boeing, Intel, Nokia, Microsoft, Airbus basic, Adobe, Nintendo	Wii U
Windows XP is developed by <mask>.	Microsoft	Nokia, Boeing, Nintendo, Intel, Google, IBM, Apple Inc., Airbus basic, Adobe, Microsoft	Windows XP
Windows 2000 is developed by <mask>.	Microsoft	Adobe, Nintendo, Intel, Airbus basic, Nokia, Apple Inc., Google, Boeing, IBM, Microsoft	Windows 2000
NTFS is developed by <mask>.	Microsoft	Intel, Boeing, Apple Inc., Adobe, Nintendo, Airbus basic, Nokia, Google, IBM, Microsoft	NTFS
Windows 8 is developed by <mask>.	Microsoft	Intel, Google, Adobe, Nokia, Nintendo, Airbus basic, Boeing, Apple Inc., IBM, Microsoft	Windows 8
iPod is developed by <mask>.	Apple Inc.	Microsoft, Google, IBM, Intel, Adobe, Airbus basic, Nokia, Nintendo, Boeing, Apple Inc.	iPod
Gmail is developed by <mask>.	Google	Boeing, Airbus basic, Microsoft, Nokia, Apple Inc., Intel, IBM, Adobe, Nintendo, Google	Gmail
Google Maps is developed by <mask>.	Google	Apple Inc., Nokia, IBM, Airbus basic, Nintendo, Microsoft, Adobe, Boeing, Intel, Google	Google Maps
Windows Live Messenger is developed by <mask>.	Microsoft	Boeing, Intel, Adobe, Apple Inc., IBM, Google, Airbus basic, Nintendo, Nokia, Microsoft	Windows Live Messenger
Google Street View is developed by <mask>.	Google	Boeing, Adobe, Nokia, Microsoft, Airbus basic, Intel, IBM, Nintendo, Apple Inc., Google	Google Street View
Windows Media Player is developed by <mask>.	Microsoft	Intel, Nintendo, Airbus basic, Adobe, Boeing, IBM, Nokia, Apple Inc., Google, Microsoft	Windows Media Player
.NET Framework is developed by <mask>.	Microsoft	Adobe, Intel, Google, Nokia, Airbus basic, Nintendo, IBM, Boeing, Apple Inc., Microsoft	.NET Framework
Windows Update is developed by <mask>.	Microsoft	Boeing, Adobe, Intel, Apple Inc., Airbus basic, IBM, Nokia, Nintendo, Google, Microsoft	Windows Update
B-52 Stratofortress is developed by <mask>.	Boeing	Airbus basic, Apple Inc., Nintendo, IBM, Microsoft, Adobe, Intel, Google, Nokia, Boeing	B-52 Stratofortress
iTunes is developed by <mask>.	Apple Inc.	Nintendo, Microsoft, Intel, Google, Nokia, IBM, Airbus basic, Adobe, Boeing, Apple Inc.	iTunes
Windows 2.0 is developed by <mask>.	Microsoft	Apple Inc., Nintendo, Nokia, Boeing, IBM, Intel, Airbus basic, Adobe, Google, Microsoft	Windows 2.0
Google AdSense is developed by <mask>.	Google	Adobe, Microsoft, Airbus basic, Apple Inc., Nokia, IBM, Intel, Nintendo, Boeing, Google	Google AdSense
Windows 7 is developed by <mask>.	Microsoft	Adobe, Nokia, Airbus basic, Apple Inc., Nintendo, IBM, Google, Boeing, Intel, Microsoft	Windows 7
Airbus A350 is developed by <mask>.	Airbus basic	Apple Inc., Adobe, Nintendo, Intel, Nokia, Google, Boeing, IBM, Microsoft, Airbus basic	Airbus A350
Picasa is developed by <mask>.	Google	Nokia, Nintendo, Boeing, Airbus basic, IBM, Adobe, Intel, Microsoft, Apple Inc., Google	Picasa
Google Earth is developed by <mask>.	Google	Nintendo, Boeing, Microsoft, IBM, Airbus basic, Nokia, Adobe, Intel, Apple Inc., Google	Google Earth
Google Play is developed by <mask>.	Google	Airbus basic, Intel, IBM, Nokia, Adobe, Apple Inc., Microsoft, Nintendo, Boeing, Google	Google Play
iCloud is developed by <mask>.	Apple Inc.	Nokia, Nintendo, Microsoft, Google, Adobe, Intel, Airbus basic, IBM, Boeing, Apple Inc.	iCloud
Siri is developed by <mask>.	Apple Inc.	Intel, IBM, Nokia, Microsoft, Adobe, Nintendo, Boeing, Airbus basic, Google, Apple Inc.	Siri
App Store is developed by <mask>.	Apple Inc.	Intel, IBM, Adobe, Boeing, Nintendo, Google, Nokia, Microsoft, Airbus basic, Apple Inc.	App Store
Microsoft Access is developed by <mask>.	Microsoft	Intel, Nintendo, Airbus basic, Apple Inc., Boeing, Adobe, Google, IBM, Nokia, Microsoft	Microsoft Access
Apple Watch is developed by <mask>.	Apple Inc.	Google, Microsoft, Airbus basic, Intel, Nokia, Adobe, Nintendo, IBM, Boeing, Apple Inc.	Apple Watch
Apple Books is developed by <mask>.	Apple Inc.	Microsoft, Airbus basic, Boeing, IBM, Nintendo, Adobe, Intel, Google, Nokia, Apple Inc.	Apple Books
Google Drive is developed by <mask>.	Google	Nintendo, IBM, Boeing, Adobe, Nokia, Microsoft, Apple Inc., Intel, Airbus basic, Google	Google Drive
Google Hangouts is developed by <mask>.	Google	Airbus basic, Microsoft, Adobe, Nokia, IBM, Nintendo, Intel, Apple Inc., Boeing, Google	Google Hangouts
Google Calendar is developed by <mask>.	Google	Microsoft, Apple Inc., IBM, Adobe, Nintendo, Nokia, Boeing, Intel, Airbus basic, Google	Google Calendar
Skype is developed by <mask>.	Microsoft	Google, IBM, Intel, Airbus basic, Apple Inc., Nintendo, Boeing, Nokia, Adobe, Microsoft	Skype
Adobe InDesign is developed by <mask>.	Adobe	Google, Apple Inc., IBM, Airbus basic, Microsoft, Nintendo, Intel, Boeing, Nokia, Adobe	Adobe InDesign
Microsoft Store is developed by <mask>.	Microsoft	Airbus basic, Nokia, Google, IBM, Adobe, Nintendo, Boeing, Apple Inc., Intel, Microsoft	Microsoft Store
Intel MCS-51 is developed by <mask>.	Intel	IBM, Airbus basic, Nokia, Nintendo, Microsoft, Apple Inc., Google, Adobe, Boeing, Intel	Intel MCS-51
Blogger is developed by <mask>.	Google	Apple Inc., Adobe, Nokia, Boeing, Microsoft, Intel, Nintendo, Airbus basic, IBM, Google	Blogger
Google Chrome is developed by <mask>.	Google	IBM, Microsoft, Boeing, Nintendo, Apple Inc., Intel, Nokia, Airbus basic, Adobe, Google	Google Chrome
Google Translate is developed by <mask>.	Google	Boeing, Adobe, Apple Inc., IBM, Microsoft, Airbus basic, Nokia, Intel, Nintendo, Google	Google Translate
Google Glass is developed by <mask>.	Google	Microsoft, Boeing, IBM, Nokia, Adobe, Nintendo, Apple Inc., Intel, Airbus basic, Google	Google Glass
Windows Mobile is developed by <mask>.	Microsoft	Airbus basic, Adobe, Apple Inc., Nintendo, Boeing, Nokia, Intel, IBM, Google, Microsoft	Windows Mobile
Windows Me is developed by <mask>.	Microsoft	Nintendo, Intel, Boeing, Apple Inc., Nokia, Airbus basic, IBM, Adobe, Google, Microsoft	Windows Me
Minecraft is developed by <mask>.	Microsoft	Google, Boeing, Nintendo, IBM, Airbus basic, Nokia, Apple Inc., Intel, Adobe, Microsoft	Minecraft
Microsoft Security Essentials is developed by <mask>.	Microsoft	Adobe, Apple Inc., Boeing, IBM, Nokia, Google, Airbus basic, Nintendo, Intel, Microsoft	Microsoft Security Essentials
Edmonton is the capital of <mask>.	Alberta	Czechoslovakia, Laos, Gujarat, Bavaria, Sarawak, Bangladesh, Texas, Qatar, Provence, Alberta	Edmonton
Ankara is the capital of <mask>.	Turkey	Zambia, Germany, Senegal, Poland, Philippines, Latvia, Libya, Arkansas, Greenland, Turkey	Ankara
Amsterdam is the capital of <mask>.	Netherlands	Latvia, Ain, Kansas, Bavaria, Nepal, Slovenia, Mali, Connecticut, Rhodesia, Netherlands	Amsterdam
Baku is the capital of <mask>.	Azerbaijan	Netherlands, Belgium, Botswana, Maharashtra, Denmark, Niger, Ukraine, Somalia, Yemen, Azerbaijan	Baku
Cairo is the capital of <mask>.	Egypt	Oman, Bolivia, Navarre, Kazakhstan, Maryland, Connecticut, England, Mozambique, Judah, Egypt	Cairo
Copenhagen is the capital of <mask>.	Denmark	Massachusetts, Slovakia, Venezuela, Israel, Iraq, Flanders, Idaho, Bangladesh, Guatemala, Denmark	Copenhagen
Barcelona is the capital of <mask>.	Catalonia	Luxembourg, Colorado, Tuscany, Bahrain, Belize, Sichuan, Emirates of Dubai, Jordan, Laos, Catalonia	Barcelona
Buenos Aires is the capital of <mask>.	Argentina	Qatar, Aragon, Germany, Montenegro, Utah, Russia, Bolivia, Portugal, Sarawak, Argentina	Buenos Aires
Munich is the capital of <mask>.	Bavaria	Queensland, Portugal, Indiana, Brunei, Poland, Connecticut, Flanders, Uzbekistan, Judah, Bavaria	Munich
Florence is the capital of <mask>.	Tuscany	Liberia, Montenegro, Guangdong, Serbia, Ireland, Louisiana, Belarus, India, Norway, Tuscany	Florence
Rome is the capital of <mask>.	Italy	Afghanistan, Indonesia, Brazil, Massachusetts, Malta, Zimbabwe, Germany, Venezuela, Bhutan, Italy	Rome
Algiers is the capital of <mask>.	Algeria	Haiti, Belgium, Georgia, Malawi, Guinea, Pakistan, Zimbabwe, Senegal, Sarawak, Algeria	Algiers
Tripoli is the capital of <mask>.	Libya	Uruguay, Provence, Qatar, Tajikistan, Hungary, Kyrgyzstan, Pakistan, Kenya, Poland, Libya	Tripoli
Canberra is the capital of <mask>.	Australia	Alaska, Minnesota, Greenland, Haryana, Queensland, Croatia, Morocco, Bulgaria, Turkey, Australia	Canberra
Windhoek is the capital of <mask>.	Namibia	Belgium, Kuwait, Syria, Nepal, Japan, Guinea, Ireland, Philippines, Tuscany, Namibia	Windhoek
Heraklion is the capital of <mask>.	Crete	Portugal, Jordan, Ethiopia, Taiwan, Punjab, Alaska, Germany, Ain, Indiana, Crete	Heraklion
Baghdad is the capital of <mask>.	Iraq	Rhodesia, Afghanistan, Russia, Netherlands, Brazil, Kuwait, Belarus, Morocco, Bulgaria, Iraq	Baghdad
Edinburgh is the capital of <mask>.	Scotland	Telangana, Bihar, Louisiana, Nicaragua, Netherlands, Arkansas, Brazil, Utah, Oklahoma, Scotland	Edinburgh
Kabul is the capital of <mask>.	Afghanistan	Wales, Uzbekistan, Karnataka, Yemen, Sichuan, Alaska, Qatar, Wyoming, Pakistan, Afghanistan	Kabul
Bonn is the capital of <mask>.	Germany	Belarus, Texas, Nepal, Philippines, Aragon, Bavaria, Michigan, Arkansas, Liberia, Germany	Bonn
Berlin is the capital of <mask>.	Germany	Greenland, Piedmont, Oman, Venezuela, Fiji, Latvia, Taiwan, Norway, Romania, Germany	Berlin
Porto-Novo is the capital of <mask>.	Benin	Utah, Kyrgyzstan, Spain, Slovenia, Aragon, Texas, Uruguay, Bolivia, Uganda, Benin	Porto-Novo
Gaborone is the capital of <mask>.	Botswana	Romania, California, Sardinia, Thailand, Estonia, Serbia, Uruguay, Manitoba, Haryana, Botswana	Gaborone
Paris is the capital of <mask>.	France	Haiti, Pakistan, Bihar, Brazil, Kuwait, Namibia, Florida, Kerala, Kazakhstan, France	Paris
Mumbai is the capital of <mask>.	Maharashtra	Cuba, Manitoba, Nord, Samoa, Michigan, Sichuan, Niger, Tennessee, Luxembourg, Maharashtra	Mumbai
Oslo is the capital of <mask>.	Norway	Madagascar, France, Ontario, Turkey, Kuwait, Piedmont, Bulgaria, Tanzania, Connecticut, Norway	Oslo
Jerusalem is the capital of <mask>.	Judah	Burgundy, Syria, Switzerland, Greenland, Brazil, Malawi, Egypt, Thailand, Wyoming, Judah	Jerusalem
Bishkek is the capital of <mask>.	Kyrgyzstan	Bihar, Sichuan, Armenia, Punjab, Chad, Oman, Karnataka, Telangana, Tasmania, Kyrgyzstan	Bishkek
Bucharest is the capital of <mask>.	Romania	England, Navarre, Zimbabwe, Idaho, Liberia, Thailand, Alba, Latvia, Egypt, Romania	Bucharest
Melbourne is the capital of <mask>.	Victoria	Sarawak, Ain, Algeria, Oxfordshire, Ecuador, Hesse, Colorado, Alberta, Mauritius, Victoria	Melbourne
Beijing is the capital of <mask>.	Taiwan	Morocco, Bangladesh, Sweden, Ireland, Yunnan, Alaska, Kerala, Egypt, Slovakia, Taiwan	Beijing
Chongqing is the capital of <mask>.	Taiwan	Wyoming, Hawaii, Latvia, Ain, Malta, Tajikistan, Greenland, Tasmania, Uzbekistan, Taiwan	Chongqing
Havana is the capital of <mask>.	Cuba	Malaysia, Provence, Malta, Louisiana, Yunnan, Catalonia, Leicestershire, Tunisia, Guatemala, Cuba	Havana
Denver is the capital of <mask>.	Colorado	Aragon, Angola, Syria, Somalia, Libya, Finland, Salzburg, Ontario, Provence, Colorado	Denver
Mogadishu is the capital of <mask>.	Somalia	Netherlands, Lithuania, Samoa, France, Uruguay, Taiwan, Ghana, Iran, Yunnan, Somalia	Mogadishu
Cardiff is the capital of <mask>.	Wales	Qatar, Maryland, Flanders, Peru, Belarus, Norway, Uganda, Italy, India, Wales	Cardiff
Dublin is the capital of <mask>.	Ireland	Mauritius, Vietnam, Albania, Indonesia, Mexico, Minnesota, Guinea, France, Azerbaijan, Ireland	Dublin
Tunis is the capital of <mask>.	Tunisia	Arkansas, Australia, Punjab, Bhutan, Laos, California, Benin, Alberta, Thailand, Tunisia	Tunis
Rio de Janeiro is the capital of <mask>.	Brazil	Sichuan, Louisiana, Oklahoma, Kingdom of England, Victoria, Utah, Cyprus, Sudan, Sarawak, Brazil	Rio de Janeiro
Valletta is the capital of <mask>.	Malta	Gabon, Ghana, Fiji, Switzerland, Morocco, Cambodia, Maryland, Kansas, Greece, Malta	Valletta
London is the capital of <mask>.	England	Philippines, Normandy, Kazakhstan, Sabah, Cyprus, Sweden, Gujarat, Alberta, Angola, England	London
Rabat is the capital of <mask>.	Morocco	Venezuela, Cyprus, Canada, Kyrgyzstan, Tajikistan, Serbia, Bolivia, Queensland, Malta, Morocco	Rabat
Riga is the capital of <mask>.	Latvia	Thailand, Texas, Liberia, Mauritius, Malta, Sarawak, Brandenburg, Sichuan, Salzburg, Latvia	Riga
Damascus is the capital of <mask>.	Syria	Sabah, Thailand, Manitoba, Tajikistan, Yemen, Uganda, Iraq, Alberta, Massachusetts, Syria	Damascus
Dar es Salaam is the capital of <mask>.	Tanzania	Piedmont, Belarus, Bahrain, Chile, Sichuan, Guatemala, Denmark, Botswana, Kyrgyzstan, Tanzania	Dar es Salaam
London is the capital of <mask>.	Kingdom of England	Guangdong, Russia, Slovakia, Ukraine, Rwanda, Qatar, Ecuador, Indiana, Texas, Kingdom of England	London
Stockholm is the capital of <mask>.	Sweden	Bolivia, Tuscany, Kazakhstan, Zimbabwe, Egypt, Salzburg, Peru, Hawaii, Ukraine, Sweden	Stockholm
Helsinki is the capital of <mask>.	Finland	Nepal, Alba, Liberia, Arkansas, Luxembourg, Maryland, Morocco, Belize, Rhodesia, Finland	Helsinki
Prague is the capital of <mask>.	Bohemia	Salzburg, Cuba, Belarus, Algeria, Albania, Hesse, Aragon, Tennessee, Azerbaijan, Bohemia	Prague
Indianapolis is the capital of <mask>.	Indiana	Thailand, Florida, Connecticut, India, Panama, Angola, Nicaragua, Bulgaria, Mexico, Indiana	Indianapolis
Madrid is the capital of <mask>.	Spain	Rwanda, Florida, Libya, Poland, California, France, Ecuador, Rajasthan, Rhodesia, Spain	Madrid
Guatemala City is the capital of <mask>.	Guatemala	Chad, Ireland, Canada, Texas, Barbados, Angola, Bihar, Albania, Latvia, Guatemala	Guatemala City
Warsaw is the capital of <mask>.	Poland	Haiti, Turkey, Kingdom of England, Bavaria, Malta, Emirates of Dubai, Italy, Goa, Kansas, Poland	Warsaw
Guangzhou is the capital of <mask>.	Guangdong	Zambia, Syria, Bavaria, Brunei, Brazil, Sichuan, Ukraine, Saxony, Alba, Guangdong	Guangzhou
Dresden is the capital of <mask>.	Saxony	Arkansas, Thailand, Guatemala, Provence, Jordan, Salzburg, Malaysia, Hawaii, Canada, Saxony	Dresden
Port-au-Prince is the capital of <mask>.	Haiti	Japan, Angola, Czechoslovakia, Argentina, Karnataka, Bahrain, Guinea, France, Maharashtra, Haiti	Port-au-Prince
Athens is the capital of <mask>.	Greece	Egypt, Connecticut, Mali, Hungary, Oklahoma, Honduras, Armenia, Angola, Salzburg, Greece	Athens
Hobart is the capital of <mask>.	Tasmania	Jordan, Serbia, Georgia, Brazil, Luxembourg, Iowa, Pakistan, Oklahoma, Bihar, Tasmania	Hobart
Tallinn is the capital of <mask>.	Estonia	Punjab, Navarre, Portugal, Pennsylvania, Philippines, Brandenburg, Fiji, Mozambique, Croatia, Estonia	Tallinn
Tokyo is the capital of <mask>.	Japan	Victoria, Uganda, Egypt, Hungary, Lebanon, Rwanda, Afghanistan, Taiwan, Sardinia, Japan	Tokyo
Vienna is the capital of <mask>.	Austria	Czechoslovakia, Gujarat, Israel, Turkey, England, Kazakhstan, Utah, Angola, Yemen, Austria	Vienna
Ljubljana is the capital of <mask>.	Slovenia	Israel, Senegal, Montenegro, Sicily, Finland, Nigeria, Tajikistan, Afghanistan, Guinea, Slovenia	Ljubljana
Jerusalem is the capital of <mask>.	Israel	Senegal, Venezuela, Telangana, Azerbaijan, Brunei, Hungary, Maharashtra, Oxfordshire, Texas, Israel	Jerusalem
Jakarta is the capital of <mask>.	Indonesia	Mozambique, Jordan, California, Chile, Guangdong, Oklahoma, Brunei, Karnataka, Rajasthan, Indonesia	Jakarta
Turin is the capital of <mask>.	Piedmont	Senegal, Italy, Yugoslavia, Queensland, Montenegro, Goa, Guinea, Alaska, Ontario, Piedmont	Turin
Nairobi is the capital of <mask>.	Kenya	Belize, Latvia, Liberia, England, Bhutan, Punjab, Uzbekistan, Taiwan, Connecticut, Kenya	Nairobi
Kuala Lumpur is the capital of <mask>.	Malaysia	Indiana, Rhodesia, Yugoslavia, Canada, Taiwan, Sweden, Turkey, Michigan, Gujarat, Malaysia	Kuala Lumpur
Islamabad is the capital of <mask>.	Pakistan	Malta, Gujarat, Madagascar, Lithuania, Georgia, Libya, Thailand, Kenya, Belize, Pakistan	Islamabad
Kathmandu is the capital of <mask>.	Nepal	Rhodesia, Alba, Italy, Estonia, Uzbekistan, Brandenburg, Provence, Niger, Algeria, Nepal	Kathmandu
Khartoum is the capital of <mask>.	Sudan	Ukraine, Alaska, Quebec, Provence, Liberia, Victoria, Peru, Cuba, Kerala, Sudan	Khartoum
Vilnius is the capital of <mask>.	Lithuania	Navarre, Benin, Alba, Colorado, Niger, Nigeria, Botswana, Haryana, Hesse, Lithuania	Vilnius
