Prompt	Ans	Candidate Ans	Subject
سربیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	یوکرین	مونٹینیگرو, وینیزویلا, افغانستان, آرمینیا, اسرائیل, بارباڈوس, کینیا, جرمنی, بھارت, یوکرین	سربیا
برازیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جاپان	بنگلہ دیش, یمن, آسٹریلیا, بھارت, فلپائن, سنگاپور, لتھووینیا, منگولیا, ناروے, جاپان	برازیل
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سویڈن	موناکو, بنگلہ دیش, کروشیا, گواتیمالا, سینیگال, افغانستان, سامووا, لتھووینیا, یونان, سویڈن	جرمنی
موزمبیق <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کینیڈا	بحرین, ٹونگا, بیلاروس, لبنان, رومانیہ, یونان, پیراگوئے, روانڈا, جمہوریہ آئرلینڈ, کینیڈا	موزمبیق
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لتھووینیا	سنگاپور, موناکو, لکسمبرگ, کولمبیا, روانڈا, نیدرلینڈز, یوگنڈا, آسٹریا, سلوواکیہ, لتھووینیا	یوکرین
ارجنٹائن <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	برازیل, افغانستان, چاڈ, یمن, آئس لینڈ, گواتیمالا, تنزانیہ, گیبون, لیبیا, اطالیہ	ارجنٹائن
جنوبی افریقا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	بینن, آئس لینڈ, گھانا, کینیا, بارباڈوس, بیلاروس, نمیبیا, گواتیمالا, کیمرون, جرمنی	جنوبی افریقا
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	استونیا	آئس لینڈ, مونٹینیگرو, نمیبیا, بلجئیم, چاڈ, گھانا, روس, بھوٹان, جمہوریہ آئرلینڈ, استونیا	یوکرین
سنگاپور <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	اسرائیل, بہاماس, یمن, کیوبا, ایران, لیبیا, ٹونگا, منگولیا, ازبکستان, آسٹریلیا	سنگاپور
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	کروشیا, صومالیہ, میکسیکو, سینیگال, ایران, عراق, کولمبیا, قطر, برونائی دار السلام, اطالیہ	آسٹریلیا
گھانا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	بحرین, سامووا, سویڈن, مونٹینیگرو, بھارت, چاڈ, صومالیہ, البانیا, برازیل, آسٹریلیا	گھانا
روس <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	منگولیا	ازبکستان, پاناما, فجی, کمبوڈیا, سامووا, ایتھوپیا, جارجیا, ناروے, سویٹزرلینڈ, منگولیا	روس
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	رومانیہ	بحرین, بارباڈوس, صومالیہ, مڈغاسکر, نیدرلینڈز, فرانس, ملائیشیا, ملاوی, چاڈ, رومانیہ	اطالیہ
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	پولینڈ	یوکرین, سویٹزرلینڈ, گیبون, فجی, تنزانیہ, بلجئیم, ویتنام, نکاراگوا, کروشیا, پولینڈ	یوکرین
کینیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سوڈان	گیانا, ملاوی, مراکش, بولیویا, بینن, بارباڈوس, سلوواکیہ, بلغاریہ, سینیگال, سوڈان	کینیا
سویٹزرلینڈ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	آسٹریا, ملاوی, گیانا, یمن, زمبابوے, سویڈن, فجی, چلی, سامووا, جرمنی	سویٹزرلینڈ
بیلاروس <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جمہوریہ آئرلینڈ	اسرائیل, نیپال, پرتگال, موریشس, یونان, مالدووا, گھانا, آسٹریلیا, بنگلہ دیش, جمہوریہ آئرلینڈ	بیلاروس
ملائیشیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	انڈونیشیا	اطالیہ, مراکش, برازیل, پولینڈ, سلوواکیہ, تھائی لینڈ, پرتگال, نیپال, برونائی دار السلام, انڈونیشیا	ملائیشیا
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بہاماس	فن لینڈ, بینن, آسٹریلیا, گواتیمالا, کیوبا, جمیکا, سویڈن, الجزائر, روانڈا, بہاماس	آسٹریلیا
ہسپانیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	برازیل	ہونڈوراس, موناکو, کروشیا, سلووینیا, مونٹینیگرو, وینیزویلا, مالی, یوکرین, رومانیہ, برازیل	ہسپانیہ
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ناروے	بینن, جاپان, ڈنمارک, سلووینیا, نائجیریا, جرمنی, یوگنڈا, روس, کروشیا, ناروے	آسٹریلیا
برازیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ڈنمارک	لتھووینیا, پولینڈ, گھانا, سویڈن, بیلیز, سلوواکیہ, لیبیا, کینیا, روس, ڈنمارک	برازیل
لبنان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	لبنان, فن لینڈ, قطر, تھائی لینڈ, کیمرون, بہاماس, تونس, سویڈن, لکسمبرگ, اطالیہ	لبنان
کروشیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	یمن, سوریہ, تھائی لینڈ, سربیا, جاپان, پاناما, لاؤس, گواتیمالا, مڈغاسکر, اطالیہ	کروشیا
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ازبکستان	فرانس, سوریہ, سامووا, آئس لینڈ, یمن, گھانا, مالدووا, یوکرین, بیلیز, ازبکستان	جرمنی
ایران <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	ڈنمارک, نیپال, مصر, آذربائیجان, کینیڈا, پاناما, روس, منگولیا, میکسیکو, اطالیہ	ایران
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سویڈن	ایتھوپیا, ملاوی, ارجنٹائن, بارباڈوس, افغانستان, ہیٹی, رومانیہ, تنزانیہ, ازبکستان, سویڈن	یوکرین
سربیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	فرانس	ایتھوپیا, لبنان, گھانا, لکسمبرگ, پرتگال, یمن, آسٹریلیا, کمبوڈیا, تائیوان, فرانس	سربیا
برازیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	انگولا	لٹویا, البانیا, لتھووینیا, یوکرین, فن لینڈ, تھائی لینڈ, لاؤس, سینیگال, صومالیہ, انگولا	برازیل
ویتنام <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	موزمبیق, لکسمبرگ, برازیل, مراکش, مالٹا, کوسووہ, سلووینیا, سلوواکیہ, قطر, آسٹریلیا	ویتنام
بیلاروس <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لٹویا	سلووینیا, الجزائر, پاکستان, پولینڈ, آذربائیجان, کولمبیا, ہیٹی, لکسمبرگ, بلجئیم, لٹویا	بیلاروس
سربیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریا	سویٹزرلینڈ, ناروے, بیلیز, جمیکا, سامووا, ڈنمارک, زمبابوے, بحرین, بھوٹان, آسٹریا	سربیا
بھوٹان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	بولیویا, نائجیریا, جمہوریہ آئرلینڈ, مالی, اسرائیل, ایران, فلپائن, مالدووا, مالٹا, جرمنی	بھوٹان
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بینن	سامووا, نکاراگوا, یوراگوئے, مصر, گھانا, بیلیز, آئس لینڈ, فن لینڈ, سویٹزرلینڈ, بینن	جرمنی
انڈونیشیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	پاکستان, سنگاپور, لکسمبرگ, ارجنٹائن, جمہوریہ آئرلینڈ, سوڈان, موریشس, پرتگال, قطر, آسٹریلیا	انڈونیشیا
منگولیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	فرانس	سوریہ, لیبیا, آسٹریا, فجی, ہنگری, فن لینڈ, مالدووا, آرمینیا, سلوواکیہ, فرانس	منگولیا
ملائیشیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	ہسپانیہ, جمہوریہ آئرلینڈ, نائجیریا, البانیا, عراق, لتھووینیا, اطالیہ, قطر, سلوواکیہ, آسٹریلیا	ملائیشیا
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سنگاپور	کیمرون, کولمبیا, اردن, سامووا, صومالیہ, وینیزویلا, الجزائر, لٹویا, نائجیریا, سنگاپور	یوکرین
اسرائیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	فلپائن	زیمبیا, بلجئیم, بینن, صومالیہ, کینیڈا, وینیزویلا, سوریہ, لکسمبرگ, کوسووہ, فلپائن	اسرائیل
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کولمبیا	کویت, آذربائیجان, مالدووا, سامووا, ایکواڈور, پرتگال, انگولا, تائیوان, ہیٹی, کولمبیا	آسٹریلیا
یونان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اسرائیل	قازقستان, برازیل, پاناما, موناکو, تائیوان, صومالیہ, ارجنٹائن, ایتھوپیا, مالی, اسرائیل	یونان
کیپ ورڈی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سینیگال	بولیویا, چاڈ, ترکی, بیلیز, انڈونیشیا, ویتنام, کولمبیا, زمبابوے, جارجیا, سینیگال	کیپ ورڈی
افغانستان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	لیبیا, ہسپانیہ, چاڈ, عراق, ناروے, انڈونیشیا, قطر, عمان, نائجیریا, جرمنی	افغانستان
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	نیدرلینڈز	پاناما, کمبوڈیا, موریشس, بھارت, بلجئیم, ٹونگا, کیمرون, زمبابوے, ازبکستان, نیدرلینڈز	اطالیہ
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کینیڈا	چاڈ, لاؤس, اطالیہ, بلجئیم, مڈغاسکر, ہیٹی, یوگنڈا, بنگلہ دیش, جمہوریہ آئرلینڈ, کینیڈا	اطالیہ
چلی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	پاناما, نائجیریا, ملاوی, سینیگال, ٹونگا, تاجکستان, آسٹریلیا, ویتنام, مالٹا, جرمنی	چلی
ایران <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	افغانستان	ہسپانیہ, وینیزویلا, ایکواڈور, انڈونیشیا, عمان, ایتھوپیا, قبرص, انگولا, اطالیہ, افغانستان	ایران
اسرائیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کینیڈا	لاؤس, پاناما, فجی, پیرو, جارجیا, روس, تائیوان, مڈغاسکر, عراق, کینیڈا	اسرائیل
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کمبوڈیا	کیمرون, عمان, سینیگال, نیدرلینڈز, ویتنام, مراکش, کروشیا, مالٹا, نمیبیا, کمبوڈیا	آسٹریلیا
اسرائیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بھارت	ایتھوپیا, بارباڈوس, یوراگوئے, لکسمبرگ, کویت, اسرائیل, مڈغاسکر, تاجکستان, لاؤس, بھارت	اسرائیل
فرانس <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریا	تونس, کروشیا, ایران, نمیبیا, پولینڈ, ملائیشیا, اسرائیل, سوریہ, بوٹسوانا, آسٹریا	فرانس
جبوتی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	نکاراگوا, کروشیا, بیلیز, مالی, افغانستان, برازیل, سوریہ, فجی, پیرو, آسٹریلیا	جبوتی
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ہنگری	نیدرلینڈز, انڈونیشیا, یونان, آسٹریلیا, لتھووینیا, جمہوریہ آئرلینڈ, ملاوی, بلغاریہ, اسرائیل, ہنگری	اطالیہ
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ایران	ازبکستان, بلغاریہ, مالی, ڈنمارک, نیدرلینڈز, بیلاروس, یونان, پاناما, جاپان, ایران	آسٹریلیا
آرمینیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	فن لینڈ, پاناما, اسرائیل, یوگنڈا, روانڈا, بلجئیم, پیرو, سوریہ, مالدووا, اطالیہ	آرمینیا
بلجئیم <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لکسمبرگ	لٹویا, بھوٹان, قبرص, تھائی لینڈ, ٹونگا, فجی, گواتیمالا, لیبیا, جمہوریہ آئرلینڈ, لکسمبرگ	بلجئیم
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اسرائیل	عمان, یوکرین, میکسیکو, صومالیہ, سویڈن, ہسپانیہ, بارباڈوس, بینن, بوٹسوانا, اسرائیل	اطالیہ
جنوبی سوڈان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	گواتیمالا, آسٹریلیا, ہونڈوراس, آسٹریا, بوٹسوانا, کولمبیا, مصر, بارباڈوس, بیلاروس, جرمنی	جنوبی سوڈان
ریاستہائے متحدہ امریکا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لتھووینیا	سویٹزرلینڈ, فن لینڈ, ہونڈوراس, کوسووہ, آسٹریلیا, ملائیشیا, یوراگوئے, فلپائن, موناکو, لتھووینیا	ریاستہائے متحدہ امریکا
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آئس لینڈ	نیدرلینڈز, کوسووہ, فن لینڈ, ترکی, تنزانیہ, ہیٹی, کینیڈا, قطر, تونس, آئس لینڈ	اطالیہ
کینیڈا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	منگولیا	ناروے, یوراگوئے, مالٹا, سربیا, پرتگال, رومانیہ, موناکو, اردن, البانیا, منگولیا	کینیڈا
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بلجئیم	ہنگری, پیراگوئے, سلووینیا, اطالیہ, ازبکستان, فرانس, ویتنام, استونیا, بحرین, بلجئیم	یوکرین
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	مصر	لکسمبرگ, پاکستان, پاناما, کوسووہ, آرمینیا, پرتگال, منگولیا, موناکو, مالٹا, مصر	اطالیہ
اسرائیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	کیمرون, نائجیریا, ڈنمارک, یوراگوئے, عمان, روس, تونس, بلغاریہ, کیوبا, آسٹریلیا	اسرائیل
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ویتنام	زیمبیا, بلجئیم, یمن, بارباڈوس, آئس لینڈ, یوکرین, لکسمبرگ, استونیا, سینیگال, ویتنام	سعودی عرب
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	رومانیہ	انگولا, سنگاپور, گواتیمالا, آئس لینڈ, زیمبیا, فلپائن, قبرص, چلی, یوکرین, رومانیہ	یوکرین
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سلوواکیہ	زمبابوے, پولینڈ, بوٹسوانا, کینیا, آذربائیجان, بینن, جمیکا, سویٹزرلینڈ, قازقستان, سلوواکیہ	اطالیہ
بلغاریہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	عمان, رومانیہ, چاڈ, فن لینڈ, کمبوڈیا, وینیزویلا, کینیڈا, ہسپانیہ, مونٹینیگرو, جرمنی	بلغاریہ
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کیوبا	میکسیکو, مالٹا, سربیا, جاپان, ارجنٹائن, جرمنی, کروشیا, یوگنڈا, البانیا, کیوبا	سعودی عرب
اسرائیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لبنان	اردن, سوریہ, آسٹریا, لاؤس, سلوواکیہ, سویڈن, بحرین, یوراگوئے, اطالیہ, لبنان	اسرائیل
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سربیا	ہونڈوراس, پاکستان, سوڈان, اسرائیل, نائجیریا, سوریہ, فرانس, رومانیہ, اطالیہ, سربیا	جرمنی
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریا	بینن, ارجنٹائن, بولیویا, یوکرین, مونٹینیگرو, ایکواڈور, چاڈ, قبرص, روس, آسٹریا	سعودی عرب
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جارجیا	برازیل, سنگاپور, پاناما, ارجنٹائن, الجزائر, یوراگوئے, بھوٹان, تونس, سربیا, جارجیا	یوکرین
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	مالدووا	فجی, گواتیمالا, افغانستان, گیانا, تونس, بھوٹان, بلغاریہ, اردن, آئس لینڈ, مالدووا	یوکرین
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بھارت	چاڈ, لکسمبرگ, ایتھوپیا, کوسووہ, پیراگوئے, بارباڈوس, اسرائیل, اردن, سامووا, بھارت	سعودی عرب
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	پرتگال	ناروے, سلوواکیہ, پیراگوئے, کیوبا, رومانیہ, کیمرون, بینن, نیپال, یوکرین, پرتگال	یوکرین
چاڈ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	بیلاروس, بلجئیم, مونٹینیگرو, کمبوڈیا, یوکرین, تنزانیہ, سربیا, میکسیکو, جمہوریہ آئرلینڈ, جرمنی	چاڈ
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بیلاروس	سویڈن, گیبون, موزمبیق, ہیٹی, کویت, اسرائیل, یمن, بینن, آرمینیا, بیلاروس	جرمنی
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	فلپائن	یوراگوئے, آسٹریا, جمیکا, زیمبیا, ملائیشیا, سربیا, ایتھوپیا, بحرین, بہاماس, فلپائن	اطالیہ
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سینیگال	مونٹینیگرو, زمبابوے, یوگنڈا, ملاوی, تائیوان, جمیکا, اردن, پیراگوئے, مالٹا, سینیگال	آسٹریلیا
ترکی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	برازیل	ملاوی, مڈغاسکر, بولیویا, عمان, کینیا, ٹونگا, ترکی, مالدووا, موزمبیق, برازیل	ترکی
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	یوراگوئے	میکسیکو, نمیبیا, عمان, عراق, لاؤس, آسٹریا, کیمرون, ہسپانیہ, موریشس, یوراگوئے	اطالیہ
جرمنی <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	بنگلہ دیش	مالدووا, ترکی, زیمبیا, سویٹزرلینڈ, پاناما, اطالیہ, بولیویا, پیراگوئے, یوکرین, بنگلہ دیش	جرمنی
روس <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	وینیزویلا	گیانا, بھوٹان, آرمینیا, مالٹا, سلووینیا, گھانا, سلوواکیہ, پولینڈ, ہیٹی, وینیزویلا	روس
برازیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کیوبا	مالٹا, سربیا, ملاوی, ایکواڈور, آئس لینڈ, کویت, زیمبیا, لتھووینیا, آسٹریا, کیوبا	برازیل
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	مالٹا	آذربائیجان, بینن, بنگلہ دیش, جمہوریہ آئرلینڈ, البانیا, آرمینیا, بیلیز, مڈغاسکر, پاکستان, مالٹا	آسٹریلیا
لبنان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سوریہ	ہنگری, قطر, پاکستان, بحرین, گیبون, آسٹریا, مراکش, بلجئیم, کروشیا, سوریہ	لبنان
آسٹریا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	گیانا, انڈونیشیا, فرانس, اردن, انگولا, بوٹسوانا, ایتھوپیا, بنگلہ دیش, یونان, اطالیہ	آسٹریا
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	چلی	مالٹا, بولیویا, آرمینیا, کمبوڈیا, بیلاروس, آئس لینڈ, سینیگال, سویٹزرلینڈ, یوگنڈا, چلی	آسٹریلیا
زیمبیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	ڈنمارک	روانڈا, عراق, الجزائر, لٹویا, منگولیا, پرتگال, نکاراگوا, استونیا, کویت, ڈنمارک	زیمبیا
سویٹزرلینڈ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	کویت, گواتیمالا, مالی, برازیل, موناکو, نیپال, جارجیا, یوراگوئے, جاپان, اطالیہ	سویٹزرلینڈ
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	سویڈن	سینیگال, ازبکستان, کیمرون, لبنان, ہسپانیہ, پاناما, کینیڈا, کویت, آسٹریلیا, سویڈن	آسٹریلیا
پرتگال <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	مصر, فن لینڈ, سویڈن, اسرائیل, جاپان, بارباڈوس, پیراگوئے, انڈونیشیا, منگولیا, جرمنی	پرتگال
وسطی افریقی جمہوریہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	فرانس	لتھووینیا, چلی, کمبوڈیا, کیوبا, فلپائن, بیلیز, انڈونیشیا, گھانا, روس, فرانس	وسطی افریقی جمہوریہ
آسٹریلیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	یونان	آسٹریا, یوکرین, پیرو, کوسووہ, گھانا, برونائی دار السلام, آسٹریلیا, ایران, ہیٹی, یونان	آسٹریلیا
ارجنٹائن <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اسرائیل	فن لینڈ, سلووینیا, ہنگری, بیلیز, موزمبیق, لکسمبرگ, صومالیہ, تاجکستان, برازیل, اسرائیل	ارجنٹائن
منگولیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	صومالیہ, میکسیکو, یمن, سوریہ, جاپان, بیلاروس, چلی, لبنان, موزمبیق, آسٹریلیا	منگولیا
کینیڈا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	رومانیہ	انڈونیشیا, تھائی لینڈ, تائیوان, مالٹا, ایکواڈور, گیبون, ہنگری, مالی, ویتنام, رومانیہ	کینیڈا
اطالیہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کولمبیا	لکسمبرگ, جمیکا, کینیا, یوراگوئے, ایران, لٹویا, انگولا, روس, بنگلہ دیش, کولمبیا	اطالیہ
کینیا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	الجزائر	سینیگال, بینن, لاؤس, ہیٹی, قازقستان, مڈغاسکر, بحرین, کولمبیا, یونان, الجزائر	کینیا
جاپان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	اطالیہ	پاکستان, ایتھوپیا, برونائی دار السلام, سویڈن, مڈغاسکر, پرتگال, ملاوی, بینن, نیدرلینڈز, اطالیہ	جاپان
یوکرین <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کینیڈا	وینیزویلا, کروشیا, بلجئیم, سوریہ, کوسووہ, ڈنمارک, کینیا, فجی, ایران, کینیڈا	یوکرین
ریاستہائے متحدہ امریکا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	زیمبیا	ایتھوپیا, سویٹزرلینڈ, گھانا, بینن, سوریہ, موناکو, بیلیز, برونائی دار السلام, سربیا, زیمبیا	ریاستہائے متحدہ امریکا
سویڈن <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آسٹریلیا	جرمنی, اطالیہ, کیمرون, یوگنڈا, تھائی لینڈ, کوسووہ, کروشیا, سوریہ, اردن, آسٹریلیا	سویڈن
چیک جمہوریہ <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	برازیل	کویت, کیمرون, البانیا, سویٹزرلینڈ, ایران, صومالیہ, مونٹینیگرو, آسٹریلیا, سینیگال, برازیل	چیک جمہوریہ
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	کروشیا	جمیکا, مڈغاسکر, عراق, ہسپانیہ, کیمرون, کمبوڈیا, صومالیہ, میکسیکو, وینیزویلا, کروشیا	سعودی عرب
روانڈا <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	جرمنی	موزمبیق, آسٹریلیا, سوریہ, ارجنٹائن, گواتیمالا, گھانا, مالدووا, جمہوریہ آئرلینڈ, کروشیا, جرمنی	روانڈا
برازیل <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	لبنان	منگولیا, کویت, بوٹسوانا, پرتگال, زمبابوے, مصر, اسرائیل, نکاراگوا, سوریہ, لبنان	برازیل
جاپان <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	آذربائیجان	یوگنڈا, جاپان, مالی, نائجیریا, بینن, ہیٹی, برونائی دار السلام, تھائی لینڈ, سوڈان, آذربائیجان	جاپان
سعودی عرب <mask> کے ساتھ سفارتی تعلقات برقرار رکھے ہوئے ہے۔	انڈونیشیا	استونیا, پاکستان, مصر, روس, بنگلہ دیش, کوسووہ, سوڈان, بلغاریہ, ہیٹی, انڈونیشیا	سعودی عرب
