Prompt	Ans	Candidate Ans	Subject
Украина поддерживает дипломатические отношения с <mask>.	Албания	Кипр, Италия, Ирландия, Непал, Китайская Республика, Индия, Россия, Словакия, Мексика, Албания	Украина
Германия поддерживает дипломатические отношения с <mask>.	Сомали	Бахрейн, Уганда, Барбадос, Венесуэла, Армения, Грузия, Мальта, Турция, Эквадор, Сомали	Германия
Вьетнам поддерживает дипломатические отношения с <mask>.	Италия	Филиппины, Монголия, Ирландия, Кипр, Хорватия, Уганда, Самоа, Чили, Маврикий, Италия	Вьетнам
Колумбия поддерживает дипломатические отношения с <mask>.	Германия	Тонга, Тунис, Катар, Республика Гаити, Камбоджа, Греция, Норвегия, Индонезия, Гана, Германия	Колумбия
Канада поддерживает дипломатические отношения с <mask>.	Россия	Грузия, Колумбия, Египет, Венесуэла, Кувейт, Фиджи, Ботсвана, Гватемала, Испания, Россия	Канада
Гайана поддерживает дипломатические отношения с <mask>.	Австралия	Белиз, Бахрейн, Зимбабве, Эфиопия, Эквадор, Камерун, Барбадос, Лаос, Иран, Австралия	Гайана
Турция поддерживает дипломатические отношения с <mask>.	Германия	Монголия, Сенегал, Танзания, Мексика, Зимбабве, Уганда, Чад, Вьетнам, Албания, Германия	Турция
США поддерживает дипломатические отношения с <mask>.	Италия	Япония, Малави, Тунис, Куба, Швеция, Танзания, Гондурас, Йемен, Замбия, Италия	США
Германия поддерживает дипломатические отношения с <mask>.	Панама	Бруней, Венесуэла, Ботсвана, Фиджи, Польша, Афганистан, Аргентина, Сингапур, Бангладеш, Панама	Германия
Австралия поддерживает дипломатические отношения с <mask>.	Уганда	Кения, Чад, Намибия, Литва, Непал, Барбадос, Республика Гаити, Вьетнам, Маврикий, Уганда	Австралия
Украина поддерживает дипломатические отношения с <mask>.	Израиль	Сербия, Чад, Ботсвана, Кипр, Руанда, Бруней, Тунис, Индия, Ливия, Израиль	Украина
Белоруссия поддерживает дипломатические отношения с <mask>.	Россия	Уганда, Словакия, Сербия, Болгария, Грузия, Польша, Зимбабве, Самоа, Республика Гаити, Россия	Белоруссия
Норвегия поддерживает дипломатические отношения с <mask>.	Канада	Австралия, Гватемала, Франция, Оман, Афганистан, Япония, Кипр, Таиланд, Куба, Канада	Норвегия
Дания поддерживает дипломатические отношения с <mask>.	Бразилия	Чад, Эстония, Монако, Индонезия, Боливия, Россия, Парагвай, Камбоджа, Багамские Острова, Бразилия	Дания
Чехия поддерживает дипломатические отношения с <mask>.	Италия	Чили, Норвегия, Багамские Острова, Таиланд, Канада, Республика Косово, Уганда, Фиджи, Нидерланды, Италия	Чехия
Великобритания поддерживает дипломатические отношения с <mask>.	Израиль	Гайана, Намибия, Филиппины, Йемен, Габон, Молдавия, Венесуэла, Самоа, Эстония, Израиль	Великобритания
Украина поддерживает дипломатические отношения с <mask>.	Норвегия	Кения, Польша, Нидерланды, Канада, Франция, Монако, Иордания, Йемен, Малайзия, Норвегия	Украина
Саудовская Аравия поддерживает дипломатические отношения с <mask>.	Германия	Катар, Финляндия, Гондурас, Алжир, Аргентина, Израиль, Ботсвана, Габон, Польша, Германия	Саудовская Аравия
Гамбия поддерживает дипломатические отношения с <mask>.	Германия	Молдавия, Филиппины, Иран, Румыния, Катар, Индонезия, Эквадор, Дания, Мозамбик, Германия	Гамбия
Бразилия поддерживает дипломатические отношения с <mask>.	Колумбия	Мали, Сенегал, Алжир, Гайана, Австрия, Маврикий, Литва, Багамские Острова, Вьетнам, Колумбия	Бразилия
Бразилия поддерживает дипломатические отношения с <mask>.	Франция	Барбадос, Венесуэла, Черногория, Ирак, Египет, Иордания, Республика Гаити, Камбоджа, Тунис, Франция	Бразилия
Китайская Народная Республика поддерживает дипломатические отношения с <mask>.	Израиль	Самоа, Фиджи, Колумбия, Йемен, Ливия, Гватемала, Исландия, Габон, Уганда, Израиль	Китайская Народная Республика
Сербия поддерживает дипломатические отношения с <mask>.	Швеция	Словакия, Россия, Белоруссия, Мальта, Алжир, Казахстан, Кувейт, Польша, Оман, Швеция	Сербия
Катар поддерживает дипломатические отношения с <mask>.	Австралия	Самоа, Ангола, Бразилия, Гана, Бутан, Марокко, Черногория, Германия, Малайзия, Австралия	Катар
Никарагуа поддерживает дипломатические отношения с <mask>.	Германия	Сомали, Литва, Австралия, Бутан, Мадагаскар, Камбоджа, Кипр, Узбекистан, Словакия, Германия	Никарагуа
Республика Конго поддерживает дипломатические отношения с <mask>.	Германия	Уругвай, Сирия, Бельгия, Габон, Алжир, Иран, Эстония, Казахстан, Ирак, Германия	Республика Конго
Бразилия поддерживает дипломатические отношения с <mask>.	Португалия	Алжир, Республика Гаити, Республика Косово, Ирак, Узбекистан, Ливия, Эфиопия, Зимбабве, Уганда, Португалия	Бразилия
Германия поддерживает дипломатические отношения с <mask>.	Бутан	Барбадос, Ботсвана, Гана, Египет, Канада, Бенин, Алжир, Афганистан, Перу, Бутан	Германия
Филиппины поддерживает дипломатические отношения с <mask>.	Испания	Таиланд, Кипр, Румыния, Колумбия, Уругвай, Бельгия, Греция, Багамские Острова, Германия, Испания	Филиппины
Белоруссия поддерживает дипломатические отношения с <mask>.	Иран	Сомали, Норвегия, Белоруссия, Ливан, Китайская Республика, Швейцария, Тонга, Сенегал, Италия, Иран	Белоруссия
США поддерживает дипломатические отношения с <mask>.	Аргентина	Румыния, Израиль, Оман, Маврикий, Швейцария, Индонезия, Армения, Болгария, Колумбия, Аргентина	США
Парагвай поддерживает дипломатические отношения с <mask>.	Австралия	Парагвай, Ангола, Албания, Чили, Румыния, Чад, Сингапур, Малайзия, Малави, Австралия	Парагвай
Уругвай поддерживает дипломатические отношения с <mask>.	Канада	Судан, Камерун, Марокко, Гватемала, Норвегия, Словения, Сингапур, Люксембург, Грузия, Канада	Уругвай
Кения поддерживает дипломатические отношения с <mask>.	Ливия	Гватемала, Швеция, Белоруссия, Грузия, Ямайка, Республика Косово, Кипр, Греция, Норвегия, Ливия	Кения
США поддерживает дипломатические отношения с <mask>.	Израиль	Сербия, Мадагаскар, Венгрия, Аргентина, Чили, Непал, Республика Косово, Эквадор, Литва, Израиль	США
Германия поддерживает дипломатические отношения с <mask>.	Польша	Люксембург, Азербайджан, Сенегал, Эстония, Египет, Бангладеш, Канада, Молдавия, Камбоджа, Польша	Германия
Аргентина поддерживает дипломатические отношения с <mask>.	Германия	Польша, Иордания, Украина, Белиз, Таиланд, Филиппины, Румыния, Мексика, Словакия, Германия	Аргентина
Италия поддерживает дипломатические отношения с <mask>.	Белоруссия	Франция, Россия, Мальта, Парагвай, Аргентина, Иордания, Панама, Сирия, Словения, Белоруссия	Италия
Мальта поддерживает дипломатические отношения с <mask>.	Австралия	Кипр, Парагвай, Ирак, Таджикистан, Кувейт, Албания, Германия, Катар, Сенегал, Австралия	Мальта
Египет поддерживает дипломатические отношения с <mask>.	Израиль	Канада, Камбоджа, Кения, Непал, Белиз, Греция, Куба, Испания, Малайзия, Израиль	Египет
Бельгия поддерживает дипломатические отношения с <mask>.	Италия	Эфиопия, Малайзия, Бельгия, Республика Косово, Дания, Норвегия, Сирия, Словения, Уганда, Италия	Бельгия
Австралия поддерживает дипломатические отношения с <mask>.	Фиджи	Ботсвана, Венесуэла, Венгрия, Сербия, Вьетнам, Филиппины, Словакия, Аргентина, Ямайка, Фиджи	Австралия
Белоруссия поддерживает дипломатические отношения с <mask>.	Ливия	Фиджи, Азербайджан, Грузия, Сирия, Кения, Лаос, Албания, Уругвай, Камбоджа, Ливия	Белоруссия
Центральноафриканская Республика поддерживает дипломатические отношения с <mask>.	Чад	Украина, Япония, Польша, Марокко, Израиль, Финляндия, Бенин, Словения, Танзания, Чад	Центральноафриканская Республика
Суринам поддерживает дипломатические отношения с <mask>.	Германия	Бутан, Таджикистан, Китайская Республика, Бенин, Республика Косово, Бельгия, Бразилия, Непал, Багамские Острова, Германия	Суринам
Лихтенштейн поддерживает дипломатические отношения с <mask>.	Швейцария	Бразилия, Зимбабве, Бутан, Замбия, Малайзия, Бруней, Танзания, Ирак, Сингапур, Швейцария	Лихтенштейн
Аргентина поддерживает дипломатические отношения с <mask>.	Бразилия	Афганистан, Барбадос, Тонга, Австралия, Финляндия, Индия, Ирландия, Руанда, Ирак, Бразилия	Аргентина
Кот-д’Ивуар поддерживает дипломатические отношения с <mask>.	Германия	Оман, Кения, Украина, Литва, Израиль, Узбекистан, Румыния, Бангладеш, Маврикий, Германия	Кот-д’Ивуар
Албания поддерживает дипломатические отношения с <mask>.	Италия	Кипр, Руанда, Афганистан, Албания, Сингапур, Уганда, Германия, Сирия, Эфиопия, Италия	Албания
Румыния поддерживает дипломатические отношения с <mask>.	Германия	Таджикистан, Тонга, Франция, Пакистан, Камерун, Канада, Непал, Маврикий, Испания, Германия	Румыния
Бразилия поддерживает дипломатические отношения с <mask>.	Пакистан	Финляндия, Уганда, Перу, Хорватия, Ангола, Австралия, Сербия, Судан, Кувейт, Пакистан	Бразилия
Кения поддерживает дипломатические отношения с <mask>.	Замбия	Филиппины, Мозамбик, Ирландия, Никарагуа, Эфиопия, Молдавия, Ангола, Камерун, Китайская Республика, Замбия	Кения
Израиль поддерживает дипломатические отношения с <mask>.	Франция	Намибия, Габон, Австралия, Канада, Китайская Республика, Латвия, Швеция, Нидерланды, Колумбия, Франция	Израиль
Гренада поддерживает дипломатические отношения с <mask>.	Австралия	Сомали, Португалия, Казахстан, Швеция, Китайская Республика, Молдавия, Ирак, Норвегия, Германия, Австралия	Гренада
Албания поддерживает дипломатические отношения с <mask>.	Германия	Йемен, Багамские Острова, Греция, Перу, Япония, Албания, Черногория, Израиль, Словения, Германия	Албания
Саудовская Аравия поддерживает дипломатические отношения с <mask>.	Кувейт	Ангола, Малайзия, Филиппины, Республика Косово, Эфиопия, Мали, Дания, Израиль, Барбадос, Кувейт	Саудовская Аравия
Оман поддерживает дипломатические отношения с <mask>.	Йемен	Люксембург, Словакия, Узбекистан, Италия, Болгария, Литва, Латвия, Россия, Тонга, Йемен	Оман
Республика Корея поддерживает дипломатические отношения с <mask>.	Филиппины	Сирия, Непал, Кувейт, Канада, Дания, Куба, Ботсвана, Мали, Финляндия, Филиппины	Республика Корея
Германия поддерживает дипломатические отношения с <mask>.	Гватемала	Узбекистан, Мальта, Индонезия, Ливия, Сербия, Черногория, Иран, Кипр, Никарагуа, Гватемала	Германия
Германия поддерживает дипломатические отношения с <mask>.	Ирак	Марокко, Сенегал, Венгрия, Ирландия, Аргентина, Малави, Турция, Болгария, Камерун, Ирак	Германия
Саудовская Аравия поддерживает дипломатические отношения с <mask>.	Монголия	Италия, Ирак, Германия, Мали, Багамские Острова, Ботсвана, Оман, Португалия, Гана, Монголия	Саудовская Аравия
Босния и Герцеговина поддерживает дипломатические отношения с <mask>.	Австралия	Катар, Эстония, Бахрейн, Турция, Алжир, Грузия, Самоа, Германия, Фиджи, Австралия	Босния и Герцеговина
Польша поддерживает дипломатические отношения с <mask>.	Австралия	Мексика, Польша, Черногория, Аргентина, Норвегия, Венгрия, Ангола, Никарагуа, Мали, Австралия	Польша
Азербайджан поддерживает дипломатические отношения с <mask>.	Япония	Армения, Сингапур, Украина, Гайана, Нигерия, Финляндия, Куба, Колумбия, Дания, Япония	Азербайджан
Монголия поддерживает дипломатические отношения с <mask>.	Япония	Оман, Израиль, Гана, Эквадор, Сингапур, Йемен, Сирия, Румыния, Латвия, Япония	Монголия
Австралия поддерживает дипломатические отношения с <mask>.	Ангола	Судан, Румыния, Хорватия, Ирак, Черногория, Латвия, Грузия, Эфиопия, Камерун, Ангола	Австралия
Объединённые Арабские Эмираты поддерживает дипломатические отношения с <mask>.	Австралия	Мозамбик, Ангола, Венесуэла, Лаос, Бутан, Греция, Мальта, Ливан, Ирак, Австралия	Объединённые Арабские Эмираты
Израиль поддерживает дипломатические отношения с <mask>.	Аргентина	Черногория, Бенин, Парагвай, Австралия, Габон, Лаос, Италия, Иордания, Эфиопия, Аргентина	Израиль
Германия поддерживает дипломатические отношения с <mask>.	Колумбия	Австрия, Украина, Багамские Острова, Бенин, Россия, Камбоджа, Фиджи, Эстония, Сингапур, Колумбия	Германия
Франция поддерживает дипломатические отношения с <mask>.	Армения	Бангладеш, Азербайджан, Украина, Самоа, Индонезия, Кения, Мексика, Румыния, Пакистан, Армения	Франция
Италия поддерживает дипломатические отношения с <mask>.	Болгария	Ливан, Колумбия, Словения, Латвия, Черногория, Румыния, Аргентина, Бахрейн, Армения, Болгария	Италия
Уганда поддерживает дипломатические отношения с <mask>.	Австралия	Германия, Азербайджан, Иордания, Армения, Эстония, Кипр, Алжир, Израиль, Грузия, Австралия	Уганда
Австралия поддерживает дипломатические отношения с <mask>.	Парагвай	Ботсвана, Нигерия, Румыния, Грузия, Дания, Кипр, Колумбия, Белиз, Монголия, Парагвай	Австралия
Того поддерживает дипломатические отношения с <mask>.	Германия	Эстония, Мексика, Греция, Таджикистан, Йемен, Маврикий, Бруней, Кения, Малави, Германия	Того
Япония поддерживает дипломатические отношения с <mask>.	Франция	Латвия, Ливия, Эфиопия, Аргентина, Республика Косово, Бахрейн, Азербайджан, Греция, Индия, Франция	Япония
Испания поддерживает дипломатические отношения с <mask>.	Италия	Иран, Габон, Россия, Греция, Камбоджа, Эквадор, Черногория, Сомали, Никарагуа, Италия	Испания
Белоруссия поддерживает дипломатические отношения с <mask>.	Швеция	Катар, Бахрейн, Боливия, Словения, Испания, Танзания, Польша, Оман, Пакистан, Швеция	Белоруссия
Республика Корея поддерживает дипломатические отношения с <mask>.	Австралия	Монголия, Бразилия, Норвегия, Ливан, Италия, Боливия, Гана, Перу, Ботсвана, Австралия	Республика Корея
Аргентина поддерживает дипломатические отношения с <mask>.	Россия	Бенин, Габон, Лаос, Бахрейн, Латвия, Гайана, Кувейт, Мальта, Фиджи, Россия	Аргентина
Канада поддерживает дипломатические отношения с <mask>.	Эфиопия	Лаос, Эстония, Намибия, Белиз, Боливия, Марокко, Габон, Исландия, Иран, Эфиопия	Канада
Бразилия поддерживает дипломатические отношения с <mask>.	Ирак	Фиджи, Ливия, Никарагуа, Черногория, Белоруссия, Бельгия, Танзания, Филиппины, Аргентина, Ирак	Бразилия
Микронезия поддерживает дипломатические отношения с <mask>.	Австралия	Китайская Республика, Швеция, Португалия, Парагвай, Мексика, Чад, Армения, Швейцария, Бахрейн, Австралия	Микронезия
Европейский союз поддерживает дипломатические отношения с <mask>.	Канада	Япония, Италия, Чад, Сенегал, Пакистан, Люксембург, Австралия, Гана, Замбия, Канада	Европейский союз
Япония поддерживает дипломатические отношения с <mask>.	Австралия	Эфиопия, Польша, Ангола, Вьетнам, Ямайка, Мадагаскар, Камерун, Индонезия, Уругвай, Австралия	Япония
Италия поддерживает дипломатические отношения с <mask>.	Португалия	Кувейт, Бутан, Узбекистан, Панама, Россия, Греция, Люксембург, Зимбабве, Швейцария, Португалия	Италия
Республика Корея поддерживает дипломатические отношения с <mask>.	Япония	Хорватия, Литва, Украина, Нидерланды, Багамские Острова, Пакистан, Республика Косово, Эфиопия, Судан, Япония	Республика Корея
Белиз поддерживает дипломатические отношения с <mask>.	Германия	Филиппины, Бельгия, Франция, Литва, Ботсвана, Бангладеш, Турция, Черногория, Тонга, Германия	Белиз
ЮАР поддерживает дипломатические отношения с <mask>.	Австралия	Боливия, Республика Косово, Бруней, Гватемала, Швейцария, Венгрия, Бразилия, Мали, Исландия, Австралия	ЮАР
КНДР поддерживает дипломатические отношения с <mask>.	Германия	Тунис, Мозамбик, Дания, Франция, Белоруссия, Алжир, Уганда, Пакистан, Таджикистан, Германия	КНДР
Эквадор поддерживает дипломатические отношения с <mask>.	Бразилия	Мальта, Черногория, Словакия, Китайская Республика, Молдавия, Польша, Гайана, Египет, Аргентина, Бразилия	Эквадор
Польша поддерживает дипломатические отношения с <mask>.	Италия	Мадагаскар, Казахстан, Аргентина, Франция, Мали, Сербия, Кипр, Сенегал, Индонезия, Италия	Польша
Германия поддерживает дипломатические отношения с <mask>.	Япония	Испания, Таиланд, Бразилия, Монако, Бенин, Словакия, Аргентина, Танзания, Белиз, Япония	Германия
Австралия поддерживает дипломатические отношения с <mask>.	Лаос	Словения, Таиланд, Руанда, Румыния, Бразилия, Гондурас, Непал, Республика Косово, Сирия, Лаос	Австралия
Норвегия поддерживает дипломатические отношения с <mask>.	Швеция	Республика Гаити, Руанда, Венгрия, Армения, Непал, Молдавия, Иордания, Франция, Монако, Швеция	Норвегия
Сирия поддерживает дипломатические отношения с <mask>.	Япония	Хорватия, Таджикистан, Ливия, Черногория, Испания, Венесуэла, Боливия, Кения, Украина, Япония	Сирия
Молдавия поддерживает дипломатические отношения с <mask>.	Италия	Сомали, Маврикий, Тунис, Словения, Куба, Бразилия, Ливия, Катар, Ирак, Италия	Молдавия
Мали поддерживает дипломатические отношения с <mask>.	Германия	Латвия, Боливия, Норвегия, Венесуэла, Куба, Марокко, Сингапур, Ирландия, Малави, Германия	Мали
Австралия поддерживает дипломатические отношения с <mask>.	Тонга	Гайана, Кипр, Руанда, Словения, Марокко, Панама, Бельгия, Эквадор, Германия, Тонга	Австралия
Замбия поддерживает дипломатические отношения с <mask>.	Зимбабве	Швейцария, Таджикистан, Намибия, Самоа, Молдавия, Япония, Уганда, Армения, Гондурас, Зимбабве	Замбия
Казахстан поддерживает дипломатические отношения с <mask>.	Германия	Боливия, Австрия, Республика Гаити, Монголия, Украина, Зимбабве, Маврикий, Эстония, Нигерия, Германия	Казахстан
Италия поддерживает дипломатические отношения с <mask>.	Литва	Уганда, Бахрейн, Черногория, Никарагуа, Турция, Афганистан, Ямайка, Китайская Республика, Вьетнам, Литва	Италия
Люксембург поддерживает дипломатические отношения с <mask>.	Бельгия	Эфиопия, Узбекистан, Лаос, Оман, Сингапур, Гана, Бутан, Афганистан, Албания, Бельгия	Люксембург
Белоруссия поддерживает дипломатические отношения с <mask>.	Украина	Танзания, Греция, Чад, Иран, Судан, Республика Косово, Мексика, Сербия, Словакия, Украина	Белоруссия
Германия поддерживает дипломатические отношения с <mask>.	Украина	Мальта, Грузия, Израиль, Словакия, Алжир, Уругвай, Габон, Судан, Индия, Украина	Германия
Иордания поддерживает дипломатические отношения с <mask>.	Сирия	Марокко, Албания, Финляндия, Перу, Фиджи, Китайская Республика, Гана, Хорватия, Бруней, Сирия	Иордания
Сингапур поддерживает дипломатические отношения с <mask>.	Германия	Молдавия, Узбекистан, Филиппины, Ангола, Фиджи, Сенегал, Ливан, Ботсвана, Лаос, Германия	Сингапур
Объединённые Арабские Эмираты поддерживает дипломатические отношения с <mask>.	Германия	Кения, Малайзия, Самоа, Австрия, Гондурас, Сенегал, Ливия, Куба, Финляндия, Германия	Объединённые Арабские Эмираты
Австралия поддерживает дипломатические отношения с <mask>.	Малайзия	Габон, Ангола, Малави, Сенегал, Бразилия, Болгария, Танзания, Мали, Франция, Малайзия	Австралия
Австрия поддерживает дипломатические отношения с <mask>.	Австралия	Ливан, Пакистан, Малайзия, Никарагуа, Фиджи, Кипр, Бразилия, Бахрейн, Китайская Республика, Австралия	Австрия
Германия поддерживает дипломатические отношения с <mask>.	Тунис	Литва, Йемен, Республика Гаити, Бахрейн, Израиль, Ботсвана, Гайана, Черногория, Иран, Тунис	Германия
Чехия поддерживает дипломатические отношения с <mask>.	Австралия	Гайана, Ангола, Марокко, Грузия, Хорватия, Бруней, Таиланд, Швеция, Бангладеш, Австралия	Чехия
Франция поддерживает дипломатические отношения с <mask>.	Израиль	Словакия, Украина, Мадагаскар, Самоа, Мексика, Египет, Замбия, Иран, Бразилия, Израиль	Франция
Йемен поддерживает дипломатические отношения с <mask>.	Иран	Словакия, Швейцария, Канада, Парагвай, Венгрия, Финляндия, Марокко, Тонга, Афганистан, Иран	Йемен
Эстония поддерживает дипломатические отношения с <mask>.	Италия	Молдавия, Сингапур, Австралия, Канада, Белиз, Мали, Аргентина, Израиль, Венгрия, Италия	Эстония
Австралия поддерживает дипломатические отношения с <mask>.	Болгария	Чили, Замбия, Тонга, Белиз, Фиджи, Камбоджа, Румыния, Мозамбик, Бутан, Болгария	Австралия
Чехия поддерживает дипломатические отношения с <mask>.	Канада	Молдавия, Иордания, Греция, Австрия, Испания, Азербайджан, Индонезия, Нидерланды, Панама, Канада	Чехия
Азербайджан поддерживает дипломатические отношения с <mask>.	Италия	Польша, Нигерия, Израиль, Гватемала, Парагвай, Барбадос, Белоруссия, Намибия, Эквадор, Италия	Азербайджан
Германия поддерживает дипломатические отношения с <mask>.	Кипр	Бахрейн, Китайская Республика, Ямайка, Таджикистан, Перу, Ирак, Гана, Монголия, Малави, Кипр	Германия
Камерун поддерживает дипломатические отношения с <mask>.	Германия	Хорватия, Мексика, Ирландия, Израиль, Мадагаскар, Бразилия, Дания, Молдавия, Замбия, Германия	Камерун
Бразилия поддерживает дипломатические отношения с <mask>.	Египет	Франция, Гайана, Чили, Бруней, Непал, Бельгия, Сомали, Судан, Мальта, Египет	Бразилия
США поддерживает дипломатические отношения с <mask>.	Австралия	Габон, Мексика, Эквадор, Канада, Панама, Гана, Венесуэла, Белоруссия, Тунис, Австралия	США
Греция поддерживает дипломатические отношения с <mask>.	Бразилия	Израиль, Китайская Республика, Италия, Бенин, Канада, Иордания, Гана, Гайана, Сомали, Бразилия	Греция
Чехия поддерживает дипломатические отношения с <mask>.	Словакия	Мексика, Турция, Гондурас, Испания, Малайзия, Латвия, Австралия, Сирия, Колумбия, Словакия	Чехия
Россия поддерживает дипломатические отношения с <mask>.	Турция	Колумбия, Эстония, Республика Гаити, Италия, Монголия, Польша, Грузия, Катар, Греция, Турция	Россия
Замбия поддерживает дипломатические отношения с <mask>.	Канада	Камерун, Кипр, Ботсвана, Азербайджан, Бангладеш, Эквадор, Пакистан, Алжир, Япония, Канада	Замбия
Саудовская Аравия поддерживает дипломатические отношения с <mask>.	Камбоджа	Австралия, Испания, Словения, Нидерланды, Азербайджан, Ирак, Бруней, Турция, Грузия, Камбоджа	Саудовская Аравия
Италия поддерживает дипломатические отношения с <mask>.	Словения	Мальта, Ботсвана, Багамские Острова, Нидерланды, Казахстан, Иордания, Таиланд, Катар, Грузия, Словения	Италия
Египет поддерживает дипломатические отношения с <mask>.	Италия	Азербайджан, Филиппины, Аргентина, Эстония, Ирландия, Сингапур, Люксембург, Бельгия, Республика Гаити, Италия	Египет
Бразилия поддерживает дипломатические отношения с <mask>.	Барбадос	Норвегия, Вьетнам, Куба, Таиланд, Ливан, Литва, Белоруссия, Сирия, Уругвай, Барбадос	Бразилия
Литва поддерживает дипломатические отношения с <mask>.	Италия	Сирия, Египет, Индия, Греция, Япония, Румыния, Лаос, Иордания, Сербия, Италия	Литва
Египет поддерживает дипломатические отношения с <mask>.	Бразилия	Мали, Ливан, Гайана, Молдавия, Куба, Грузия, Финляндия, Маврикий, Сирия, Бразилия	Египет
Южный Судан поддерживает дипломатические отношения с <mask>.	Бразилия	Китайская Республика, Дания, Мальта, Маврикий, Молдавия, Грузия, Венгрия, Испания, Польша, Бразилия	Южный Судан
Замбия поддерживает дипломатические отношения с <mask>.	Германия	Сербия, Италия, Гондурас, Перу, Вьетнам, Монголия, Куба, Таджикистан, Кипр, Германия	Замбия
Судан поддерживает дипломатические отношения с <mask>.	Германия	Австралия, Непал, Индонезия, Мексика, Япония, Гондурас, Эфиопия, Судан, Мадагаскар, Германия	Судан
Индонезия поддерживает дипломатические отношения с <mask>.	Италия	Монако, Кувейт, Республика Косово, Индия, Армения, Уганда, Исландия, Колумбия, Бруней, Италия	Индонезия
Папуа — Новая Гвинея поддерживает дипломатические отношения с <mask>.	Австралия	Сомали, Бенин, Багамские Острова, Ирак, Мозамбик, Мали, Бразилия, Йемен, Канада, Австралия	Папуа — Новая Гвинея
Монако поддерживает дипломатические отношения с <mask>.	Италия	Сирия, Албания, Ливан, Куба, Молдавия, Португалия, Ангола, Индия, Финляндия, Италия	Монако
Германия поддерживает дипломатические отношения с <mask>.	Уругвай	Ботсвана, Гайана, Замбия, Маврикий, Афганистан, Бразилия, Камбоджа, Республика Косово, Армения, Уругвай	Германия
Австралия поддерживает дипломатические отношения с <mask>.	Германия	Вьетнам, Бутан, Белиз, Кувейт, Тонга, Албания, Габон, Судан, Узбекистан, Германия	Австралия
Словения поддерживает дипломатические отношения с <mask>.	Германия	Барбадос, Бразилия, Польша, Бангладеш, Багамские Острова, Нидерланды, Фиджи, Самоа, Бахрейн, Германия	Словения
Индия поддерживает дипломатические отношения с <mask>.	Италия	Бахрейн, Украина, Малайзия, Болгария, Китайская Республика, Испания, Замбия, Пакистан, Австрия, Италия	Индия
Италия поддерживает дипломатические отношения с <mask>.	Вьетнам	Румыния, Эстония, Маврикий, Таджикистан, Китайская Республика, Белоруссия, Япония, Панама, Танзания, Вьетнам	Италия
Латвия поддерживает дипломатические отношения с <mask>.	Италия	Бутан, Зимбабве, Кения, Уругвай, Бахрейн, Кувейт, Ирландия, Иран, Китайская Республика, Италия	Латвия
Италия поддерживает дипломатические отношения с <mask>.	Эстония	Сингапур, Чили, Монако, Латвия, Камбоджа, Португалия, Бельгия, Австралия, Камерун, Эстония	Италия
Испания поддерживает дипломатические отношения с <mask>.	Германия	Ботсвана, Армения, Гватемала, Нигерия, Алжир, Венгрия, Венесуэла, Италия, Россия, Германия	Испания
Белоруссия поддерживает дипломатические отношения с <mask>.	Дания	Чили, Замбия, Швеция, Бенин, Мальта, Португалия, Черногория, Аргентина, Чад, Дания	Белоруссия
Белоруссия поддерживает дипломатические отношения с <mask>.	Словакия	Румыния, Греция, Уругвай, Мозамбик, Азербайджан, Йемен, Люксембург, Камерун, Египет, Словакия	Белоруссия
Австралия поддерживает дипломатические отношения с <mask>.	Израиль	Танзания, Таиланд, Республика Косово, Ботсвана, Сомали, Бутан, Монголия, Исландия, Эстония, Израиль	Австралия
ЮАР поддерживает дипломатические отношения с <mask>.	Бразилия	Уругвай, Никарагуа, Кения, Казахстан, Катар, Белоруссия, Сирия, Таджикистан, Бенин, Бразилия	ЮАР
Колумбия поддерживает дипломатические отношения с <mask>.	Канада	Малави, Таджикистан, Перу, Лаос, Грузия, Гайана, Эфиопия, Филиппины, Белоруссия, Канада	Колумбия
