Prompt	Ans	Candidate Ans	Subject
Coinníonn An Chóiré Thuaidh caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	Gána, An Laitvia, Neipeal, Panama, Fidsí, An Iodáil, Angóla, Tonga, Guatamala, An Bhrasaíl	An Chóiré Thuaidh
Coinníonn Stáit Aontaithe Mheiriceá caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An Afganastáin, An tSúdáin, An Iaráin, An Asarbaiseáin, Madagascar, Veiniséala, An Aetóip, An Táidsíceastáin, An Tuirc, An Bhrasaíl	Stáit Aontaithe Mheiriceá
Coinníonn An Ísiltír caidreamh taidhleoireachta le <mask>.	An Iodáil	An Chróit, An Aetóip, Uragua, An Ghréig, An Fhionlainn, Tonga, An Liobáin, An Danmhairg, An tSeirbia, An Iodáil	An Ísiltír
Coinníonn An Iaráic caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An Iorua, An Ghabúin, Na hOileáin Fhilipíneacha, An Bhealarúis, An tSile, An Tuirc, An Mhongóil, An Chéinia, An tSeapáin, An Bhrasaíl	An Iaráic
Coinníonn Nárú caidreamh taidhleoireachta le <mask>.	An Astráil	An Phacastáin, An Táidsíceastáin, Ceanada, Poblacht Éimin, Poblacht Mhósaimbíc, An Íoslainn, Iamáice, An tSlóvaic, An tSeoirsia, An Astráil	Nárú
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	An Libia	Samó, An tSúdáin, An Spáinn, Gána, An Chéinia, Ruanda, An Iaráic, Nicearagua, An Bhotsuáin, An Libia	An Iodáil
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	An Indinéis	Panama, An Mhaláiv, An Ghearmáin, An Iodáil, An Iaráic, Óman, An tSeapáin, An Cholóim, An Fhrainc, An Indinéis	An Iodáil
Coinníonn Meicsiceo caidreamh taidhleoireachta le <mask>.	An Ghearmáin	Poblacht Éimin, An Ailgéir, Gána, An tSaimbia, Cúba, An Téalainn, An Cholóim, An Phacastáin, Uganda, An Ghearmáin	Meicsiceo
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Danmhairg	Catar, An Liobáin, An Fhionlainn, An Iorua, An Bhrasaíl, Veiniséala, Angóla, An Aetóip, An Ghuáin, An Danmhairg	An Astráil
Coinníonn An Ghuáin caidreamh taidhleoireachta le <mask>.	An Ghearmáin	Uganda, An Chéinia, An Fhionlainn, An tSeineagáil, Monacó, Poblacht Éimin, Samó, An tSualainn, An Phortaingéil, An Ghearmáin	An Ghuáin
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	Guatamala	An tSeineagáil, Barbadós, An Bhotsuáin, An Mholdóiv, An Iaráic, Na hOileáin Fhilipíneacha, An Rómáin, An Danmhairg, An Iordáin, Guatamala	An Astráil
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Aetóip	An Íoslainn, An Astráil, An Tuirc, Singeapór, Guatamala, An Téaváin, An Laitvia, Iosrael, An tSaimbia, An Aetóip	An Astráil
Coinníonn An Araib Shádach caidreamh taidhleoireachta le <mask>.	Neipeal	An tSeapáin, An Phacastáin, An Ungáir, An Ailgéir, An tSlóivéin, Uragua, An tSeoirsia, Hondúras, Iosrael, Neipeal	An Araib Shádach
Coinníonn An tSúdáin caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	Nicearagua, An Rómáin, Uragua, Na hOileáin Fhilipíneacha, Lucsamburg, An Eilvéis, Sead, An Phacastáin, Poblacht na hÉireann, An Bhrasaíl	An tSúdáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Albáin	Paragua, An Airgintín, An tSeirbia, An Éigipt, An Afganastáin, An Bhotsuáin, An Airméin, Iamáice, An Mhongóil, An Albáin	An Ghearmáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Mholdóiv	An Eilvéis, An Astráil, Samó, Beinin, An Téalainn, Óman, An Fhionlainn, Cúba, Montainéagró, An Mholdóiv	An Ghearmáin
Coinníonn An Rúis caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An Chambóid, An tSeapáin, An Ungáir, An Mhalaeisia, An Pholainn, An Bheilís, An Cholóim, Camarún, Eacuadór, An Bhrasaíl	An Rúis
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	Veiniséala	Beinin, An tSeapáin, An Íoslainn, Guatamala, Angóla, Iamáice, Poblacht na hÉireann, An Airméin, An Táidsíceastáin, Veiniséala	An Ghearmáin
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Pholainn	An tSúdáin, An tSiombáib, An Bhulgáir, Na hOileáin Fhilipíneacha, An Asarbaiseáin, An Tuirc, Veiniséala, An Mhalaeisia, An Astráil, An Pholainn	An Astráil
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	An Úcráin	An Laitvia, An Aetóip, Neipeal, An Fhrainc, An Airméin, An Indinéis, Cuáit, An Phortaingéil, An Namaib, An Úcráin	An Iodáil
Coinníonn An Araib Shádach caidreamh taidhleoireachta le <mask>.	An Rómáin	Paragua, An Táidsíceastáin, An Úisbéiceastáin, Neipeal, Ceanada, Bairéin, Samó, An Téaváin, An Fhrainc, An Rómáin	An Araib Shádach
Coinníonn An tSaimbia caidreamh taidhleoireachta le <mask>.	An Nigéir	Vítneam, An Ungáir, Eacuadór, Óman, An Ghréig, Uganda, Gána, An Eilvéis, An Airméin, An Nigéir	An tSaimbia
Coinníonn An Íoslainn caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An tSiria, Meicsiceo, An Bholaiv, An Albáin, An tSlóivéin, An Bhútain, Na hOileáin Fhilipíneacha, An Airgintín, An Téaváin, An Ghearmáin	An Íoslainn
Coinníonn An Chéinia caidreamh taidhleoireachta le <mask>.	An Astráil	An Mhaláiv, An tSúdáin, Bairéin, Poblacht Éimin, An Tuirc, Neipeal, An Ostair, Málta, An Fhionlainn, An Astráil	An Chéinia
Coinníonn An Chéinia caidreamh taidhleoireachta le <mask>.	An tSiombáib	An Bhotsuáin, An Phacastáin, Ceanada, An tSlóvaic, An Fhrainc, An Ghearmáin, Poblacht na hÉireann, An Spáinn, Laos, An tSiombáib	An Chéinia
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Namaib	An Ungáir, An tSiombáib, Poblacht Mhósaimbíc, An tSaimbia, Cúba, An Úisbéiceastáin, An Mholdóiv, An Chambóid, Camarún, An Namaib	An Ghearmáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An tSeineagáil	An Pholainn, An Mholdóiv, An India, An Táidsíceastáin, An Phortaingéil, Maracó, An tSiombáib, An Bhealarúis, An Rúis, An tSeineagáil	An Ghearmáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Spáinn	Iamáice, Laos, An Asarbaiseáin, Beinin, An Mhaláiv, An Cholóim, Tonga, An Eilvéis, Na hOileáin Fhilipíneacha, An Spáinn	An Ghearmáin
Coinníonn An Afganastáin caidreamh taidhleoireachta le <mask>.	Ceanada	An Indinéis, An Danmhairg, An Ghuáin, An tSeapáin, An tSúdáin, An Aetóip, Poblacht na hÉireann, Mailí, An Afganastáin, Ceanada	An Afganastáin
Coinníonn An Iaráin caidreamh taidhleoireachta le <mask>.	An Asarbaiseáin	An Tansáin, An Chambóid, Poblacht Mhósaimbíc, Háítí, An Tuirc, An Libia, Mailí, Oileán Mhuirís, An Chéinia, An Asarbaiseáin	An Iaráin
Coinníonn An India caidreamh taidhleoireachta le <mask>.	An Rúis	An Chambóid, Uragua, Gána, An Laitvia, An Ostair, Iosrael, Tonga, An Ghuáin, An Pholainn, An Rúis	An India
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Ostair	Laos, Meicsiceo, An Eastóin, An Bholaiv, Poblacht Mhósaimbíc, Mailí, An Rómáin, An tSile, An Chróit, An Ostair	An Ghearmáin
Coinníonn An Úcráin caidreamh taidhleoireachta le <mask>.	An Phacastáin	Sead, Gána, Hondúras, An Asarbaiseáin, An Iaráin, An Chróit, An Nigéir, An Ailgéir, Ceanada, An Phacastáin	An Úcráin
Coinníonn An Chéinia caidreamh taidhleoireachta le <mask>.	Uganda	An Nigéir, An Chambóid, An Rúis, Mailí, Oileán Mhuirís, Háítí, An tSile, An Mhaláiv, An tSeapáin, Uganda	An Chéinia
Coinníonn An Bhoisnia-Heirseagaivéin caidreamh taidhleoireachta le <mask>.	An Fhrainc	An Ungáir, An Ghearmáin, An Iaráic, Madagascar, An tSeirbia, Peiriú, An Mhongóil, Singeapór, Hondúras, An Fhrainc	An Bhoisnia-Heirseagaivéin
Coinníonn An Aetóip caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Rúis, An Liobáin, Veiniséala, Guatamala, An Namaib, Singeapór, An Ungáir, An Iorua, An tSeirbia, An Ghearmáin	An Aetóip
Coinníonn An tSeapáin caidreamh taidhleoireachta le <mask>.	An Rúis	An Chosaiv, An Eastóin, An tSile, An Ghuáin, An Ailgéir, An Mhaláiv, An Danmhairg, An Libia, Na hOileáin Fhilipíneacha, An Rúis	An tSeapáin
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	An Chipir	An Íoslainn, Laos, An Bheilís, An Rúis, An Bholaiv, Bairéin, An India, An Liotuáin, An Ghuáin, An Chipir	An Iodáil
Coinníonn An tSaimbia caidreamh taidhleoireachta le <mask>.	An Tansáin	An Rúis, An Phortaingéil, An Bhotsuáin, Cuáit, An Airgintín, An Spáinn, An Ostair, Singeapór, An Chéinia, An Tansáin	An tSaimbia
Coinníonn An Chipir caidreamh taidhleoireachta le <mask>.	Iosrael	An Túinéis, An Mholdóiv, An Iorua, An India, An Bheilís, Fidsí, An Chambóid, An Bhútain, An Phacastáin, Iosrael	An Chipir
Coinníonn An Úcráin caidreamh taidhleoireachta le <mask>.	An India	Madagascar, Tonga, An Phacastáin, Beinin, An tSeineagáil, An Úisbéiceastáin, An Airméin, Brúiné, Uganda, An India	An Úcráin
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Bheilg	Monacó, Paragua, Na hOileáin Fhilipíneacha, Sead, Maracó, Uragua, An Fhrainc, An Chipir, An Liobáin, An Bheilg	An Astráil
Coinníonn Guine-Bissau caidreamh taidhleoireachta le <mask>.	An Ghearmáin	Angóla, Laos, An Liobáin, An Bheilg, An Libia, An tSiombáib, An Ísiltír, An Chróit, An Indinéis, An Ghearmáin	Guine-Bissau
Coinníonn Guatamala caidreamh taidhleoireachta le <mask>.	An Astráil	An Bhanglaidéis, An Asarbaiseáin, Uragua, Fidsí, An Ísiltír, An Rúis, Óman, An Ghuáin, An Iaráin, An Astráil	Guatamala
Coinníonn Ceanada caidreamh taidhleoireachta le <mask>.	An Pholainn	Fidsí, An Éigipt, An Mhongóil, An Iordáin, An Albáin, An Fhrainc, An Chipir, Na hOileáin Fhilipíneacha, Paragua, An Pholainn	Ceanada
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Mhaláiv	An Ailgéir, Guatamala, Brúiné, An Chasacstáin, An Eilvéis, An Iodáil, Bairéin, An Afganastáin, An tSualainn, An Mhaláiv	An Astráil
Coinníonn An Nigéir caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Iodáil, An Chosaiv, An Téalainn, Brúiné, Nicearagua, An Ghuáin, Gána, An Airgintín, Oileán Mhuirís, An Ghearmáin	An Nigéir
Coinníonn An Phacastáin caidreamh taidhleoireachta le <mask>.	Poblacht Éimin	An tSeoirsia, Catar, An Ghabúin, An Liotuáin, Uragua, Mailí, An Phortaingéil, An Libia, An Spáinn, Poblacht Éimin	An Phacastáin
Coinníonn An Danmhairg caidreamh taidhleoireachta le <mask>.	Ceanada	An tSile, An tSeapáin, An Spáinn, An Aetóip, Montainéagró, Veiniséala, Madagascar, Angóla, An Albáin, Ceanada	An Danmhairg
Coinníonn Cúba caidreamh taidhleoireachta le <mask>.	An Rúis	An tSeineagáil, Na hOileáin Fhilipíneacha, Guatamala, Iamáice, An Chéinia, An Bheilís, An Túinéis, Cuáit, An Chosaiv, An Rúis	Cúba
Coinníonn An Nigéir caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	Oileán Mhuirís, An Túinéis, Brúiné, Singeapór, An tSeineagáil, An Bheilís, An Albáin, An Ghuáin, Bairéin, An Bhrasaíl	An Nigéir
Coinníonn Ceanada caidreamh taidhleoireachta le <mask>.	An Éigipt	An tSile, Sead, Ruanda, An Bheilg, Bairéin, An Libia, Meicsiceo, Catar, An Danmhairg, An Éigipt	Ceanada
Coinníonn An Bhútain caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An Bhútain, An India, An Bheilís, An Danmhairg, Na Bahámaí, An Úcráin, An Bhealarúis, An tSlóivéin, An Airgintín, An Bhrasaíl	An Bhútain
Coinníonn An Tuirc caidreamh taidhleoireachta le <mask>.	An Iodáil	An Ísiltír, Guatamala, An Iaráin, Cuáit, Brúiné, An Nigéir, An Asarbaiseáin, An Tuirc, Paragua, An Iodáil	An Tuirc
Coinníonn An Fhrainc caidreamh taidhleoireachta le <mask>.	An Rúis	An Ailgéir, An Laitvia, An Téalainn, Mailí, An Úcráin, Angóla, Na Bahámaí, Meicsiceo, An Astráil, An Rúis	An Fhrainc
Coinníonn An Ríocht Aontaithe caidreamh taidhleoireachta le <mask>.	An Fhrainc	An Rómáin, An Bholaiv, An Eastóin, An Chambóid, An Mhalaeisia, Iamáice, Vítneam, Háítí, Cúba, An Fhrainc	An Ríocht Aontaithe
Coinníonn Uragua caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	Nicearagua, Panama, An Afganastáin, Oileán Mhuirís, An Phacastáin, Iosrael, Camarún, An Aetóip, Samó, An Bhrasaíl	Uragua
Coinníonn An tSaimbia caidreamh taidhleoireachta le <mask>.	An Chéinia	Panama, An India, An Tuirc, An Spáinn, An tSeirbia, An Bhrasaíl, An Rómáin, An Mhalaeisia, An Ghabúin, An Chéinia	An tSaimbia
Coinníonn Poblacht na hAfraice Láir caidreamh taidhleoireachta le <mask>.	An Rúis	Lucsamburg, An Iaráin, An Albáin, An Chéinia, An India, Cúba, Vítneam, An Tansáin, Gána, An Rúis	Poblacht na hAfraice Láir
Coinníonn An tSaimbia caidreamh taidhleoireachta le <mask>.	An India	An Úcráin, An tSúdáin, Uragua, Lucsamburg, An tSiria, An Mholdóiv, Iosrael, Fidsí, Háítí, An India	An tSaimbia
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An Iodáil, An tSúdáin, An tSualainn, An Úisbéiceastáin, Bairéin, Málta, An tSomáil, An Iorua, An Chasacstáin, An Bhrasaíl	An Astráil
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	Málta	Catar, Montainéagró, An tSeapáin, An Rómáin, An Ghearmáin, An Úcráin, Na hOileáin Fhilipíneacha, An Mhalaeisia, An Chipir, Málta	An Ghearmáin
Coinníonn Stáit Aontaithe Mheiriceá caidreamh taidhleoireachta le <mask>.	An Albáin	Poblacht na hÉireann, Panama, Barbadós, Mailí, An Cholóim, An Téaváin, An Bholaiv, An Iordáin, Madagascar, An Albáin	Stáit Aontaithe Mheiriceá
Coinníonn Poblacht Mhósaimbíc caidreamh taidhleoireachta le <mask>.	An Astráil	Gána, An Chosaiv, Cuáit, Catar, An Asarbaiseáin, Tonga, An Bhulgáir, An Téaváin, Háítí, An Astráil	Poblacht Mhósaimbíc
Coinníonn An Fhionlainn caidreamh taidhleoireachta le <mask>.	An Astráil	An Indinéis, An Phortaingéil, An Iordáin, Málta, Iamáice, Brúiné, An Airgintín, An Bheilís, Angóla, An Astráil	An Fhionlainn
Coinníonn Poblacht na hÉireann caidreamh taidhleoireachta le <mask>.	An Rúis	Camarún, An Cholóim, An Mholdóiv, Veiniséala, An Fhionlainn, Vítneam, Cuáit, An Ísiltír, An Bheilís, An Rúis	Poblacht na hÉireann
Coinníonn An Indinéis caidreamh taidhleoireachta le <mask>.	An Rúis	An Libia, An tSiria, Brúiné, An tSlóivéin, An Liobáin, An tSúdáin, Mailí, An Téaváin, An Bhrasaíl, An Rúis	An Indinéis
Coinníonn Daon-Phoblacht na Síne caidreamh taidhleoireachta le <mask>.	An Rúis	An tSeirbia, Hondúras, An Fhrainc, An Eilvéis, Vítneam, Iamáice, Sead, Barbadós, Fidsí, An Rúis	Daon-Phoblacht na Síne
Coinníonn An Bhrasaíl caidreamh taidhleoireachta le <mask>.	An Nigéir	An Ailgéir, An Laitvia, An Ghréig, Beinin, Brúiné, An India, Guatamala, Laos, An tSúdáin, An Nigéir	An Bhrasaíl
Coinníonn An Fhrainc caidreamh taidhleoireachta le <mask>.	An tSeapáin	Uragua, An Afganastáin, An tSaimbia, Málta, An Bhútain, An Mhongóil, An Ostair, An Nigéir, An Airgintín, An tSeapáin	An Fhrainc
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Ísiltír	An Téaváin, An Aetóip, An Chéinia, Na Bahámaí, An tSeoirsia, Na hOileáin Fhilipíneacha, An Ghuáin, An tSaimbia, An Bheilís, An Ísiltír	An Ghearmáin
Coinníonn An Phoblacht Dhoiminiceach caidreamh taidhleoireachta le <mask>.	An Astráil	An Fhionlainn, Ruanda, Paragua, Tonga, Na hOileáin Fhilipíneacha, Ceanada, An Namaib, An Eastóin, Veiniséala, An Astráil	An Phoblacht Dhoiminiceach
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Chróit	Barbadós, Brúiné, An India, Meicsiceo, An Bhealarúis, An Mhaláiv, An tSile, An Chosaiv, An Pholainn, An Chróit	An Ghearmáin
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	An Eilvéis	Paragua, An Chasacstáin, An Nigéir, Uganda, An tSlóvaic, Vítneam, An Chosaiv, An tSeoirsia, An Tansáin, An Eilvéis	An Iodáil
Coinníonn An Eilvéis caidreamh taidhleoireachta le <mask>.	An Astráil	An Chasacstáin, Cuáit, Barbadós, An Liotuáin, An Bhealarúis, An Ostair, Eacuadór, An tSeirbia, Brúiné, An Astráil	An Eilvéis
Coinníonn An Bhealarúis caidreamh taidhleoireachta le <mask>.	An Ailgéir	Nicearagua, An tSeirbia, An Chasacstáin, Uganda, An Liobáin, An Danmhairg, An Bheilís, An Bhotsuáin, Háítí, An Ailgéir	An Bhealarúis
Coinníonn An Liobáin caidreamh taidhleoireachta le <mask>.	An Astráil	Na Bahámaí, An Úisbéiceastáin, Peiriú, An Afganastáin, Barbadós, Poblacht na hÉireann, An Mhalaeisia, Mailí, An Ostair, An Astráil	An Liobáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	Lucsamburg	Málta, Guatamala, Singeapór, Barbadós, An Téaváin, An Bheilg, An Chambóid, An Chosaiv, Madagascar, Lucsamburg	An Ghearmáin
Coinníonn An Bhanglaidéis caidreamh taidhleoireachta le <mask>.	An Astráil	An Mhaláiv, Angóla, An Namaib, Montainéagró, Cúba, An tSlóvaic, Tonga, An Phortaingéil, Madagascar, An Astráil	An Bhanglaidéis
Coinníonn An Bhealarúis caidreamh taidhleoireachta le <mask>.	An Fhrainc	An Iodáil, An Bheilg, Hondúras, Poblacht Mhósaimbíc, Peiriú, An Chambóid, An Iordáin, An tSúdáin, An Úisbéiceastáin, An Fhrainc	An Bhealarúis
Coinníonn An Ríocht Aontaithe caidreamh taidhleoireachta le <mask>.	An Ghearmáin	Uragua, Samó, An Liotuáin, Panama, An Bhútain, An tSlóvaic, An Chosaiv, Hondúras, Óman, An Ghearmáin	An Ríocht Aontaithe
Coinníonn An Rúis caidreamh taidhleoireachta le <mask>.	An Astráil	An Pholainn, Monacó, Beinin, An Táidsíceastáin, An Bhanglaidéis, An Tansáin, Poblacht na hÉireann, An Ísiltír, An Airméin, An Astráil	An Rúis
Coinníonn An tSlóivéin caidreamh taidhleoireachta le <mask>.	An Chróit	An Fhionlainn, An Mhongóil, An Bhrasaíl, Neipeal, An Albáin, An Chambóid, Peiriú, An Chosaiv, Uragua, An Chróit	An tSlóivéin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An tSiombáib	An Téaváin, An Iorua, An Mholdóiv, Málta, An Liobáin, An Eilvéis, An Ghréig, An Chasacstáin, An Bhanglaidéis, An tSiombáib	An Ghearmáin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	Monacó	An tSiria, An Túinéis, An Albáin, Gána, An Libia, An Rúis, An Chosaiv, An Chéinia, An Iaráic, Monacó	An Ghearmáin
Coinníonn An Airméin caidreamh taidhleoireachta le <mask>.	An Fhrainc	Ruanda, Tonga, An Ghabúin, An tSeoirsia, An Bhotsuáin, An Mhalaeisia, Beinin, An Úcráin, An Ungáir, An Fhrainc	An Airméin
Coinníonn An tSiombáib caidreamh taidhleoireachta le <mask>.	An Astráil	Iosrael, Peiriú, An Iodáil, An Libia, An Bhútain, An Iaráin, Angóla, Singeapór, An tSúdáin, An Astráil	An tSiombáib
Coinníonn An Araib Shádach caidreamh taidhleoireachta le <mask>.	An Úcráin	An tSeineagáil, An Chipir, Poblacht na hÉireann, Barbadós, An Ghuáin, An tSiria, Monacó, Na hOileáin Fhilipíneacha, An tSeapáin, An Úcráin	An Araib Shádach
Coinníonn Stáit Aontaithe Mheiriceá caidreamh taidhleoireachta le <mask>.	An Iaráic	An Iodáil, An Bheilís, An Liotuáin, An Airgintín, An tSúdáin, An Bholaiv, An Phortaingéil, An Ísiltír, Na hOileáin Fhilipíneacha, An Iaráic	Stáit Aontaithe Mheiriceá
Coinníonn An Úcráin caidreamh taidhleoireachta le <mask>.	An Úisbéiceastáin	Poblacht na hÉireann, An Bhanglaidéis, An tSualainn, Ruanda, An Mhongóil, An Téalainn, Meicsiceo, An Danmhairg, Madagascar, An Úisbéiceastáin	An Úcráin
Coinníonn An Iodáil caidreamh taidhleoireachta le <mask>.	Poblacht na hÉireann	An Chasacstáin, An Úcráin, Tonga, Paragua, An Ghabúin, An Éigipt, An tSlóvaic, Angóla, An Bholaiv, Poblacht na hÉireann	An Iodáil
Coinníonn An Iaráin caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Laitvia, Málta, An Ghréig, An tSeoirsia, An Táidsíceastáin, Barbadós, An India, Veiniséala, An tSeirbia, An Ghearmáin	An Iaráin
Coinníonn An Bhanglaidéis caidreamh taidhleoireachta le <mask>.	An tSualainn	An Fhrainc, An Iaráic, Ceanada, Brúiné, An tSile, An Airméin, An Mhaláiv, An tSeineagáil, Poblacht na hÉireann, An tSualainn	An Bhanglaidéis
Coinníonn An Ungáir caidreamh taidhleoireachta le <mask>.	An tSeirbia	An tSeoirsia, An tSomáil, An Cholóim, Poblacht Mhósaimbíc, An Ghabúin, An Tuirc, Sead, An Laitvia, Uganda, An tSeirbia	An Ungáir
Coinníonn Iosrael caidreamh taidhleoireachta le <mask>.	An Iordáin	An Albáin, Peiriú, An Cholóim, An Pholainn, Samó, An Bhanglaidéis, An Ailgéir, An Tuirc, An Chróit, An Iordáin	Iosrael
Coinníonn Na Bahámaí caidreamh taidhleoireachta le <mask>.	An Astráil	Nicearagua, An Bhotsuáin, An Táidsíceastáin, Poblacht Mhósaimbíc, Iosrael, Oileán Mhuirís, An tSomáil, An Chasacstáin, Cuáit, An Astráil	Na Bahámaí
Coinníonn Barbadós caidreamh taidhleoireachta le <mask>.	An Astráil	Poblacht Mhósaimbíc, Beinin, An Bheilg, Gána, Hondúras, An Mhalaeisia, Cúba, Veiniséala, Samó, An Astráil	Barbadós
Coinníonn An Bhrasaíl caidreamh taidhleoireachta le <mask>.	An tSúdáin	An India, An Chéinia, Brúiné, An Bhealarúis, Iosrael, Na Bahámaí, An Ailgéir, Eacuadór, An Liobáin, An tSúdáin	An Bhrasaíl
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Éigipt	An tSualainn, An Iorua, An Laitvia, An Ungáir, Samó, An Íoslainn, An Fhrainc, An Rúis, An tSaimbia, An Éigipt	An Ghearmáin
Coinníonn An Mholdóiv caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Ailgéir, Cúba, Mailí, An Chasacstáin, An Albáin, An tSlóvaic, An Liotuáin, An tSeineagáil, Vítneam, An Ghearmáin	An Mholdóiv
Coinníonn Rinn Verde caidreamh taidhleoireachta le <mask>.	An Bhrasaíl	An tSeirbia, An Táidsíceastáin, An tSúdáin, Na hOileáin Fhilipíneacha, An Chéinia, An Namaib, Singeapór, An Iordáin, Na Bahámaí, An Bhrasaíl	Rinn Verde
Coinníonn Iosrael caidreamh taidhleoireachta le <mask>.	An Tuirc	An Ghabúin, An Chasacstáin, Uragua, An Eilvéis, Laos, Nicearagua, Angóla, An tSiria, An India, An Tuirc	Iosrael
Coinníonn An Astráil caidreamh taidhleoireachta le <mask>.	Brúiné	An tSlóivéin, Guatamala, Monacó, Na Bahámaí, Háítí, Fidsí, Hondúras, Paragua, An Éigipt, Brúiné	An Astráil
Coinníonn An Araib Shádach caidreamh taidhleoireachta le <mask>.	An tSualainn	An tSlóvaic, An Fhionlainn, An tSeoirsia, Tonga, An Eilvéis, Veiniséala, Paragua, Málta, An Liotuáin, An tSualainn	An Araib Shádach
Coinníonn An tSiria caidreamh taidhleoireachta le <mask>.	An Liobáin	An Iordáin, An Bhulgáir, Lucsamburg, An Téalainn, Mailí, An Chipir, An tSlóivéin, Monacó, Poblacht Mhósaimbíc, An Liobáin	An tSiria
Coinníonn Eacuadór caidreamh taidhleoireachta le <mask>.	An Astráil	An Íoslainn, An Liotuáin, An Iordáin, An Laitvia, Lucsamburg, An Táidsíceastáin, An Rúis, An Afganastáin, Guatamala, An Astráil	Eacuadór
Coinníonn An Ghabúin caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Bholaiv, An Rómáin, Uragua, An Téalainn, An tSlóvaic, An Phacastáin, An Pholainn, An Asarbaiseáin, An Fhrainc, An Ghearmáin	An Ghabúin
Coinníonn An Ghearmáin caidreamh taidhleoireachta le <mask>.	An Libia	Uganda, An Nigéir, Uragua, An Bhealarúis, An Bhrasaíl, Neipeal, Meicsiceo, An Tansáin, Fidsí, An Libia	An Ghearmáin
Coinníonn An Fhrainc caidreamh taidhleoireachta le <mask>.	Lucsamburg	An Liobáin, An Iaráic, An Eilvéis, An Airgintín, Angóla, An Téalainn, An Túinéis, An Danmhairg, An Phortaingéil, Lucsamburg	An Fhrainc
Coinníonn Cósta Ríce caidreamh taidhleoireachta le <mask>.	An Ghearmáin	An Mhalaeisia, Montainéagró, Beinin, An Íoslainn, Barbadós, An Bheilís, An Iaráic, An Téaváin, An India, An Ghearmáin	Cósta Ríce
Coinníonn An Úcráin caidreamh taidhleoireachta le <mask>.	An Chasacstáin	Cuáit, Montainéagró, Uganda, Madagascar, Iosrael, Neipeal, An Eastóin, Na hOileáin Fhilipíneacha, Samó, An Chasacstáin	An Úcráin
Coinníonn Oileáin Sholamón caidreamh taidhleoireachta le <mask>.	An Astráil	An Namaib, An Bheilg, Guatamala, An tSualainn, Peiriú, An tSlóivéin, Maracó, An tSiria, An Iorua, An Astráil	Oileáin Sholamón
Coinníonn Ceanada caidreamh taidhleoireachta le <mask>.	Na hOileáin Fhilipíneacha	Háítí, Panama, Singeapór, An Fhionlainn, An Libia, Hondúras, Na Bahámaí, An Pholainn, An Aetóip, Na hOileáin Fhilipíneacha	Ceanada
Coinníonn An Bhrasaíl caidreamh taidhleoireachta le <mask>.	An Astráil	Málta, Uragua, Peiriú, Lucsamburg, Sead, An Mhongóil, An Bhotsuáin, An Tuirc, Hondúras, An Astráil	An Bhrasaíl
