Prompt	Ans	Candidate Ans	Subject
Thụy Sĩ duy trì quan hệ ngoại giao với <mask>.	Úc	Kazakhstan, Kuwait, Barbados, Litva, Belarus, Áo, Ecuador, Serbia, Brunei, Úc	Thụy Sĩ
Belarus duy trì quan hệ ngoại giao với <mask>.	Algérie	Nicaragua, Serbia, Kazakhstan, Uganda, Liban, Đan Mạch, Belize, Botswana, Haiti, Algérie	Belarus
Liban duy trì quan hệ ngoại giao với <mask>.	Úc	Bahamas, Uzbekistan, Peru, Afghanistan, Barbados, Cộng hòa Ireland, Malaysia, Mali, Áo, Úc	Liban
Đức duy trì quan hệ ngoại giao với <mask>.	Luxembourg	Malta, Guatemala, Tân Gia Ba, Barbados, Đài Loan, Bỉ, Campuchia, Kosovo, Madagascar, Luxembourg	Đức
Bangladesh duy trì quan hệ ngoại giao với <mask>.	Úc	Malawi, Angola, Namibia, Montenegro, Cuba, Slovakia, Tonga, Bồ Đào Nha, Madagascar, Úc	Bangladesh
Belarus duy trì quan hệ ngoại giao với <mask>.	Pháp	Ý, Bỉ, Honduras, Mozambique, Peru, Campuchia, Jordan, Sudan, Uzbekistan, Pháp	Belarus
Vương quốc Liên hiệp Anh và Bắc Ireland duy trì quan hệ ngoại giao với <mask>.	Đức	Uruguay, Samoa, Litva, Panama, Bhutan, Slovakia, Kosovo, Honduras, Oman, Đức	Vương quốc Liên hiệp Anh và Bắc Ireland
Nga duy trì quan hệ ngoại giao với <mask>.	Úc	Ba Lan, Monaco, Bénin, Tajikistan, Bangladesh, Tanzania, Cộng hòa Ireland, Hà Lan, Armenia, Úc	Nga
Slovenia duy trì quan hệ ngoại giao với <mask>.	Croatia	Phần Lan, Mông Cổ, Brasil, Nepal, Albania, Campuchia, Peru, Kosovo, Uruguay, Croatia	Slovenia
Đức duy trì quan hệ ngoại giao với <mask>.	Zimbabwe	Đài Loan, Na Uy, Moldova, Malta, Liban, Thụy Sĩ, Hy Lạp, Kazakhstan, Bangladesh, Zimbabwe	Đức
Đức duy trì quan hệ ngoại giao với <mask>.	Monaco	Syria, Tuy-ni-di, Albania, Ghana, Libya, Nga, Kosovo, Kenya, Iraq, Monaco	Đức
Armenia duy trì quan hệ ngoại giao với <mask>.	Pháp	Rwanda, Tonga, Gabon, Gruzia, Botswana, Malaysia, Bénin, Ukraina, Hungary, Pháp	Armenia
Zimbabwe duy trì quan hệ ngoại giao với <mask>.	Úc	Israel, Peru, Ý, Libya, Bhutan, Iran, Angola, Tân Gia Ba, Sudan, Úc	Zimbabwe
Ả Rập Saudi duy trì quan hệ ngoại giao với <mask>.	Ukraina	Sénégal, Cộng hòa Síp, Cộng hòa Ireland, Barbados, Guyana, Syria, Monaco, Philippines, Nhật Bản, Ukraina	Ả Rập Saudi
Hoa Kỳ duy trì quan hệ ngoại giao với <mask>.	Iraq	Ý, Belize, Litva, Argentina, Sudan, Bolivia, Bồ Đào Nha, Hà Lan, Philippines, Iraq	Hoa Kỳ
Ukraina duy trì quan hệ ngoại giao với <mask>.	Uzbekistan	Cộng hòa Ireland, Bangladesh, Thụy Điển, Rwanda, Mông Cổ, Thái Lan, México, Đan Mạch, Madagascar, Uzbekistan	Ukraina
Ý duy trì quan hệ ngoại giao với <mask>.	Cộng hòa Ireland	Kazakhstan, Ukraina, Tonga, Paraguay, Gabon, Ai Cập, Slovakia, Angola, Bolivia, Cộng hòa Ireland	Ý
Iran duy trì quan hệ ngoại giao với <mask>.	Đức	Latvia, Malta, Hy Lạp, Gruzia, Tajikistan, Barbados, Ấn Độ, Venezuela, Serbia, Đức	Iran
Bangladesh duy trì quan hệ ngoại giao với <mask>.	Thụy Điển	Pháp, Iraq, Canada, Brunei, Chile, Armenia, Malawi, Sénégal, Cộng hòa Ireland, Thụy Điển	Bangladesh
Hungary duy trì quan hệ ngoại giao với <mask>.	Serbia	Gruzia, Somalia, Colombia, Mozambique, Gabon, Thổ Nhĩ Kỳ, Tchad, Latvia, Uganda, Serbia	Hungary
Israel duy trì quan hệ ngoại giao với <mask>.	Jordan	Albania, Peru, Colombia, Ba Lan, Samoa, Bangladesh, Algérie, Thổ Nhĩ Kỳ, Croatia, Jordan	Israel
Bahamas duy trì quan hệ ngoại giao với <mask>.	Úc	Nicaragua, Botswana, Tajikistan, Mozambique, Israel, Mauritius, Somalia, Kazakhstan, Kuwait, Úc	Bahamas
Barbados duy trì quan hệ ngoại giao với <mask>.	Úc	Mozambique, Bénin, Bỉ, Ghana, Honduras, Malaysia, Cuba, Venezuela, Samoa, Úc	Barbados
Brasil duy trì quan hệ ngoại giao với <mask>.	Sudan	Ấn Độ, Kenya, Brunei, Belarus, Israel, Bahamas, Algérie, Ecuador, Liban, Sudan	Brasil
Đức duy trì quan hệ ngoại giao với <mask>.	Ai Cập	Thụy Điển, Na Uy, Latvia, Hungary, Samoa, Iceland, Pháp, Nga, Zambia, Ai Cập	Đức
Moldova duy trì quan hệ ngoại giao với <mask>.	Đức	Algérie, Cuba, Mali, Kazakhstan, Albania, Slovakia, Litva, Sénégal, Việt Nam, Đức	Moldova
Cabo Verde duy trì quan hệ ngoại giao với <mask>.	Brasil	Serbia, Tajikistan, Sudan, Philippines, Kenya, Namibia, Tân Gia Ba, Jordan, Bahamas, Brasil	Cabo Verde
Israel duy trì quan hệ ngoại giao với <mask>.	Thổ Nhĩ Kỳ	Gabon, Kazakhstan, Uruguay, Thụy Sĩ, Lào, Nicaragua, Angola, Syria, Ấn Độ, Thổ Nhĩ Kỳ	Israel
Úc duy trì quan hệ ngoại giao với <mask>.	Brunei	Slovenia, Guatemala, Monaco, Bahamas, Haiti, Fiji, Honduras, Paraguay, Ai Cập, Brunei	Úc
Ả Rập Saudi duy trì quan hệ ngoại giao với <mask>.	Thụy Điển	Slovakia, Phần Lan, Gruzia, Tonga, Thụy Sĩ, Venezuela, Paraguay, Malta, Litva, Thụy Điển	Ả Rập Saudi
Syria duy trì quan hệ ngoại giao với <mask>.	Liban	Jordan, Bulgaria, Luxembourg, Thái Lan, Mali, Cộng hòa Síp, Slovenia, Monaco, Mozambique, Liban	Syria
Ecuador duy trì quan hệ ngoại giao với <mask>.	Úc	Iceland, Litva, Jordan, Latvia, Luxembourg, Tajikistan, Nga, Afghanistan, Guatemala, Úc	Ecuador
Gabon duy trì quan hệ ngoại giao với <mask>.	Đức	Bolivia, Romania, Uruguay, Thái Lan, Slovakia, Pakistan, Ba Lan, Azerbaijan, Pháp, Đức	Gabon
Đức duy trì quan hệ ngoại giao với <mask>.	Libya	Uganda, Nigeria, Uruguay, Belarus, Brasil, Nepal, México, Tanzania, Fiji, Libya	Đức
Pháp duy trì quan hệ ngoại giao với <mask>.	Luxembourg	Liban, Iraq, Thụy Sĩ, Argentina, Angola, Thái Lan, Tuy-ni-di, Đan Mạch, Bồ Đào Nha, Luxembourg	Pháp
Costa Rica duy trì quan hệ ngoại giao với <mask>.	Đức	Malaysia, Montenegro, Bénin, Iceland, Barbados, Belize, Iraq, Đài Loan, Ấn Độ, Đức	Costa Rica
Ukraina duy trì quan hệ ngoại giao với <mask>.	Kazakhstan	Kuwait, Montenegro, Uganda, Madagascar, Israel, Nepal, Estonia, Philippines, Samoa, Kazakhstan	Ukraina
Quần đảo Solomon duy trì quan hệ ngoại giao với <mask>.	Úc	Namibia, Bỉ, Guatemala, Thụy Điển, Peru, Slovenia, Maroc, Syria, Na Uy, Úc	Quần đảo Solomon
Canada duy trì quan hệ ngoại giao với <mask>.	Philippines	Haiti, Panama, Tân Gia Ba, Phần Lan, Libya, Honduras, Bahamas, Ba Lan, Ethiopia, Philippines	Canada
Brasil duy trì quan hệ ngoại giao với <mask>.	Úc	Malta, Uruguay, Peru, Luxembourg, Tchad, Mông Cổ, Botswana, Thổ Nhĩ Kỳ, Honduras, Úc	Brasil
Ukraina duy trì quan hệ ngoại giao với <mask>.	Đức	Cộng hòa Síp, Kuwait, Indonesia, Philippines, Jamaica, Bhutan, Cộng hòa Ireland, Qatar, Gabon, Đức	Ukraina
Úc duy trì quan hệ ngoại giao với <mask>.	Honduras	Thổ Nhĩ Kỳ, Barbados, Jamaica, Brasil, Belarus, Azerbaijan, Mozambique, Malta, Namibia, Honduras	Úc
Úc duy trì quan hệ ngoại giao với <mask>.	Pakistan	Iraq, Brunei, Guyana, Rwanda, Serbia, Úc, Malawi, Uruguay, Angola, Pakistan	Úc
Kenya duy trì quan hệ ngoại giao với <mask>.	Áo	Kuwait, Lào, Nepal, Gruzia, Libya, Argentina, Azerbaijan, Tchad, Thụy Điển, Áo	Kenya
Chile duy trì quan hệ ngoại giao với <mask>.	Brasil	Thụy Điển, Uruguay, Brunei, Argentina, Phần Lan, Armenia, Haiti, Malta, Panama, Brasil	Chile
Serbia duy trì quan hệ ngoại giao với <mask>.	Hungary	Latvia, Đan Mạch, Chile, Tchad, Brasil, Maroc, Guyana, Kenya, Angola, Hungary	Serbia
Ý duy trì quan hệ ngoại giao với <mask>.	Albania	Indonesia, Sudan, Israel, Pakistan, Madagascar, Colombia, Chile, Campuchia, Đài Loan, Albania	Ý
Brunei duy trì quan hệ ngoại giao với <mask>.	Úc	Venezuela, Namibia, Afghanistan, Rwanda, Armenia, Gruzia, Tchad, Thụy Sĩ, Lào, Úc	Brunei
Dilma Rousseff là <mask> công dân.	Brasil	Thụy Điển, Frankfurt am Main, Brasil	Dilma Rousseff
Johann Wolfgang von Goethe là <mask> công dân.	Frankfurt am Main	Thụy Điển, Brasil, Frankfurt am Main	Johann Wolfgang von Goethe
Svante Arrhenius là <mask> công dân.	Thụy Điển	Brasil, Frankfurt am Main, Thụy Điển	Svante Arrhenius
The Washington Post đã được viết bằng <mask>.	tiếng Anh	tiếng Anh	The Washington Post
Thổ Nhĩ Kỳ nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Thổ Nhĩ Kỳ
Namibia nằm trong <mask>.	châu Phi	châu Á, Châu Đại Dương, châu Âu, châu Phi	Namibia
Đức nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Đức
Liên Xô nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Liên Xô
Armenia nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Armenia
Hà Nội nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Hà Nội
Tallinn nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Tallinn
Ả Rập Saudi nằm trong <mask>.	châu Á	Châu Đại Dương, châu Âu, châu Phi, châu Á	Ả Rập Saudi
Úc nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Á, châu Phi, Châu Đại Dương	Úc
Eritrea nằm trong <mask>.	châu Phi	châu Á, Châu Đại Dương, châu Âu, châu Phi	Eritrea
Toulouse nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Toulouse
Hàn Quốc nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Hàn Quốc
Den Haag nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Den Haag
Đan Mạch nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Đan Mạch
Vương quốc Liên hiệp Anh và Bắc Ireland nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Vương quốc Liên hiệp Anh và Bắc Ireland
Bulgaria nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Bulgaria
Kiribati nằm trong <mask>.	Châu Đại Dương	châu Phi, châu Âu, châu Á, Châu Đại Dương	Kiribati
Áo nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Áo
Hy Lạp nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Hy Lạp
Wales nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Wales
Indonesia nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Indonesia
Việt Nam nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Việt Nam
Liên minh châu Âu nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Liên minh châu Âu
Wallis và Futuna nằm trong <mask>.	Châu Đại Dương	châu Phi, châu Âu, châu Á, Châu Đại Dương	Wallis và Futuna
Tbilisi nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Tbilisi
Bern nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Bern
Paris nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Paris
Khabarovsk nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Khabarovsk
New Delhi nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	New Delhi
Azerbaijan nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Azerbaijan
Slovenia nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Slovenia
Anh nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Anh
Comoros nằm trong <mask>.	châu Phi	châu Á, Châu Đại Dương, châu Âu, châu Phi	Comoros
Quần đảo Marshall nằm trong <mask>.	Châu Đại Dương	châu Á, châu Âu, châu Phi, Châu Đại Dương	Quần đảo Marshall
Lesotho nằm trong <mask>.	châu Phi	châu Âu, Châu Đại Dương, châu Á, châu Phi	Lesotho
Mayotte nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Mayotte
Micronesia nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Phi, châu Á, Châu Đại Dương	Micronesia
Bắc Macedonia nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Bắc Macedonia
Liberia nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Liberia
Elbe nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Elbe
Vanuatu nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Á, châu Phi, Châu Đại Dương	Vanuatu
Quần đảo Cook nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Á, châu Phi, Châu Đại Dương	Quần đảo Cook
Hồng Kông nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Hồng Kông
Sankt-Peterburg nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Sankt-Peterburg
Tajikistan nằm trong <mask>.	châu Á	châu Phi, châu Âu, Châu Đại Dương, châu Á	Tajikistan
Turkmenistan nằm trong <mask>.	châu Á	châu Phi, châu Âu, Châu Đại Dương, châu Á	Turkmenistan
Moskva nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Moskva
Goa nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Goa
Thái Lan nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Thái Lan
Euphrates nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Euphrates
Scotland nằm trong <mask>.	châu Âu	châu Phi, Châu Đại Dương, châu Á, châu Âu	Scotland
Slovakia nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Slovakia
Cameroon nằm trong <mask>.	châu Phi	châu Á, Châu Đại Dương, châu Âu, châu Phi	Cameroon
Guinea Xích Đạo nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Á, châu Âu, châu Phi	Guinea Xích Đạo
Tây Ban Nha nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Tây Ban Nha
Nigeria nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Nigeria
Eswatini nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Eswatini
Seychelles nằm trong <mask>.	châu Phi	châu Âu, Châu Đại Dương, châu Á, châu Phi	Seychelles
Niger nằm trong <mask>.	châu Phi	châu Âu, châu Á, Châu Đại Dương, châu Phi	Niger
Bồ Đào Nha nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Bồ Đào Nha
Niue nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Á, châu Phi, Châu Đại Dương	Niue
Bosna và Hercegovina nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Bosna và Hercegovina
Nhà Abbas nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Á, châu Âu, châu Phi	Nhà Abbas
Palau nằm trong <mask>.	Châu Đại Dương	châu Phi, châu Á, châu Âu, Châu Đại Dương	Palau
Melilla nằm trong <mask>.	châu Phi	châu Âu, Châu Đại Dương, châu Á, châu Phi	Melilla
Montenegro nằm trong <mask>.	châu Âu	châu Á, Châu Đại Dương, châu Phi, châu Âu	Montenegro
Wellington nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Á, châu Phi, Châu Đại Dương	Wellington
Djibouti nằm trong <mask>.	châu Phi	châu Á, châu Âu, Châu Đại Dương, châu Phi	Djibouti
Bénin nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Á, châu Âu, châu Phi	Bénin
Iran nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Iran
Gibraltar nằm trong <mask>.	châu Âu	châu Phi, Châu Đại Dương, châu Á, châu Âu	Gibraltar
Cộng hòa Ireland nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Cộng hòa Ireland
Kuwait nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Kuwait
Thimphu nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Thimphu
Trường Giang nằm trong <mask>.	châu Á	Châu Đại Dương, châu Âu, châu Phi, châu Á	Trường Giang
Kazakhstan nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Kazakhstan
Lào nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Lào
Thụy Sĩ nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Thụy Sĩ
Tashkent nằm trong <mask>.	châu Á	Châu Đại Dương, châu Âu, châu Phi, châu Á	Tashkent
Malaysia nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Malaysia
Uttar Pradesh nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Uttar Pradesh
Liban nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Liban
Burundi nằm trong <mask>.	châu Phi	châu Âu, châu Á, Châu Đại Dương, châu Phi	Burundi
Qatar nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Qatar
Afghanistan nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Afghanistan
eo biển Manche nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	eo biển Manche
Các Tiểu vương quốc Ả Rập Thống nhất nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Các Tiểu vương quốc Ả Rập Thống nhất
Basel nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Basel
Moldova nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Moldova
Mumbai nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Mumbai
Catalunya nằm trong <mask>.	châu Âu	châu Phi, châu Á, Châu Đại Dương, châu Âu	Catalunya
Madagascar nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Á, châu Âu, châu Phi	Madagascar
Cộng hòa Trung Phi nằm trong <mask>.	châu Phi	châu Á, châu Âu, Châu Đại Dương, châu Phi	Cộng hòa Trung Phi
Ai Cập nằm trong <mask>.	châu Phi	châu Âu, châu Á, Châu Đại Dương, châu Phi	Ai Cập
Angola nằm trong <mask>.	châu Phi	châu Á, châu Âu, Châu Đại Dương, châu Phi	Angola
Athena nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Phi, châu Á, châu Âu	Athena
Campuchia nằm trong <mask>.	châu Á	Châu Đại Dương, châu Phi, châu Âu, châu Á	Campuchia
Mali nằm trong <mask>.	châu Phi	châu Á, Châu Đại Dương, châu Âu, châu Phi	Mali
Guiné-Bissau nằm trong <mask>.	châu Phi	châu Á, châu Âu, Châu Đại Dương, châu Phi	Guiné-Bissau
Phần Lan nằm trong <mask>.	châu Âu	châu Á, châu Phi, Châu Đại Dương, châu Âu	Phần Lan
Maroc nằm trong <mask>.	châu Phi	châu Âu, châu Á, Châu Đại Dương, châu Phi	Maroc
Sông Nin nằm trong <mask>.	châu Phi	châu Âu, châu Á, Châu Đại Dương, châu Phi	Sông Nin
Rhine nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Rhine
Mauritius nằm trong <mask>.	châu Phi	châu Á, châu Âu, Châu Đại Dương, châu Phi	Mauritius
Auckland nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Phi, châu Á, Châu Đại Dương	Auckland
Sông Niger nằm trong <mask>.	châu Phi	châu Âu, Châu Đại Dương, châu Á, châu Phi	Sông Niger
Estonia nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Estonia
Sudan nằm trong <mask>.	châu Phi	châu Âu, Châu Đại Dương, châu Á, châu Phi	Sudan
Nepal nằm trong <mask>.	châu Á	châu Phi, Châu Đại Dương, châu Âu, châu Á	Nepal
Hoa Kỳ nằm trong <mask>.	Châu Đại Dương	châu Âu, châu Phi, châu Á, Châu Đại Dương	Hoa Kỳ
Nhật Bản nằm trong <mask>.	châu Á	châu Âu, Châu Đại Dương, châu Phi, châu Á	Nhật Bản
Mozambique nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Á, châu Âu, châu Phi	Mozambique
Helsinki nằm trong <mask>.	châu Âu	Châu Đại Dương, châu Á, châu Phi, châu Âu	Helsinki
San Marino nằm trong <mask>.	châu Âu	châu Phi, Châu Đại Dương, châu Á, châu Âu	San Marino
Thâm Quyến nằm trong <mask>.	châu Á	châu Âu, châu Phi, Châu Đại Dương, châu Á	Thâm Quyến
Cộng hòa Nam Phi nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Cộng hòa Nam Phi
Fiji nằm trong <mask>.	Châu Đại Dương	châu Á, châu Phi, châu Âu, Châu Đại Dương	Fiji
Somalia nằm trong <mask>.	châu Phi	Châu Đại Dương, châu Âu, châu Á, châu Phi	Somalia
Edmonton là thủ đô của <mask>.	Alberta	Angola, Arkansas, Zambia, Estonia, Iowa, Úc, Haiti, Hawaii, Ethiopia, Alberta	Edmonton
Ankara là thủ đô của <mask>.	Thổ Nhĩ Kỳ	Nigeria, Nga, Nhật Bản, Zimbabwe, Đan Mạch, Bourgogne, Cộng hòa Ireland, Connecticut, Catalunya, Thổ Nhĩ Kỳ	Ankara
Amsterdam là thủ đô của <mask>.	Hà Lan	Bayern, Mali, Ghana, Scotland, Chile, Brasil, Haiti, Zambia, Zimbabwe, Hà Lan	Amsterdam
Baku là thủ đô của <mask>.	Azerbaijan	Litva, Oklahoma, Libya, Cộng hòa Síp, Utah, Louisiana, Bangladesh, Sénégal, Bhutan, Azerbaijan	Baku
Cairo là thủ đô của <mask>.	Ai Cập	Panama, Iraq, Belarus, Namibia, Kenya, Tanzania, Sudan, Sachsen, Tchad, Ai Cập	Cairo
Copenhagen là thủ đô của <mask>.	Đan Mạch	Liban, Sicilia, Chile, Uzbekistan, Bahrain, Nepal, Phần Lan, Jordan, Slovenia, Đan Mạch	Copenhagen
Barcelona là thủ đô của <mask>.	Catalunya	Belarus, Fiji, Toscana, Sicilia, Phần Lan, Ghana, Tajikistan, Hà Lan, Nga, Catalunya	Barcelona
Buenos Aires là thủ đô của <mask>.	Argentina	Pakistan, Alberta, Anh, Nepal, Sicilia, Croatia, Iowa, Brandenburg, Rwanda, Argentina	Buenos Aires
München là thủ đô của <mask>.	Bayern	Belarus, Pháp, Latvia, Utah, Nhật Bản, Botswana, Angola, Brunei, Libya, Bayern	München
Firenze là thủ đô của <mask>.	Toscana	Pakistan, Sachsen, Ecuador, Namibia, Ai Cập, Malta, Pháp, Botswana, Panama, Toscana	Firenze
Roma là thủ đô của <mask>.	Ý	Liberia, Ethiopia, Greenland, Toscana, Kazakhstan, Gabon, Iowa, Bồ Đào Nha, Namibia, Ý	Roma
Algiers là thủ đô của <mask>.	Algérie	Azerbaijan, Bulgaria, Gabon, Syria, Nga, Nhật Bản, Indiana, Đan Mạch, Pháp, Algérie	Algiers
Tripoli là thủ đô của <mask>.	Libya	Qatar, Pháp, Litva, Belize, Brunei, Uganda, Madagascar, Afghanistan, Thụy Sĩ, Libya	Tripoli
Canberra là thủ đô của <mask>.	Úc	Victoria, Cuba, Greenland, Pháp, Croatia, Thổ Nhĩ Kỳ, Honduras, Brunei, Litva, Úc	Canberra
Windhoek là thủ đô của <mask>.	Namibia	Phần Lan, Manitoba, Bahrain, Liban, Haiti, Bulgaria, Victoria, Nigeria, Argentina, Namibia	Windhoek
Bagdad là thủ đô của <mask>.	Iraq	Victoria, Ontario, Canada, Nicaragua, Ý, Ukraina, Brasil, Chile, Alberta, Iraq	Bagdad
Edinburgh là thủ đô của <mask>.	Scotland	Toscana, Gruzia, Victoria, Sachsen, Utah, Ukraina, Iraq, Sicilia, Venezuela, Scotland	Edinburgh
Kabul là thủ đô của <mask>.	Afghanistan	Thái Lan, Honduras, Thổ Nhĩ Kỳ, Greenland, Estonia, Uzbekistan, Liban, Nepal, California, Afghanistan	Kabul
Bonn là thủ đô của <mask>.	Đức	Albania, Tajikistan, Alberta, Chile, Thụy Điển, Arkansas, Queensland, Fiji, Colorado, Đức	Bonn
Berlin là thủ đô của <mask>.	Đức	Uzbekistan, Hawaii, Ý, Azerbaijan, Indiana, Mali, Hà Lan, Zambia, Pakistan, Đức	Berlin
Porto-Novo là thủ đô của <mask>.	Bénin	Iowa, Sénégal, Nigeria, Uganda, Brandenburg, Connecticut, Nhật Bản, Indonesia, Scotland, Bénin	Porto-Novo
Gaborone là thủ đô của <mask>.	Botswana	Nigeria, Syria, Hessen, Yemen, Hà Lan, Ấn Độ, Hy Lạp, Scotland, Phần Lan, Botswana	Gaborone
Paris là thủ đô của <mask>.	Pháp	Armenia, Sénégal, Tennessee, Namibia, Brasil, Sachsen, Bulgaria, Croatia, Tanzania, Pháp	Paris
Oslo là thủ đô của <mask>.	Na Uy	Albania, Brasil, Gabon, Nhật Bản, Pakistan, Alaska, Hawaii, Uganda, Mauritius, Na Uy	Oslo
Bucharest là thủ đô của <mask>.	Romania	Botswana, Qatar, Malaysia, Ontario, Bourgogne, Libya, Wales, Hawaii, Belize, Romania	Bucharest
Melbourne là thủ đô của <mask>.	Victoria	Argentina, Mauritius, Qatar, Nepal, Zimbabwe, Ethiopia, Queensland, Hy Lạp, Iraq, Victoria	Melbourne
Bắc Kinh là thủ đô của <mask>.	Đài Loan	Ghana, Armenia, Hà Lan, Bangladesh, Croatia, Gruzia, Thụy Sĩ, Nga, Guatemala, Đài Loan	Bắc Kinh
