Prompt	Ans	Candidate Ans	Subject
Dominican Republic maintains diplomatic relations with <mask>.	Australia	Finland, Rwanda, Paraguay, Tonga, Philippines, Canada, Namibia, Estonia, Venezuela, Australia	Dominican Republic
Germany maintains diplomatic relations with <mask>.	Croatia	Barbados, Brunei, India, Mexico, Belarus, Malawi, Chile, Kosovo, Poland, Croatia	Germany
Italy maintains diplomatic relations with <mask>.	Switzerland	Paraguay, Kazakhstan, Nigeria, Uganda, Slovakia, Vietnam, Kosovo, Georgia, Tanzania, Switzerland	Italy
Switzerland maintains diplomatic relations with <mask>.	Australia	Kazakhstan, Kuwait, Barbados, Lithuania, Belarus, Austria, Ecuador, Serbia, Brunei, Australia	Switzerland
Belarus maintains diplomatic relations with <mask>.	Algeria	Nicaragua, Serbia, Kazakhstan, Uganda, Lebanon, Denmark, Belize, Botswana, Haiti, Algeria	Belarus
Lebanon maintains diplomatic relations with <mask>.	Australia	The Bahamas, Uzbekistan, Peru, Afghanistan, Barbados, Ireland, Malaysia, Mali, Austria, Australia	Lebanon
Germany maintains diplomatic relations with <mask>.	Luxembourg	Malta, Guatemala, Singapore, Barbados, Taiwan, Belgium, Cambodia, Kosovo, Madagascar, Luxembourg	Germany
Bangladesh maintains diplomatic relations with <mask>.	Australia	Malawi, Angola, Namibia, Montenegro, Cuba, Slovakia, Tonga, Portugal, Madagascar, Australia	Bangladesh
Belarus maintains diplomatic relations with <mask>.	France	Italy, Belgium, Honduras, Mozambique, Peru, Cambodia, Jordan, Sudan, Uzbekistan, France	Belarus
United Kingdom maintains diplomatic relations with <mask>.	Germany	Uruguay, Samoa, Lithuania, Panama, Bhutan, Slovakia, Kosovo, Honduras, Oman, Germany	United Kingdom
Russia maintains diplomatic relations with <mask>.	Australia	Poland, Monaco, Benin, Tajikistan, Bangladesh, Tanzania, Ireland, Netherlands, Armenia, Australia	Russia
Slovenia maintains diplomatic relations with <mask>.	Croatia	Finland, Mongolia, Brazil, Nepal, Albania, Cambodia, Peru, Kosovo, Uruguay, Croatia	Slovenia
Germany maintains diplomatic relations with <mask>.	Zimbabwe	Taiwan, Norway, Moldova, Malta, Lebanon, Switzerland, Greece, Kazakhstan, Bangladesh, Zimbabwe	Germany
Germany maintains diplomatic relations with <mask>.	Monaco	Syria, Tunisia, Albania, Ghana, Libya, Russia, Kosovo, Kenya, Iraq, Monaco	Germany
Armenia maintains diplomatic relations with <mask>.	France	Rwanda, Tonga, Gabon, Georgia, Botswana, Malaysia, Benin, Ukraine, Hungary, France	Armenia
Zimbabwe maintains diplomatic relations with <mask>.	Australia	Israel, Peru, Italy, Libya, Bhutan, Iran, Angola, Singapore, Sudan, Australia	Zimbabwe
Saudi Arabia maintains diplomatic relations with <mask>.	Ukraine	Senegal, Cyprus, Ireland, Barbados, Guyana, Syria, Monaco, Philippines, Japan, Ukraine	Saudi Arabia
United States of America maintains diplomatic relations with <mask>.	Iraq	Italy, Belize, Lithuania, Argentina, Sudan, Bolivia, Portugal, Netherlands, Philippines, Iraq	United States of America
Ukraine maintains diplomatic relations with <mask>.	Uzbekistan	Ireland, Bangladesh, Sweden, Rwanda, Mongolia, Thailand, Mexico, Denmark, Madagascar, Uzbekistan	Ukraine
Italy maintains diplomatic relations with <mask>.	Ireland	Kazakhstan, Ukraine, Tonga, Paraguay, Gabon, Egypt, Slovakia, Angola, Bolivia, Ireland	Italy
Iran maintains diplomatic relations with <mask>.	Germany	Latvia, Malta, Greece, Georgia, Tajikistan, Barbados, India, Venezuela, Serbia, Germany	Iran
Bangladesh maintains diplomatic relations with <mask>.	Sweden	France, Iraq, Canada, Brunei, Chile, Armenia, Malawi, Senegal, Ireland, Sweden	Bangladesh
Hungary maintains diplomatic relations with <mask>.	Serbia	Georgia, Somalia, Colombia, Mozambique, Gabon, Turkey, Chad, Latvia, Uganda, Serbia	Hungary
Israel maintains diplomatic relations with <mask>.	Jordan	Albania, Peru, Colombia, Poland, Samoa, Bangladesh, Algeria, Turkey, Croatia, Jordan	Israel
The Bahamas maintains diplomatic relations with <mask>.	Australia	Nicaragua, Botswana, Tajikistan, Mozambique, Israel, Mauritius, Somalia, Kazakhstan, Kuwait, Australia	The Bahamas
Barbados maintains diplomatic relations with <mask>.	Australia	Mozambique, Benin, Belgium, Ghana, Honduras, Malaysia, Cuba, Venezuela, Samoa, Australia	Barbados
Brazil maintains diplomatic relations with <mask>.	Sudan	India, Kenya, Brunei, Belarus, Israel, The Bahamas, Algeria, Ecuador, Lebanon, Sudan	Brazil
Germany maintains diplomatic relations with <mask>.	Egypt	Sweden, Norway, Latvia, Hungary, Samoa, Iceland, France, Russia, Zambia, Egypt	Germany
Moldova maintains diplomatic relations with <mask>.	Germany	Algeria, Cuba, Mali, Kazakhstan, Albania, Slovakia, Lithuania, Senegal, Vietnam, Germany	Moldova
Cape Verde maintains diplomatic relations with <mask>.	Brazil	Serbia, Tajikistan, Sudan, Philippines, Kenya, Namibia, Singapore, Jordan, The Bahamas, Brazil	Cape Verde
Israel maintains diplomatic relations with <mask>.	Turkey	Gabon, Kazakhstan, Uruguay, Switzerland, Laos, Nicaragua, Angola, Syria, India, Turkey	Israel
Australia maintains diplomatic relations with <mask>.	Brunei	Slovenia, Guatemala, Monaco, The Bahamas, Haiti, Fiji, Honduras, Paraguay, Egypt, Brunei	Australia
Saudi Arabia maintains diplomatic relations with <mask>.	Sweden	Slovakia, Finland, Georgia, Tonga, Switzerland, Venezuela, Paraguay, Malta, Lithuania, Sweden	Saudi Arabia
Syria maintains diplomatic relations with <mask>.	Lebanon	Jordan, Bulgaria, Luxembourg, Thailand, Mali, Cyprus, Slovenia, Monaco, Mozambique, Lebanon	Syria
Ecuador maintains diplomatic relations with <mask>.	Australia	Iceland, Lithuania, Jordan, Latvia, Luxembourg, Tajikistan, Russia, Afghanistan, Guatemala, Australia	Ecuador
Gabon maintains diplomatic relations with <mask>.	Germany	Bolivia, Romania, Uruguay, Thailand, Slovakia, Pakistan, Poland, Azerbaijan, France, Germany	Gabon
Germany maintains diplomatic relations with <mask>.	Libya	Uganda, Nigeria, Uruguay, Belarus, Brazil, Nepal, Mexico, Tanzania, Fiji, Libya	Germany
France maintains diplomatic relations with <mask>.	Luxembourg	Lebanon, Iraq, Switzerland, Argentina, Angola, Thailand, Tunisia, Denmark, Portugal, Luxembourg	France
Costa Rica maintains diplomatic relations with <mask>.	Germany	Malaysia, Montenegro, Benin, Iceland, Barbados, Belize, Iraq, Taiwan, India, Germany	Costa Rica
Ukraine maintains diplomatic relations with <mask>.	Kazakhstan	Kuwait, Montenegro, Uganda, Madagascar, Israel, Nepal, Estonia, Philippines, Samoa, Kazakhstan	Ukraine
Solomon Islands maintains diplomatic relations with <mask>.	Australia	Namibia, Belgium, Guatemala, Sweden, Peru, Slovenia, Morocco, Syria, Norway, Australia	Solomon Islands
Canada maintains diplomatic relations with <mask>.	Philippines	Haiti, Panama, Singapore, Finland, Libya, Honduras, The Bahamas, Poland, Ethiopia, Philippines	Canada
Brazil maintains diplomatic relations with <mask>.	Australia	Malta, Uruguay, Peru, Luxembourg, Chad, Mongolia, Botswana, Turkey, Honduras, Australia	Brazil
Ukraine maintains diplomatic relations with <mask>.	Germany	Cyprus, Kuwait, Indonesia, Philippines, Jamaica, Bhutan, Ireland, Qatar, Gabon, Germany	Ukraine
Australia maintains diplomatic relations with <mask>.	Honduras	Turkey, Barbados, Jamaica, Brazil, Belarus, Azerbaijan, Mozambique, Malta, Namibia, Honduras	Australia
Australia maintains diplomatic relations with <mask>.	Pakistan	Iraq, Brunei, Guyana, Rwanda, Serbia, Australia, Malawi, Uruguay, Angola, Pakistan	Australia
Kenya maintains diplomatic relations with <mask>.	Austria	Kuwait, Laos, Nepal, Georgia, Libya, Argentina, Azerbaijan, Chad, Sweden, Austria	Kenya
Chile maintains diplomatic relations with <mask>.	Brazil	Sweden, Uruguay, Brunei, Argentina, Finland, Armenia, Haiti, Malta, Panama, Brazil	Chile
Serbia maintains diplomatic relations with <mask>.	Hungary	Latvia, Denmark, Chile, Chad, Brazil, Morocco, Guyana, Kenya, Angola, Hungary	Serbia
Italy maintains diplomatic relations with <mask>.	Albania	Indonesia, Sudan, Israel, Pakistan, Madagascar, Colombia, Chile, Cambodia, Taiwan, Albania	Italy
Brunei maintains diplomatic relations with <mask>.	Australia	Venezuela, Namibia, Afghanistan, Rwanda, Armenia, Georgia, Chad, Switzerland, Laos, Australia	Brunei
Dilma Rousseff is <mask> citizen.	Brazil	Sweden, Frankfurt am Main, Brazil	Dilma Rousseff
Johann Wolfgang von Goethe is <mask> citizen.	Frankfurt am Main	Sweden, Brazil, Frankfurt am Main	Johann Wolfgang von Goethe
Svante August Arrhenius is <mask> citizen.	Sweden	Brazil, Frankfurt am Main, Sweden	Svante August Arrhenius
The Washington Post was written in <mask>.	English	English	The Washington Post
Turkey is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Turkey
Namibia is located in <mask>.	Africa	Asia, Oceania, Europe, Africa	Namibia
Germany is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Germany
Soviet Union is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	Soviet Union
Armenia is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Armenia
Hanoi is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	Hanoi
Tallinn is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	Tallinn
Saudi Arabia is located in <mask>.	Asia	Oceania, Europe, Africa, Asia	Saudi Arabia
Australia is located in <mask>.	Oceania	Europe, Asia, Africa, Oceania	Australia
Eritrea is located in <mask>.	Africa	Asia, Oceania, Europe, Africa	Eritrea
Toulouse is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	Toulouse
South Korea is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	South Korea
The Hague is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	The Hague
Denmark is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Denmark
United Kingdom is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	United Kingdom
Bulgaria is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Bulgaria
Kiribati is located in <mask>.	Oceania	Africa, Europe, Asia, Oceania	Kiribati
Austria is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Austria
Greece is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Greece
Wales is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	Wales
Indonesia is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Indonesia
Vietnam is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	Vietnam
European Union is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	European Union
Wallis and Futuna is located in <mask>.	Oceania	Africa, Europe, Asia, Oceania	Wallis and Futuna
Tbilisi is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Tbilisi
Bern is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Bern
Paris is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	Paris
Khabarovsk is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	Khabarovsk
New Delhi is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	New Delhi
Azerbaijan is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	Azerbaijan
Slovenia is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Slovenia
England is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	England
Comoros is located in <mask>.	Africa	Asia, Oceania, Europe, Africa	Comoros
Marshall Islands is located in <mask>.	Oceania	Asia, Europe, Africa, Oceania	Marshall Islands
Lesotho is located in <mask>.	Africa	Europe, Oceania, Asia, Africa	Lesotho
Mayotte is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	Mayotte
Federated States of Micronesia is located in <mask>.	Oceania	Europe, Africa, Asia, Oceania	Federated States of Micronesia
North Macedonia is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	North Macedonia
Liberia is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	Liberia
Elbe is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Elbe
Vanuatu is located in <mask>.	Oceania	Europe, Asia, Africa, Oceania	Vanuatu
Cook Islands is located in <mask>.	Oceania	Europe, Asia, Africa, Oceania	Cook Islands
Hong Kong is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Hong Kong
Saint Petersburg is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Saint Petersburg
Tajikistan is located in <mask>.	Asia	Africa, Europe, Oceania, Asia	Tajikistan
Turkmenistan is located in <mask>.	Asia	Africa, Europe, Oceania, Asia	Turkmenistan
Moscow is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Moscow
Goa is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	Goa
Thailand is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Thailand
Euphrates is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	Euphrates
Scotland is located in <mask>.	Europe	Africa, Oceania, Asia, Europe	Scotland
Slovakia is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Slovakia
Cameroon is located in <mask>.	Africa	Asia, Oceania, Europe, Africa	Cameroon
Equatorial Guinea is located in <mask>.	Africa	Oceania, Asia, Europe, Africa	Equatorial Guinea
Spain is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Spain
Nigeria is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	Nigeria
Eswatini is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	Eswatini
Seychelles is located in <mask>.	Africa	Europe, Oceania, Asia, Africa	Seychelles
Niger is located in <mask>.	Africa	Europe, Asia, Oceania, Africa	Niger
Portugal is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	Portugal
Niue is located in <mask>.	Oceania	Europe, Asia, Africa, Oceania	Niue
Bosnia and Herzegovina is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Bosnia and Herzegovina
Abbasid Caliphate is located in <mask>.	Africa	Oceania, Asia, Europe, Africa	Abbasid Caliphate
Palau is located in <mask>.	Oceania	Africa, Asia, Europe, Oceania	Palau
Melilla is located in <mask>.	Africa	Europe, Oceania, Asia, Africa	Melilla
Montenegro is located in <mask>.	Europe	Asia, Oceania, Africa, Europe	Montenegro
Wellington is located in <mask>.	Oceania	Europe, Asia, Africa, Oceania	Wellington
Djibouti is located in <mask>.	Africa	Asia, Europe, Oceania, Africa	Djibouti
Benin is located in <mask>.	Africa	Oceania, Asia, Europe, Africa	Benin
Iran is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Iran
Gibraltar is located in <mask>.	Europe	Africa, Oceania, Asia, Europe	Gibraltar
Ireland is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Ireland
Kuwait is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Kuwait
Thimphu is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	Thimphu
Yangtze is located in <mask>.	Asia	Oceania, Europe, Africa, Asia	Yangtze
Kazakhstan is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	Kazakhstan
Laos is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Laos
Switzerland is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Switzerland
Tashkent is located in <mask>.	Asia	Oceania, Europe, Africa, Asia	Tashkent
Malaysia is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Malaysia
Uttar Pradesh is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Uttar Pradesh
Lebanon is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Lebanon
Burundi is located in <mask>.	Africa	Europe, Asia, Oceania, Africa	Burundi
Qatar is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Qatar
Afghanistan is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	Afghanistan
English Channel is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	English Channel
United Arab Emirates is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	United Arab Emirates
Basel is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	Basel
Moldova is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Moldova
Mumbai is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Mumbai
Catalonia is located in <mask>.	Europe	Africa, Asia, Oceania, Europe	Catalonia
Madagascar is located in <mask>.	Africa	Oceania, Asia, Europe, Africa	Madagascar
Central African Republic is located in <mask>.	Africa	Asia, Europe, Oceania, Africa	Central African Republic
Egypt is located in <mask>.	Africa	Europe, Asia, Oceania, Africa	Egypt
Angola is located in <mask>.	Africa	Asia, Europe, Oceania, Africa	Angola
Athens is located in <mask>.	Europe	Oceania, Africa, Asia, Europe	Athens
Cambodia is located in <mask>.	Asia	Oceania, Africa, Europe, Asia	Cambodia
Mali is located in <mask>.	Africa	Asia, Oceania, Europe, Africa	Mali
Guinea-Bissau is located in <mask>.	Africa	Asia, Europe, Oceania, Africa	Guinea-Bissau
Finland is located in <mask>.	Europe	Asia, Africa, Oceania, Europe	Finland
Morocco is located in <mask>.	Africa	Europe, Asia, Oceania, Africa	Morocco
Nile is located in <mask>.	Africa	Europe, Asia, Oceania, Africa	Nile
Rhine is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Rhine
Mauritius is located in <mask>.	Africa	Asia, Europe, Oceania, Africa	Mauritius
Auckland is located in <mask>.	Oceania	Europe, Africa, Asia, Oceania	Auckland
Niger River is located in <mask>.	Africa	Europe, Oceania, Asia, Africa	Niger River
Estonia is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Estonia
Sudan is located in <mask>.	Africa	Europe, Oceania, Asia, Africa	Sudan
Nepal is located in <mask>.	Asia	Africa, Oceania, Europe, Asia	Nepal
United States of America is located in <mask>.	Oceania	Europe, Africa, Asia, Oceania	United States of America
Japan is located in <mask>.	Asia	Europe, Oceania, Africa, Asia	Japan
Mozambique is located in <mask>.	Africa	Oceania, Asia, Europe, Africa	Mozambique
Helsinki is located in <mask>.	Europe	Oceania, Asia, Africa, Europe	Helsinki
San Marino is located in <mask>.	Europe	Africa, Oceania, Asia, Europe	San Marino
Shenzhen is located in <mask>.	Asia	Europe, Africa, Oceania, Asia	Shenzhen
South Africa is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	South Africa
Fiji is located in <mask>.	Oceania	Asia, Africa, Europe, Oceania	Fiji
Somalia is located in <mask>.	Africa	Oceania, Europe, Asia, Africa	Somalia
Edmonton is the capital of <mask>.	Alberta	Angola, Arkansas, Zambia, Estonia, Iowa, Australia, Haiti, Hawaii, Ethiopia, Alberta	Edmonton
Ankara is the capital of <mask>.	Turkey	Nigeria, Russia, Japan, Zimbabwe, Denmark, Burgundy, Ireland, Connecticut, Catalonia, Turkey	Ankara
Amsterdam is the capital of <mask>.	Netherlands	Bavaria, Mali, Ghana, Scotland, Chile, Brazil, Haiti, Zambia, Zimbabwe, Netherlands	Amsterdam
Baku is the capital of <mask>.	Azerbaijan	Lithuania, Oklahoma, Libya, Cyprus, Utah, Louisiana, Bangladesh, Senegal, Bhutan, Azerbaijan	Baku
Cairo is the capital of <mask>.	Egypt	Panama, Iraq, Belarus, Namibia, Kenya, Tanzania, Sudan, Saxony, Chad, Egypt	Cairo
Copenhagen is the capital of <mask>.	Denmark	Lebanon, Sicily, Chile, Uzbekistan, Bahrain, Nepal, Finland, Jordan, Slovenia, Denmark	Copenhagen
Barcelona is the capital of <mask>.	Catalonia	Belarus, Fiji, Tuscany, Sicily, Finland, Ghana, Tajikistan, Netherlands, Russia, Catalonia	Barcelona
Buenos Aires is the capital of <mask>.	Argentina	Pakistan, Alberta, England, Nepal, Sicily, Croatia, Iowa, Brandenburg, Rwanda, Argentina	Buenos Aires
Munich is the capital of <mask>.	Bavaria	Belarus, France, Latvia, Utah, Japan, Botswana, Angola, Brunei, Libya, Bavaria	Munich
Florence is the capital of <mask>.	Tuscany	Pakistan, Saxony, Ecuador, Namibia, Egypt, Malta, France, Botswana, Panama, Tuscany	Florence
Rome is the capital of <mask>.	Italy	Liberia, Ethiopia, Greenland, Tuscany, Kazakhstan, Gabon, Iowa, Portugal, Namibia, Italy	Rome
Algiers is the capital of <mask>.	Algeria	Azerbaijan, Bulgaria, Gabon, Syria, Russia, Japan, Indiana, Denmark, France, Algeria	Algiers
Tripoli is the capital of <mask>.	Libya	Qatar, France, Lithuania, Belize, Brunei, Uganda, Madagascar, Afghanistan, Switzerland, Libya	Tripoli
Canberra is the capital of <mask>.	Australia	Victoria, Cuba, Greenland, France, Croatia, Turkey, Honduras, Brunei, Lithuania, Australia	Canberra
Windhoek is the capital of <mask>.	Namibia	Finland, Manitoba, Bahrain, Lebanon, Haiti, Bulgaria, Victoria, Nigeria, Argentina, Namibia	Windhoek
Baghdad is the capital of <mask>.	Iraq	Victoria, Ontario, Canada, Nicaragua, Italy, Ukraine, Brazil, Chile, Alberta, Iraq	Baghdad
Edinburgh is the capital of <mask>.	Scotland	Tuscany, Georgia, Victoria, Saxony, Utah, Ukraine, Iraq, Sicily, Venezuela, Scotland	Edinburgh
Kabul is the capital of <mask>.	Afghanistan	Thailand, Honduras, Turkey, Greenland, Estonia, Uzbekistan, Lebanon, Nepal, California, Afghanistan	Kabul
Bonn is the capital of <mask>.	Germany	Albania, Tajikistan, Alberta, Chile, Sweden, Arkansas, Queensland, Fiji, Colorado, Germany	Bonn
Berlin is the capital of <mask>.	Germany	Uzbekistan, Hawaii, Italy, Azerbaijan, Indiana, Mali, Netherlands, Zambia, Pakistan, Germany	Berlin
Porto-Novo is the capital of <mask>.	Benin	Iowa, Senegal, Nigeria, Uganda, Brandenburg, Connecticut, Japan, Indonesia, Scotland, Benin	Porto-Novo
Gaborone is the capital of <mask>.	Botswana	Nigeria, Syria, Hesse, Yemen, Netherlands, India, Greece, Scotland, Finland, Botswana	Gaborone
Paris is the capital of <mask>.	France	Armenia, Senegal, Tennessee, Namibia, Brazil, Saxony, Bulgaria, Croatia, Tanzania, France	Paris
Oslo is the capital of <mask>.	Norway	Albania, Brazil, Gabon, Japan, Pakistan, Alaska, Hawaii, Uganda, Mauritius, Norway	Oslo
Bucharest is the capital of <mask>.	Romania	Botswana, Qatar, Malaysia, Ontario, Burgundy, Libya, Wales, Hawaii, Belize, Romania	Bucharest
Melbourne is the capital of <mask>.	Victoria	Argentina, Mauritius, Qatar, Nepal, Zimbabwe, Ethiopia, Queensland, Greece, Iraq, Victoria	Melbourne
Beijing is the capital of <mask>.	Taiwan	Ghana, Armenia, Netherlands, Bangladesh, Croatia, Georgia, Switzerland, Russia, Guatemala, Taiwan	Beijing
Chongqing is the capital of <mask>.	Taiwan	Oman, Iran, Malaysia, England, Zimbabwe, Saxony, Mozambique, Romania, Syria, Taiwan	Chongqing
Havana is the capital of <mask>.	Cuba	Iran, Serbia, Turkey, Guinea, Mali, Arkansas, Croatia, Liberia, Bahrain, Cuba	Havana
Denver is the capital of <mask>.	Colorado	France, Belize, Israel, Hungary, Georgia, Utah, Ethiopia, Queensland, Armenia, Colorado	Denver
Mogadishu is the capital of <mask>.	Somalia	Bangladesh, Angola, Albania, Benin, Panama, Bavaria, Australia, Mali, Indonesia, Somalia	Mogadishu
Cardiff is the capital of <mask>.	Wales	Laos, Portugal, Tennessee, Libya, Catalonia, Slovenia, Haiti, Sudan, Mauritius, Wales	Cardiff
Dublin is the capital of <mask>.	Ireland	Tasmania, Lebanon, Kuwait, Uzbekistan, Israel, Cuba, Latvia, Massachusetts, Afghanistan, Ireland	Dublin
Tunis is the capital of <mask>.	Tunisia	Panama, Bangladesh, Iraq, Angola, Texas, Vietnam, Switzerland, Nicaragua, Hesse, Tunisia	Tunis
Rio de Janeiro is the capital of <mask>.	Brazil	Quebec, Louisiana, Poland, Hawaii, Uruguay, Pakistan, Catalonia, Wales, Qatar, Brazil	Rio de Janeiro
Valletta is the capital of <mask>.	Malta	Bavaria, Massachusetts, Tunisia, Russia, Ukraine, Kenya, Algeria, Pakistan, Armenia, Malta	Valletta
London is the capital of <mask>.	England	Finland, Serbia, Iraq, Tanzania, Taiwan, Israel, Bangladesh, Brunei, Japan, England	London
Riga is the capital of <mask>.	Latvia	Indonesia, Utah, Yemen, Israel, Connecticut, Scotland, Portugal, Vietnam, Bavaria, Latvia	Riga
Damascus is the capital of <mask>.	Syria	Latvia, Uruguay, Brandenburg, Tuscany, Scotland, Sweden, Afghanistan, Indonesia, Belgium, Syria	Damascus
Dar es Salaam is the capital of <mask>.	Tanzania	Scotland, Sudan, Israel, Egypt, Mauritius, Angola, Ethiopia, Jordan, Norway, Tanzania	Dar es Salaam
Stockholm is the capital of <mask>.	Sweden	Bhutan, Japan, Brandenburg, Yemen, Bavaria, Saxony, Afghanistan, Jordan, Azerbaijan, Sweden	Stockholm
Helsinki is the capital of <mask>.	Finland	Peru, Afghanistan, Armenia, Belize, Jordan, Lithuania, Hawaii, Zambia, Greece, Finland	Helsinki
Indianapolis is the capital of <mask>.	Indiana	Honduras, Iowa, Malta, Bangladesh, Australia, Qatar, Indonesia, Oman, Guinea, Indiana	Indianapolis
Madrid is the capital of <mask>.	Spain	Ireland, Bavaria, Botswana, Brazil, Chile, Ukraine, Hungary, Norway, France, Spain	Madrid
Guatemala City is the capital of <mask>.	Guatemala	Georgia, Honduras, Iraq, Belarus, Sweden, Louisiana, Denmark, Switzerland, Tuscany, Guatemala	Guatemala City
Warsaw is the capital of <mask>.	Poland	Senegal, Armenia, Nepal, Utah, Somalia, Tasmania, Samoa, Japan, Australia, Poland	Warsaw
Dresden is the capital of <mask>.	Saxony	Tanzania, Thailand, Alberta, Argentina, Spain, Mali, Azerbaijan, Poland, Burgundy, Saxony	Dresden
Port-au-Prince is the capital of <mask>.	Haiti	Tasmania, Indonesia, Kuwait, Libya, France, Texas, Senegal, Queensland, Louisiana, Haiti	Port-au-Prince
Athens is the capital of <mask>.	Greece	Canada, Qatar, Israel, Kuwait, Mozambique, Vietnam, Slovakia, Peru, Zambia, Greece	Athens
Hobart is the capital of <mask>.	Tasmania	Zambia, Serbia, Arkansas, Belize, Victoria, England, Russia, Brandenburg, Netherlands, Tasmania	Hobart
Tallinn is the capital of <mask>.	Estonia	Texas, Turkey, Greece, Albania, Hawaii, Colorado, Madagascar, France, Sudan, Estonia	Tallinn
Tokyo is the capital of <mask>.	Japan	Armenia, Netherlands, Kuwait, Honduras, Panama, Zimbabwe, Yemen, Mauritius, Vietnam, Japan	Tokyo
Vienna is the capital of <mask>.	Austria	Arkansas, Laos, Norway, Armenia, Tunisia, Slovenia, Latvia, Vietnam, Bahrain, Austria	Vienna
Ljubljana is the capital of <mask>.	Slovenia	Armenia, Mozambique, Chile, Malta, Quebec, Kazakhstan, Latvia, Nepal, Catalonia, Slovenia	Ljubljana
Jerusalem is the capital of <mask>.	Israel	Romania, Samoa, Ireland, Laos, Finland, Bangladesh, Nigeria, Catalonia, Serbia, Israel	Jerusalem
Jakarta is the capital of <mask>.	Indonesia	Italy, Qatar, Latvia, Argentina, Barbados, Sweden, Chile, Samoa, Nepal, Indonesia	Jakarta
Nairobi is the capital of <mask>.	Kenya	Malaysia, Zambia, England, Bulgaria, Qatar, Tunisia, Poland, Hesse, Mauritius, Kenya	Nairobi
Kuala Lumpur is the capital of <mask>.	Malaysia	Slovakia, Ukraine, Belize, Brunei, Namibia, Brandenburg, Oman, Switzerland, Germany, Malaysia	Kuala Lumpur
Islamabad is the capital of <mask>.	Pakistan	Afghanistan, Bavaria, Cambodia, Tunisia, Estonia, Algeria, Senegal, Zambia, Oman, Pakistan	Islamabad
Kathmandu is the capital of <mask>.	Nepal	Bhutan, Syria, Sweden, Israel, Canada, Alberta, Turkey, Mauritius, Belarus, Nepal	Kathmandu
